head,relation,tail,prompt,prediction,is_negative,score
/m/03qhnx,/location/location/time_zones,/m/02llzg,"Is the following triple valid? Head: Treviso, Relation: location location time zones, Tail: Central European Time Zone-US. Answer with 'Yes' or 'No'.",No,0,0
/m/0ggq0m,/music/genre/artists,/m/012vd6,"Is the following triple valid? Head: Classical music, Relation: music genre artists, Tail: Aretha Franklin. Answer with 'Yes' or 'No'.",No,0,0
/m/0gqxm,/award/award_category/nominees./award/award_nomination/nominated_for,/m/05nlx4,"Is the following triple valid? Head: Academy Award for Best Makeup and Hairstyling, Relation: award award category nominees. award award nomination nominated for, Tail: Pirates of the Caribbean: At World's End. Answer with 'Yes' or 'No'.",Yes,0,1
/m/09qvf4,/award/award_category/category_of,/m/0gcf2r,"Is the following triple valid? Head: Primetime Emmy Award for Outstanding Guest Actress - Comedy Series, Relation: award award category category of, Tail: Primetime Emmy Award. Answer with 'Yes' or 'No'.",Yes,0,1
/m/027c924,/award/award_category/winners./award/award_honor/award_winner,/m/04sry,"Is the following triple valid? Head: National Board of Review Award for Best Director, Relation: award award category winners. award award honor award winner, Tail: Martin Scorsese. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0f4_l,/film/film/genre,/m/0219x_,"Is the following triple valid? Head: Pulp Fiction, Relation: film film genre, Tail: Indie film. Answer with 'Yes' or 'No'.",No,0,0
/m/039bp,/people/person/languages,/m/02h40lc,"Is the following triple valid? Head: Gene Hackman, Relation: people person languages, Tail: English Language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01_4mn,/business/business_operation/industry,/m/01mw1,"Is the following triple valid? Head: Rockstar Games, Relation: business business operation industry, Tail: Video game. Answer with 'Yes' or 'No'.",Yes,0,1
/m/014l7h,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/0g5lhl7,"Is the following triple valid? Head: Newsreader-GB, Relation: business job title people with this title. business employment tenure company, Tail: British Broadcasting Corporation. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02flpq,/award/award_category/winners./award/award_honor/ceremony,/m/01s695,"Is the following triple valid? Head: Grammy Award for Best Contemporary R&B Gospel Album, Relation: award award category winners. award award honor ceremony, Tail: 42nd Annual Grammy Awards. Answer with 'Yes' or 'No'.",No,0,0
/m/047gn4y,/film/film/language,/m/02h40lc,"Is the following triple valid? Head: Prince of Persia: The Sands of Time, Relation: film film language, Tail: English Language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0c0zq,/film/film/film_festivals,/m/0bmj62v,"Is the following triple valid? Head: American Beauty, Relation: film film film festivals, Tail: 2010 Toronto International Film Festival. Answer with 'Yes' or 'No'.",No,0,0
/m/0grwj,/people/person/profession,/m/03gjzk,"Is the following triple valid? Head: Oprah Winfrey, Relation: people person profession, Tail: Television producer-GB. Answer with 'Yes' or 'No'.",No,0,0
/m/040njc,/award/award_category/nominees./award/award_nomination/nominated_for,/m/0jwvf,"Is the following triple valid? Head: BAFTA Award for Best Film, Relation: award award category nominees. award award nomination nominated for, Tail: Rear Window. Answer with 'Yes' or 'No'.",No,0,0
/m/040njc,/award/award_category/nominees./award/award_nomination/nominated_for,/m/0dr3sl,"Is the following triple valid? Head: BAFTA Award for Best Film, Relation: award award category nominees. award award nomination nominated for, Tail: Shrek. Answer with 'Yes' or 'No'.",No,0,0
/m/043q6n_,/people/person/place_of_birth,/m/030qb3t,"Is the following triple valid? Head: Neal H. Moritz, Relation: people person place of birth, Tail: Los Angeles. Answer with 'Yes' or 'No'.",Yes,0,1
/m/081pw,/film/film_subject/films,/m/05cvgl,"Is the following triple valid? Head: World War II, Relation: film film subject films, Tail: The Remains of the Day. Answer with 'Yes' or 'No'.",No,0,0
/m/0184jw,/film/actor/film./film/performance/film,/m/01chpn,"Is the following triple valid? Head: Curtis Hanson, Relation: film actor film. film performance film, Tail: Adaptation. Answer with 'Yes' or 'No'.",No,0,0
/m/01_0f7,/film/film/country,/m/07ssc,"Is the following triple valid? Head: Kingdom of Heaven, Relation: film film country, Tail: United Kingdom. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07gknc,/film/actor/dubbing_performances./film/dubbing_performance/language,/m/02h40lc,"Is the following triple valid? Head: Brian Drummond, Relation: film actor dubbing performances. film dubbing performance language, Tail: English Language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/027r7k,/film/film/genre,/m/03npn,"Is the following triple valid? Head: Murder by Decree, Relation: film film genre, Tail: Horror. Answer with 'Yes' or 'No'.",No,0,0
/m/027r7k,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0,"Is the following triple valid? Head: Murder by Decree, Relation: film film release date s. film film regional release date film release region, Tail: United States of America. Answer with 'Yes' or 'No'.",No,0,0
/m/0dfw0,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09zzb8,"Is the following triple valid? Head: Star Wars Episode II: Attack of the Clones, Relation: film film other crew. film film crew gig film crew role, Tail: Makeup Artist-GB. Answer with 'Yes' or 'No'.",No,0,0
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01rc6f,"Is the following triple valid? Head: Juris Doctor, Relation: education educational degree people with this degree. education education institution, Tail: University of Arkansas. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0638kv,/people/person/place_of_birth,/m/0f2nf,"Is the following triple valid? Head: William Cameron Menzies, Relation: people person place of birth, Tail: New Haven. Answer with 'Yes' or 'No'.",Yes,0,1
/m/043js,/people/person/nationality,/m/09c7w0,"Is the following triple valid? Head: James Spader, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.",Yes,0,1
/m/080nwsb,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03rt9,"Is the following triple valid? Head: Footloose, Relation: film film release date s. film film regional release date film release region, Tail: Republic of Ireland. Answer with 'Yes' or 'No'.",No,0,0
/m/09jwl,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,/m/016k62,"Is the following triple valid? Head: Musician-GB, Relation: tv non character role tv regular personal appearances. tv tv regular personal appearance person, Tail: Itzhak Perlman. Answer with 'Yes' or 'No'.",No,0,0
/m/0b76d_m,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/09vw2b7,"Is the following triple valid? Head: Anonymous, Relation: film film other crew. film film crew gig film crew role, Tail: Special Effects Supervisor. Answer with 'Yes' or 'No'.",Yes,0,1
/m/027s39y,/film/film/featured_film_locations,/m/02_286,"Is the following triple valid? Head: WALL-E, Relation: film film featured film locations, Tail: New York City. Answer with 'Yes' or 'No'.",No,0,0
/m/05yvfd,/people/person/nationality,/m/03rk0,"Is the following triple valid? Head: Shakti Kapoor, Relation: people person nationality, Tail: India. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0fhxv,/people/person/gender,/m/05zppz,"Is the following triple valid? Head: Peter Gabriel, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0fhxv,/people/person/places_lived./people/place_lived/location,/m/0bdg5,"Is the following triple valid? Head: Peter Gabriel, Relation: people person places lived. people place lived location, Tail: Bath. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0421v9q,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/05qhw,"Is the following triple valid? Head: The Proposal, Relation: film film release date s. film film regional release date film release region, Tail: Poland. Answer with 'Yes' or 'No'.",Yes,0,1
/m/092_25,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/02lfns,"Is the following triple valid? Head: 6th Screen Actors Guild Awards, Relation: award award ceremony awards presented. award award honor award winner, Tail: Dominic Chianese. Answer with 'Yes' or 'No'.",No,0,0
/m/04p5cr,/tv/tv_program/genre,/m/07s9rl0,"Is the following triple valid? Head: House, Relation: tv tv program genre, Tail: Drama. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0c4hgj,/time/event/locations,/m/030qb3t,"Is the following triple valid? Head: 40th Academy Awards, Relation: time event locations, Tail: Los Angeles. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03z9585,/film/film/produced_by,/m/027z0pl,"Is the following triple valid? Head: The Tourist, Relation: film film produced by, Tail: Gary Barber. Answer with 'Yes' or 'No'.",Yes,0,1
/m/015pxr,/people/person/gender,/m/05zppz,"Is the following triple valid? Head: Ricky Gervais, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.",Yes,0,1
/m/04j_gs,/film/actor/film./film/performance/film,/m/0gx1bnj,"Is the following triple valid? Head: Rob Corddry, Relation: film actor film. film performance film, Tail: Seeking a Friend for the End of the World. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01rwcgb,/people/person/profession,/m/0dz3r,"Is the following triple valid? Head: Yuvan Shankar Raja, Relation: people person profession, Tail: Record producer-GB. Answer with 'Yes' or 'No'.",Yes,0,1
/m/09p5mwg,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/01xy5l_,"Is the following triple valid? Head: Saw VII, Relation: film film other crew. film film crew gig film crew role, Tail: Graphic Designer-GB. Answer with 'Yes' or 'No'.",No,0,0
/m/01j7mr,/tv/tv_program/languages,/m/02h40lc,"Is the following triple valid? Head: The Daily Show, Relation: tv tv program languages, Tail: English Language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0gx_p,/film/actor/film./film/performance/film,/m/02tktw,"Is the following triple valid? Head: Michelle Pfeiffer, Relation: film actor film. film performance film, Tail: What Lies Beneath. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0640m69,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0ch6mp2,"Is the following triple valid? Head: Grown Ups, Relation: film film other crew. film film crew gig film crew role, Tail: Sound Mixer. Answer with 'Yes' or 'No'.",No,0,0
/m/02qvyrt,/award/award_category/nominees./award/award_nomination/nominated_for,/m/02_kd,"Is the following triple valid? Head: BAFTA Award for Best Film Music, Relation: award award category nominees. award award nomination nominated for, Tail: Four Weddings and a Funeral. Answer with 'Yes' or 'No'.",Yes,0,1
/m/05t7c1,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02j62,"Is the following triple valid? Head: University of Hamburg, Relation: education educational institution students graduates. education education major field of study, Tail: Economics. Answer with 'Yes' or 'No'.",Yes,0,1
/m/05rznz,/base/aareas/schema/administrative_area/administrative_area_type,/m/0hzc9wc,"Is the following triple valid? Head: South Sudan, Relation: base aareas schema administrative area administrative area type, Tail: Sovereign state. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03clwtw,/film/film/country,/m/0345h,"Is the following triple valid? Head: Rambo, Relation: film film country, Tail: Germany. Answer with 'Yes' or 'No'.",No,0,0
/m/01mt1fy,/people/person/nationality,/m/09c7w0,"Is the following triple valid? Head: Don Johnson, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.",Yes,0,1
/m/06t8b,/award/award_nominee/award_nominations./award/award_nomination/award,/m/019f4v,"Is the following triple valid? Head: Steven Soderbergh, Relation: award award nominee award nominations. award award nomination award, Tail: Golden Globe Award for Best Director - Motion Picture. Answer with 'Yes' or 'No'.",No,0,0
/m/01cwcr,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02xj3rw,"Is the following triple valid? Head: Alan Cumming, Relation: award award nominee award nominations. award award nomination award, Tail: Independent Spirit Award for Best First Screenplay. Answer with 'Yes' or 'No'.",No,0,0
/m/017zq0,/education/educational_institution/students_graduates./education/education/student,/m/0cmt6q,"Is the following triple valid? Head: Illinois State University, Relation: education educational institution students graduates. education education student, Tail: Craig Robinson. Answer with 'Yes' or 'No'.",No,0,0
/m/01hp22,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,/m/06t8v,"Is the following triple valid? Head: Artistic gymnastics, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: Slovenia. Answer with 'Yes' or 'No'.",No,0,0
/m/02lyr4,/sports/sports_position/players./sports/sports_team_roster/team,/m/01d5z,"Is the following triple valid? Head: Outfielder, Relation: sports sports position players. sports sports team roster team, Tail: Boston Red Sox. Answer with 'Yes' or 'No'.",Yes,0,1
/m/05zjx,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02h2vv,"Is the following triple valid? Head: Paul Reubens, Relation: award award nominee award nominations. award award nomination nominated for, Tail: Murphy Brown. Answer with 'Yes' or 'No'.",No,0,0
/m/05mv4,/education/educational_institution/students_graduates./education/education/student,/m/085pr,"Is the following triple valid? Head: Oberlin College, Relation: education educational institution students graduates. education education student, Tail: William Goldman. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01c1px,/people/person/profession,/m/0dxtg,"Is the following triple valid? Head: Friz Freleng, Relation: people person profession, Tail: Screenwriter. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02k6rq,/people/person/profession,/m/02hrh1q,"Is the following triple valid? Head: Jeremy Northam, Relation: people person profession, Tail: Actor-GB. Answer with 'Yes' or 'No'.",Yes,0,1
/m/09jrf,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,/m/0bq0p9,"Is the following triple valid? Head: Charles Cornwallis, 1st Marquess Cornwallis, Relation: government politician government positions held. government government position held jurisdiction of office, Tail: British Raj. Answer with 'Yes' or 'No'.",Yes,0,1
/m/06mzp,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics,/m/0sx92,"Is the following triple valid? Head: Switzerland, Relation: olympics olympic participating country medals won. olympics olympic medal honor olympics, Tail: 1984 Winter Olympics. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0mj0c,/people/person/nationality,/m/09c7w0,"Is the following triple valid? Head: William James, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01gtcq,/government/legislative_session/members./government/government_position_held/district_represented,/m/04ych,"Is the following triple valid? Head: 27th United States Congress, Relation: government legislative session members. government government position held district represented, Tail: Missouri. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0crh5_f,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/05r4w,"Is the following triple valid? Head: Elite Squad: The Enemy Within, Relation: film film release date s. film film regional release date film release region, Tail: Portugal. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01hw6wq,/common/topic/webpage./common/webpage/category,/m/08mbj5d,"Is the following triple valid? Head: Trevor Rabin, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.",No,0,0
/m/07j8r,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0jgd,"Is the following triple valid? Head: The Crying Game, Relation: film film release date s. film film regional release date film release region, Tail: Argentina. Answer with 'Yes' or 'No'.",No,0,0
/m/01cj6y,/film/actor/film./film/performance/film,/m/011ysn,"Is the following triple valid? Head: Adrien Brody, Relation: film actor film. film performance film, Tail: The Thin Red Line. Answer with 'Yes' or 'No'.",No,0,0
/m/06dv3,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09sb52,"Is the following triple valid? Head: Russell Crowe, Relation: award award nominee award nominations. award award nomination award, Tail: Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01n7q,/location/location/contains,/m/0dwh5,"Is the following triple valid? Head: California, Relation: location location contains, Tail: Fremont. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03cxqp5,/people/person/gender,/m/05zppz,"Is the following triple valid? Head: Paul Soloway, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0ft7sr,/people/person/profession,/m/02ynfr,"Is the following triple valid? Head: Tony Walton, Relation: people person profession, Tail: Art Director. Answer with 'Yes' or 'No'.",Yes,0,1
/m/06fcqw,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/07ssc,"Is the following triple valid? Head: Bolt, Relation: film film release date s. film film regional release date film release region, Tail: United Kingdom. Answer with 'Yes' or 'No'.",Yes,0,1
/m/09jd9,/people/person/profession,/m/0cbd2,"Is the following triple valid? Head: Diana Wynne Jones, Relation: people person profession, Tail: Writer-GB. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01t3h6,/location/location/time_zones,/m/02hcv8,"Is the following triple valid? Head: Scarborough, Relation: location location time zones, Tail: Eastern Time Zone. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0c40vxk,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/012wgb,"Is the following triple valid? Head: Haywire, Relation: film film release date s. film film regional release date film release region, Tail: Ireland. Answer with 'Yes' or 'No'.",Yes,0,1
/m/011j5x,/music/genre/artists,/m/0l8g0,"Is the following triple valid? Head: Post-punk, Relation: music genre artists, Tail: The Flaming Lips. Answer with 'Yes' or 'No'.",No,0,0
/m/064t9,/music/genre/artists,/m/0djc3s,"Is the following triple valid? Head: Pop music, Relation: music genre artists, Tail: Pritam Chakraborty. Answer with 'Yes' or 'No'.",Yes,0,1
/m/063fh9,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/01vx2h,"Is the following triple valid? Head: The Chronicles of Narnia: Prince Caspian, Relation: film film other crew. film film crew gig film crew role, Tail: Visual Effects. Answer with 'Yes' or 'No'.",No,0,0
/m/023zl,/education/educational_institution/school_type,/m/05jxkf,"Is the following triple valid? Head: City University of New York, Relation: education educational institution school type, Tail: Public university. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02tq2r,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03rbj2,"Is the following triple valid? Head: Akshay Kumar, Relation: award award nominee award nominations. award award nomination award, Tail: Filmfare Award for Best Supporting Actor. Answer with 'Yes' or 'No'.",No,0,0
/m/05d6q1,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,/m/043sct5,"Is the following triple valid? Head: IFC Films, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: The Good, the Bad, the Weird. Answer with 'Yes' or 'No'.",Yes,0,1
/m/049mql,/film/film/language,/m/02h40lc,"Is the following triple valid? Head: Alexander, Relation: film film language, Tail: English Language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01wmjkb,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf,"Is the following triple valid? Head: Steven Tyler, Relation: base schemastaging person extra net worth. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.",No,0,0
/m/0jvtp,/people/deceased_person/place_of_death,/m/04qdj,"Is the following triple valid? Head: James Mason, Relation: people deceased person place of death, Tail: Lausanne. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07t90,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01mkq,"Is the following triple valid? Head: University of Washington, Relation: education educational institution students graduates. education education major field of study, Tail: Computer Science. Answer with 'Yes' or 'No'.",No,0,0
/m/01vs5c,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/041y2,"Is the following triple valid? Head: University of Oklahoma, Relation: education educational institution students graduates. education education major field of study, Tail: Journalism. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0rlz,/government/politician/government_positions_held./government/government_position_held/basic_title,/m/060c4,"Is the following triple valid? Head: Andrew Jackson, Relation: government politician government positions held. government government position held basic title, Tail: President. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0dky9n,/people/person/gender,/m/05zppz,"Is the following triple valid? Head: Ralph E. Winters, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01b9z4,/people/person/place_of_birth,/m/0xn7b,"Is the following triple valid? Head: Joe Pantoliano, Relation: people person place of birth, Tail: Hoboken. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07h1tr,/people/person/gender,/m/05zppz,"Is the following triple valid? Head: Samuel M. Comer, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01gf5h,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/03r0g9,"Is the following triple valid? Head: Chris Cornell, Relation: award award nominee award nominations. award award nomination nominated for, Tail: Casino Royale. Answer with 'Yes' or 'No'.",No,0,0
/m/0chrx,/location/location/time_zones,/m/02fqwt,"Is the following triple valid? Head: Omaha, Relation: location location time zones, Tail: Central Time Zone. Answer with 'Yes' or 'No'.",Yes,0,1
/m/05g_nr,/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,/m/026dqjm,"Is the following triple valid? Head: 2005 NCAA Men's Division I Basketball Tournament, Relation: base marchmadness ncaa basketball tournament seeds. base marchmadness ncaa tournament seed team, Tail: LSU Tigers men's basketball. Answer with 'Yes' or 'No'.",No,0,0
/m/05wkw,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/05qfh,"Is the following triple valid? Head: Photography, Relation: education field of study students majoring. education education major field of study, Tail: Psychology. Answer with 'Yes' or 'No'.",No,0,0
/m/0g83dv,/film/film/music,/m/012ljv,"Is the following triple valid? Head: Breaking and Entering, Relation: film film music, Tail: Gabriel Yared. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02x4sn8,/award/award_category/nominees./award/award_nomination/nominated_for,/m/03vyw8,"Is the following triple valid? Head: Independent Spirit Award for Best Screenplay, Relation: award award category nominees. award award nomination nominated for, Tail: Mrs. Parker and the Vicious Circle. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02r9p0c,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_,"Is the following triple valid? Head: EX Machina, Relation: film film release date s. film film regional release date film release distribution medium, Tail: DVD. Answer with 'Yes' or 'No'.",No,0,0
/m/0bpm4yw,/film/film/costume_design_by,/m/03y1mlp,"Is the following triple valid? Head: The Dark Knight Rises, Relation: film film costume design by, Tail: Lindy Hemming. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0dwt5,/music/performance_role/regular_performances./music/group_membership/role,/m/0j871,"Is the following triple valid? Head: Vibraphone, Relation: music performance role regular performances. music group membership role, Tail: Baritone. Answer with 'Yes' or 'No'.",No,0,0
/m/07gkgp,/people/person/nationality,/m/0d060g,"Is the following triple valid? Head: Michael Dobson, Relation: people person nationality, Tail: Canada. Answer with 'Yes' or 'No'.",No,0,0
/m/035qgm,/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club,/m/0j46b,"Is the following triple valid? Head: Greece national football team, Relation: base x2010fifaworldcupsouthafrica world cup squad current world cup squad. base x2010fifaworldcupsouthafrica current world cup squad current club, Tail: Celtic F.C.. Answer with 'Yes' or 'No'.",No,0,0
/m/05kj_,/location/statistical_region/religions./location/religion_percentage/religion,/m/01s5nb,"Is the following triple valid? Head: Oregon, Relation: location statistical region religions. location religion percentage religion, Tail: United Church of Christ. Answer with 'Yes' or 'No'.",No,0,0
/m/02_kd,/award/award_winning_work/awards_won./award/award_honor/award,/m/02pqp12,"Is the following triple valid? Head: Four Weddings and a Funeral, Relation: award award winning work awards won. award award honor award, Tail: BAFTA Award for Best Direction. Answer with 'Yes' or 'No'.",No,0,0
/m/0d05q4,/location/country/form_of_government,/m/018wl5,"Is the following triple valid? Head: Iraq, Relation: location country form of government, Tail: Parliamentary system. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01x73,/location/statistical_region/religions./location/religion_percentage/religion,/m/01s5nb,"Is the following triple valid? Head: Connecticut, Relation: location statistical region religions. location religion percentage religion, Tail: United Church of Christ. Answer with 'Yes' or 'No'.",No,0,0
/m/04l5b4,/sports/sports_team/colors,/m/01l849,"Is the following triple valid? Head: Manchester Monarchs, Relation: sports sports team colors, Tail: Gold. Answer with 'Yes' or 'No'.",Yes,0,1
/m/070ltt,/tv/tv_program/country_of_origin,/m/09c7w0,"Is the following triple valid? Head: Saturday Night's Main Event, Relation: tv tv program country of origin, Tail: United States of America. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01gsvb,/government/legislative_session/members./government/government_position_held/district_represented,/m/04rrd,"Is the following triple valid? Head: 18th United States Congress, Relation: government legislative session members. government government position held district represented, Tail: Maryland. Answer with 'Yes' or 'No'.",No,0,0
/m/01d259,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/06t2t,"Is the following triple valid? Head: Lost Highway, Relation: film film release date s. film film regional release date film release region, Tail: Singapore. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07rzf,/film/actor/film./film/performance/film,/m/046f3p,"Is the following triple valid? Head: Tim Curry, Relation: film actor film. film performance film, Tail: Kinsey. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0vbk,/location/location/contains,/m/0qt85,"Is the following triple valid? Head: Arkansas, Relation: location location contains, Tail: Hot Springs. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02cft,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/05lf_,"Is the following triple valid? Head: Dublin, Relation: travel travel destination climate. travel travel destination monthly climate month, Tail: October. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0b4lkx,/film/film/runtime./film/film_cut/film_release_region,/m/06mkj,"Is the following triple valid? Head: All the President's Men, Relation: film film runtime. film film cut film release region, Tail: Spain. Answer with 'Yes' or 'No'.",No,0,0
/m/07wjk,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02ky346,"Is the following triple valid? Head: University of Toronto, Relation: education educational institution students graduates. education education major field of study, Tail: Engineering-GB. Answer with 'Yes' or 'No'.",No,0,0
/m/01v3vp,/award/award_nominee/award_nominations./award/award_nomination/award,/m/09qv3c,"Is the following triple valid? Head: David Ogden Stiers, Relation: award award nominee award nominations. award award nomination award, Tail: Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03kxj2,/film/film/genre,/m/0vgkd,"Is the following triple valid? Head: Addams Family Values, Relation: film film genre, Tail: Black comedy. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0gr36,/people/person/languages,/m/02h40lc,"Is the following triple valid? Head: Alec Guinness, Relation: people person languages, Tail: English Language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/05lfwd,/common/topic/webpage./common/webpage/category,/m/08mbj5d,"Is the following triple valid? Head: Grey's Anatomy, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.",No,0,0
/m/0168ls,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03_3d,"Is the following triple valid? Head: Spartacus, Relation: film film release date s. film film regional release date film release region, Tail: Japan. Answer with 'Yes' or 'No'.",No,0,0
/m/016z2j,/people/person/places_lived./people/place_lived/location,/m/02_286,"Is the following triple valid? Head: Robert Downey Jr., Relation: people person places lived. people place lived location, Tail: New York City. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0ds3t5x,/award/award_winning_work/awards_won./award/award_honor/award,/m/027cyf7,"Is the following triple valid? Head: The Help, Relation: award award winning work awards won. award award honor award, Tail: National Board of Review Award for Best Cast. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07bch9,/people/ethnicity/people,/m/0453t,"Is the following triple valid? Head: Scottish American, Relation: people ethnicity people, Tail: Joseph Campbell. Answer with 'Yes' or 'No'.",No,0,0
/m/07bch9,/people/ethnicity/people,/m/01vsyjy,"Is the following triple valid? Head: Scottish American, Relation: people ethnicity people, Tail: John Paul Jones. Answer with 'Yes' or 'No'.",Yes,0,1
/m/04r1t,/common/topic/webpage./common/webpage/category,/m/08mbj5d,"Is the following triple valid? Head: Lynyrd Skynyrd, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03gt46z,/award/award_ceremony/awards_presented./award/award_honor/honored_for,/m/0d68qy,"Is the following triple valid? Head: Writers Guild of America Awards 2007, Relation: award award ceremony awards presented. award award honor honored for, Tail: 30 Rock. Answer with 'Yes' or 'No'.",Yes,0,1
/m/04s430,/people/person/profession,/m/09jwl,"Is the following triple valid? Head: Chris Parnell, Relation: people person profession, Tail: Musician-GB. Answer with 'Yes' or 'No'.",No,0,0
