head	relation	tail	prompt	prediction
1215851	_derivationally_related_form	3068181	Is the following triple valid? Head: collar, seize by the neck or collar, Relation: derivationally related form, Tail: neckband, a band that fits around the neck and is usually folded over. Answer with 'Yes' or 'No'.	Yes
14907122	_hypernym	15047313	"Is the following triple valid? Head: hexane, a colorless flammable liquid alkane derived from petroleum and used as a solvent, Relation: hypernym, Tail: solvent, a liquid substance capable of dissolving other substances; ""the solvent does not change its state in forming a solution"". Answer with 'Yes' or 'No'."	Yes
8780881	_member_of_domain_region	10595361	Is the following triple valid? Head: hellenic republic, a republic in southeastern Europe on the southern part of the Balkan peninsula; known for grapes and olives and olive oil, Relation: member of domain region, Tail: sibyl, (ancient Rome) a woman who was regarded as an oracle or prophet. Answer with 'Yes' or 'No'.	No
179567	_hypernym	173338	"Is the following triple valid? Head: stone, remove the pits from; ""pit plums and cherries"", Relation: hypernym, Tail: withdraw, remove something concrete, as by lifting, pushing, or taking off, or remove something abstract; ""remove a threat""; ""remove a wrapper""; ""Remove the dirty dishes from the table""; ""take the gun from your pocket""; ""This machine withdraws heat from the environment"". Answer with 'Yes' or 'No'."	No
645493	_derivationally_related_form	4784142	"Is the following triple valid? Head: unbelievable, beyond belief or understanding; ""at incredible speed""; ""the book's plot is simply incredible"", Relation: derivationally related form, Tail: incredibleness, the quality of being incredible. Answer with 'Yes' or 'No'."	Yes
5027529	_hypernym	5026843	"Is the following triple valid? Head: weightiness, the property of being comparatively great in weight; ""the heaviness of lead"", Relation: hypernym, Tail: weight, the vertical force exerted by a mass as a result of gravity. Answer with 'Yes' or 'No'."	No
2456493	_hypernym	1544692	"Is the following triple valid? Head: lay to rest, place in a grave or tomb; ""Stalin was buried behind the Kremlin wall on Red Square""; ""The pharaohs were entombed in the pyramids""; ""My grandfather was laid to rest last Sunday"", Relation: hypernym, Tail: repose, put in a horizontal position; ""lay the books on the table""; ""lay the patient carefully onto the bed"". Answer with 'Yes' or 'No'."	No
12409016	_hypernym	11567411	Is the following triple valid? Head: genus celtis, large genus of trees and shrubs with berrylike fruit, Relation: hypernym, Tail: magnoliopsid genus, genus of flowering plants having two cotyledons (embryonic leaves) in the seed which usually appear at germination. Answer with 'Yes' or 'No'.	Yes
459114	_derivationally_related_form	7891726	"Is the following triple valid? Head: vinify, convert a juice into wine by fermentation; ""vinify grape juice"", Relation: derivationally related form, Tail: wine, fermented juice (of grapes especially). Answer with 'Yes' or 'No'."	Yes
11338796	_instance_hypernym	9798811	Is the following triple valid? Head: thomas the doubting apostle, the Apostle who would not believe the resurrection of Jesus until he saw Jesus with his own eyes, Relation: instance hypernym, Tail: apostle, (New Testament) one of the original 12 disciples chosen by Christ to preach his gospel. Answer with 'Yes' or 'No'.	Yes
966869	_derivationally_related_form	2344568	"Is the following triple valid? Head: spoliation, the act of stripping and taking by force, Relation: derivationally related form, Tail: strip, steal goods; take as spoils; ""During the earthquake people looted the stores that were deserted by their owners"". Answer with 'Yes' or 'No'."	Yes
216038	_hypernym	209943	"Is the following triple valid? Head: dissolution, the termination of a meeting, Relation: hypernym, Tail: termination, the act of ending something; ""the termination of the agreement"". Answer with 'Yes' or 'No'."	Yes
4433585	_hypernym	2886599	"Is the following triple valid? Head: tie, one of the cross braces that support the rails on a railway track; ""the British call a railroad tie a sleeper"", Relation: hypernym, Tail: bracing, a structural member used to stiffen a framework. Answer with 'Yes' or 'No'."	Yes
5090441	_derivationally_related_form	434077	"Is the following triple valid? Head: magnitude, the property of relative size or extent (whether large or small); ""they tried to predict the magnitude of the explosion""; ""about the magnitude of a small pea"", Relation: derivationally related form, Tail: magnify, increase in size, volume or significance; ""Her terror was magnified in her mind"". Answer with 'Yes' or 'No'."	Yes
15231765	_instance_hypernym	15113229	"Is the following triple valid? Head: iron age, (archeology) the period following the Bronze Age; characterized by rapid spread of iron tools and weapons, Relation: instance hypernym, Tail: time period, an amount of time; ""a time period of 30 years""; ""hastened the period of time of his recovery""; ""Picasso's blue period"". Answer with 'Yes' or 'No'."	Yes
4606014	_hypernym	3368141	Is the following triple valid? Head: wreath, flower arrangement consisting of a circular band of foliage or flowers for ornamental purposes, Relation: hypernym, Tail: flower arrangement, a decorative arrangement of flowers. Answer with 'Yes' or 'No'.	Yes
11460281	_hypernym	11459538	Is the following triple valid? Head: traction, the friction between a body and the surface on which it moves (as between an automobile tire and the road), Relation: hypernym, Tail: rubbing, the resistance encountered when one body is moved in contact with another. Answer with 'Yes' or 'No'.	Yes
8780018	_instance_hypernym	8691669	Is the following triple valid? Head: helsinki, the capital and largest city of Finland; located in southern Finland; a major port and commercial and cultural center, Relation: instance hypernym, Tail: national capital, the capital city of a nation. Answer with 'Yes' or 'No'.	Yes
2761834	_derivationally_related_form	1042725	"Is the following triple valid? Head: motor horn, a device on an automobile for making a warning noise, Relation: derivationally related form, Tail: hoot, to utter a loud clamorous shout; ""the toughs and blades of the city hoot and bang their drums, drink arak, play dice, and dance"". Answer with 'Yes' or 'No'."	Yes
425278	_derivationally_related_form	1803003	"Is the following triple valid? Head: worrying, the act of harassing someone, Relation: derivationally related form, Tail: torment, treat cruelly; ""The children tormented the stuttering teacher"". Answer with 'Yes' or 'No'."	Yes
9917593	_derivationally_related_form	15147097	"Is the following triple valid? Head: youngster, a young person of either sex; ""she writes books for children""; ""they're just kids""; ""`tiddler' is a British term for youngster"", Relation: derivationally related form, Tail: childhood, the time of person's life when they are a child. Answer with 'Yes' or 'No'."	Yes
4821802	_derivationally_related_form	103696	"Is the following triple valid? Head: unequivocalness, clarity achieved by the avoidance of ambiguity, Relation: derivationally related form, Tail: unambiguous, having or exhibiting a single clearly defined meaning; ""As a horror, apartheid...is absolutely unambiguous""- Mario Vargas Llosa. Answer with 'Yes' or 'No'."	Yes
9606009	_hypernym	7846	"Is the following triple valid? Head: venturer, a person who enjoys taking risks, Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'."	No
1143409	_hypernym	1143040	"Is the following triple valid? Head: deployment, the distribution of forces in preparation for battle or work, Relation: hypernym, Tail: readying, the activity of putting or setting in order in advance of some act or purpose; ""preparations for the ceremony had begun"". Answer with 'Yes' or 'No'."	Yes
3171356	_hypernym	4341686	"Is the following triple valid? Head: defensive structure, a structure used to defend against attack; ""the artillery battered down the defenses"", Relation: hypernym, Tail: structure, a thing constructed; a complex entity constructed of many parts; ""the structure consisted of a series of arches""; ""she wore her hair in an amazing construction of whirls and ribbons"". Answer with 'Yes' or 'No'."	Yes
1977080	_derivationally_related_form	10019406	"Is the following triple valid? Head: plunge, fall abruptly; ""It plunged to the bottom of the well"", Relation: derivationally related form, Tail: plunger, someone who dives (into water). Answer with 'Yes' or 'No'."	No
10109443	_hypernym	10341660	Is the following triple valid? Head: monstrosity, a person or animal that is markedly unusual or deformed, Relation: hypernym, Tail: variation, (biology) an organism that has characteristics resulting from chromosomal alteration. Answer with 'Yes' or 'No'.	Yes
4229959	_hypernym	3101986	Is the following triple valid? Head: skimmer, a cooking utensil used to skim fat from the surface of liquids, Relation: hypernym, Tail: cookware, a kitchen utensil made of material that does not melt easily; used for cooking. Answer with 'Yes' or 'No'.	Yes
13306870	_derivationally_related_form	2321046	"Is the following triple valid? Head: charge, the price charged for some article or service; ""the admission charge"", Relation: derivationally related form, Tail: charge, enter a certain amount as a charge; ""he charged me $15"". Answer with 'Yes' or 'No'."	Yes
6972311	_hypernym	6972090	Is the following triple valid? Head: dardic language, any of a group of Indic languages spoken in Kashmir and eastern Afghanistan and northern Pakistan, Relation: hypernym, Tail: indo-aryan, a branch of the Indo-Iranian family of languages. Answer with 'Yes' or 'No'.	Yes
369864	_derivationally_related_form	5015463	"Is the following triple valid? Head: cool down, loose heat; ""The air cooled considerably after the thunderstorm"", Relation: derivationally related form, Tail: iciness, coldness due to a cold environment. Answer with 'Yes' or 'No'."	Yes
1643092	_member_meronym	1643255	Is the following triple valid? Head: genus eleutherodactylus, completely terrestrial robber frogs, Relation: member meronym, Tail: robber frog, small terrestrial frog of tropical America. Answer with 'Yes' or 'No'.	Yes
4667406	_derivationally_related_form	1484083	"Is the following triple valid? Head: muliebrity, the trait of behaving in ways considered typical for women, Relation: derivationally related form, Tail: feminine, associated with women and not with men; ""feminine intuition"". Answer with 'Yes' or 'No'."	Yes
4962240	_hypernym	4961691	Is the following triple valid? Head: oxford grey, a very dark grey color, Relation: hypernym, Tail: greyness, a neutral achromatic color midway between white and black. Answer with 'Yes' or 'No'.	Yes
6845599	_member_of_domain_usage	3587715	Is the following triple valid? Head: trade name, a name given to a product or service, Relation: member of domain usage, Tail: nydrazid, antibacterial drug (trade name Nydrazid) used to treat tuberculosis. Answer with 'Yes' or 'No'.	Yes
4671394	_derivationally_related_form	724861	"Is the following triple valid? Head: unreliableness, the trait of not being dependable or reliable, Relation: derivationally related form, Tail: unreliable, not worthy of reliance or trust; ""in the early 1950s computers were large and expensive and unreliable""; ""an undependable assistant"". Answer with 'Yes' or 'No'."	Yes
6268784	_hypernym	6268096	"Is the following triple valid? Head: feature article, a special or prominent article in a newspaper or magazine; ""they ran a feature on retirement planning"", Relation: hypernym, Tail: article, nonfictional prose forming an independent part of a publication. Answer with 'Yes' or 'No'."	Yes
1466543	_derivationally_related_form	262249	"Is the following triple valid? Head: dress, provide with decoration; ""dress the windows"", Relation: derivationally related form, Tail: decoration, the act of decorating something (in the hope of making it more attractive). Answer with 'Yes' or 'No'."	Yes
2446645	_hypernym	2445715	Is the following triple valid? Head: rooter skunk, large naked-muzzled skunk with white back and tail; of southwestern North America and Mexico, Relation: hypernym, Tail: wood pussy, American musteline mammal typically ejecting an intensely malodorous fluid when startled; in some classifications put in a separate subfamily Mephitinae. Answer with 'Yes' or 'No'.	Yes
4868748	_hypernym	4826235	Is the following triple valid? Head: honourableness, the quality of deserving honor or respect; characterized by honor, Relation: hypernym, Tail: righteousness, adhering to moral principles. Answer with 'Yes' or 'No'.	Yes
11915658	_hypernym	11915214	Is the following triple valid? Head: compass plant, any of several plants having leaves so arranged on the axis as to indicate the cardinal points of the compass, Relation: hypernym, Tail: composite plant, considered the most highly evolved dicotyledonous plants, characterized by florets arranged in dense heads that resemble single flowers. Answer with 'Yes' or 'No'.	Yes
15256714	_hypernym	5867413	"Is the following triple valid? Head: turn, (sports) a division during which one team is on the offensive, Relation: hypernym, Tail: section, one of the portions into which something is regarded as divided and which together constitute a whole; ""the written part of the exam""; ""the finance section of the company""; ""the BBC's engineering division"". Answer with 'Yes' or 'No'."	Yes
7127252	_hypernym	7109847	Is the following triple valid? Head: mumble, a soft indistinct utterance, Relation: hypernym, Tail: vocalization, the use of uttered sounds for auditory communication. Answer with 'Yes' or 'No'.	Yes
1473990	_hypernym	8103777	Is the following triple valid? Head: superclass agnatha, superclass of eel-shaped chordates lacking jaws and pelvic fins: lampreys; hagfishes; some extinct forms, Relation: hypernym, Tail: class, (biology) a taxonomic group containing one or more orders. Answer with 'Yes' or 'No'.	Yes
1296462	_derivationally_related_form	379422	Is the following triple valid? Head: attach, cause to be attached, Relation: derivationally related form, Tail: attachment, the act of attaching or affixing something. Answer with 'Yes' or 'No'.	Yes
560529	_hypernym	558630	"Is the following triple valid? Head: passing play, (American football) a play that involves one player throwing the ball to a teammate; ""the coach sent in a passing play on third and long"", Relation: hypernym, Tail: football play, (American football) a play by the offensive team. Answer with 'Yes' or 'No'."	Yes
11911591	_member_meronym	12000609	Is the following triple valid? Head: family compositae, plants with heads composed of many florets: aster; daisy; dandelion; goldenrod; marigold; lettuces; ragweed; sunflower; thistle; zinnia, Relation: member meronym, Tail: parthenium, small genus of North American herbs and shrubs with terminal panicles of small ray flowers. Answer with 'Yes' or 'No'.	Yes
12169526	_member_meronym	12192373	Is the following triple valid? Head: order malvales, Malvaceae; Bombacaceae; Elaeocarpaceae; Sterculiaceae; Tiliaceae, Relation: member meronym, Tail: family elaeocarpaceae, genus of trees and shrubs widely distributed in warm regions some yielding useful timber; in some classifications included in the family Santalaceae. Answer with 'Yes' or 'No'.	Yes
538571	_synset_domain_topic_of	6084469	"Is the following triple valid? Head: saponify, convert into soap by hydrolizing an ester into an acid and alcohol as a result of treating it with an alkali; ""saponify oils and fats"", Relation: synset domain topic of, Tail: chemistry, the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions. Answer with 'Yes' or 'No'."	Yes
5533948	_hypernym	5248181	"Is the following triple valid? Head: oesophagus, the passage between the pharynx and the stomach, Relation: hypernym, Tail: passageway, a path or channel or duct through or along which something may pass; ""the nasal passages"". Answer with 'Yes' or 'No'."	Yes
1382273	_hypernym	1352059	Is the following triple valid? Head: treponemataceae, small spirochetes some parasitic or pathogenic, Relation: hypernym, Tail: bacteria family, a family of bacteria. Answer with 'Yes' or 'No'.	Yes
8860123	_member_of_domain_usage	1252566	Is the following triple valid? Head: united kingdom of great britain and northern ireland, a monarchy in northwestern Europe occupying most of the British Isles; divided into England and Scotland and Wales and Northern Ireland; `Great Britain' is often used loosely to refer to the United Kingdom, Relation: member of domain usage, Tail: resettlement, the transportation of people (as a family or colony) to a new settlement (as after an upheaval of some kind)   appreciably or disagreeably cold. Answer with 'Yes' or 'No'.	No
10299875	_hypernym	9624559	Is the following triple valid? Head: matchmaker, someone who arranges (or tries to arrange) marriages for others, Relation: hypernym, Tail: mediator, a negotiator who acts as a link between parties. Answer with 'Yes' or 'No'.	No
2795169	_hypernym	4531098	Is the following triple valid? Head: cask, a cylindrical container that holds liquids, Relation: hypernym, Tail: vessel, an object used as a container (especially for liquids). Answer with 'Yes' or 'No'.	Yes
8156685	_member_meronym	11259950	Is the following triple valid? Head: plantagenet line, the family name of a line of English kings that reigned from 1154 to 1485, Relation: member meronym, Tail: richard the lionheart, son of Henry II and King of England from 1189 to 1199; a leader of the Third Crusade; on his way home from the crusade he was captured and held prisoner in the Holy Roman Empire until England ransomed him in 1194 (1157-1199). Answer with 'Yes' or 'No'.	Yes
10717461	_hypernym	7846	"Is the following triple valid? Head: totemist, a person who belongs to a clan or tribe having a totem, Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'."	No
4364545	_hypernym	3739693	Is the following triple valid? Head: surgical instrument, a medical instrument used in surgery, Relation: hypernym, Tail: medical instrument, instrument used in the practice of medicine. Answer with 'Yes' or 'No'.	Yes
1336587	_derivationally_related_form	5645597	"Is the following triple valid? Head: unintelligent, lacking intelligence; ""a dull job with lazy and unintelligent co-workers"", Relation: derivationally related form, Tail: stupidity, a poor ability to understand or to profit from experience. Answer with 'Yes' or 'No'."	Yes
738747	_hypernym	983824	"Is the following triple valid? Head: call, utter in a loud voice or announce; ""He called my name""; ""The auctioneer called the bids"", Relation: hypernym, Tail: utter, express audibly; utter sounds (not necessarily words); ""She let out a big heavy sigh""; ""He uttered strange sounds that nobody could understand"". Answer with 'Yes' or 'No'."	Yes
5239808	_has_part	5241827	Is the following triple valid? Head: epithelium, membranous tissue covering internal organs and other internal surfaces of the body, Relation: has part, Tail: epithelial cell, one of the closely packed cells forming the epithelium. Answer with 'Yes' or 'No'.	Yes
6115701	_derivationally_related_form	10127689	Is the following triple valid? Head: geology, a science that deals with the history of the earth as recorded in rocks, Relation: derivationally related form, Tail: geologist, a specialist in geology. Answer with 'Yes' or 'No'.	Yes
8172877	_hypernym	7951464	Is the following triple valid? Head: asia, the nations of the Asian continent collectively, Relation: hypernym, Tail: collection, several things grouped together or considered as a whole. Answer with 'Yes' or 'No'.	Yes
3273913	_hypernym	4070727	Is the following triple valid? Head: fridge, a refrigerator in which the coolant is pumped around by an electric motor, Relation: hypernym, Tail: refrigerator, white goods in which food can be stored at low temperatures. Answer with 'Yes' or 'No'.	Yes
686890	_derivationally_related_form	1010118	"Is the following triple valid? Head: declaratory, relating to the use of or having the nature of a declaration, Relation: derivationally related form, Tail: declare, state emphatically and authoritatively; ""He declared that he needed more money to carry out the task he was charged with"". Answer with 'Yes' or 'No'."	Yes
2761685	_derivationally_related_form	378479	"Is the following triple valid? Head: kindle, catch fire; ""The dried grass of the prairie kindled, spreading the flames for miles"", Relation: derivationally related form, Tail: lighting, the act of setting something on fire. Answer with 'Yes' or 'No'."	Yes
12983961	_hypernym	13024012	Is the following triple valid? Head: sarcosomataceae, a type of ascomycetous fungus, Relation: hypernym, Tail: ascomycetous fungus, any fungus of the class Ascomycetes (or subdivision Ascomycota) in which the spores are formed inside an ascus. Answer with 'Yes' or 'No'.	Yes
9876892	_hypernym	10307234	"Is the following triple valid? Head: brother, a male person who is a fellow member (of a fraternity or religion or other group); ""none of his brothers would betray him"", Relation: hypernym, Tail: member, one of the persons who compose a social group (especially individuals who have joined and participate in a group organization); ""only members will be admitted""; ""a member of the faculty""; ""she was introduced to all the members of his family"". Answer with 'Yes' or 'No'."	Yes
6742772	_hypernym	6742426	Is the following triple valid? Head: philosophizing, the exposition (often superficially) of a particular philosophy, Relation: hypernym, Tail: expounding, a systematic interpretation or explanation (usually written) of a specific topic. Answer with 'Yes' or 'No'.	Yes
45145	_hypernym	47945	"Is the following triple valid? Head: prim up, dress primly, Relation: hypernym, Tail: tog, provide with clothes or put clothes on; ""Parents must feed and dress their child"". Answer with 'Yes' or 'No'."	Yes
12960211	_member_meronym	12960378	Is the following triple valid? Head: ophioglossum, the type genus of the fern family Ophioglossaceae, Relation: member meronym, Tail: adder's tongue fern, ferns with fertile spikes shaped like a snake's tongue. Answer with 'Yes' or 'No'.	Yes
5941210	_derivationally_related_form	701040	"Is the following triple valid? Head: shape, a concrete representation of an otherwise nebulous concept; ""a circle was the embodiment of his concept of life"", Relation: derivationally related form, Tail: shape, shape or influence; give direction to; ""experience often determines ability""; ""mold public opinion"". Answer with 'Yes' or 'No'."	Yes
946755	_derivationally_related_form	6807198	"Is the following triple valid? Head: number, enumerate; ""We must number the names of the great mathematicians"", Relation: derivationally related form, Tail: numeral, a symbol used to represent a number; ""he learned to write the numerals before he went to school"". Answer with 'Yes' or 'No'."	Yes
6780309	_hypernym	6780069	Is the following triple valid? Head: travesty, a composition that imitates or misrepresents somebody's style, usually in a humorous way, Relation: hypernym, Tail: impersonation, a representation of a person that is exaggerated for comic effect. Answer with 'Yes' or 'No'.	Yes
6151693	_derivationally_related_form	10620758	Is the following triple valid? Head: sociology, the study and classification of human societies, Relation: derivationally related form, Tail: sociologist, a social scientist who studies the institutions and development of human society. Answer with 'Yes' or 'No'.	Yes
1453969	_hypernym	1453433	"Is the following triple valid? Head: train, drag loosely along a surface; allow to sweep the ground; ""The toddler was trailing his pants""; ""She trained her long scarf behind her"", Relation: hypernym, Tail: drag, pull, as against a resistance; ""He dragged the big suitcase behind him""; ""These worries were dragging at him"". Answer with 'Yes' or 'No'."	Yes
939818	_derivationally_related_form	1707925	Is the following triple valid? Head: orchestration, the act of arranging a piece of music for an orchestra and assigning parts to the different musical instruments, Relation: derivationally related form, Tail: instrumentate, write an instrumental score for. Answer with 'Yes' or 'No'.	Yes
12969670	_hypernym	12969131	Is the following triple valid? Head: star earthball, an earthball with a smooth upper surface that is at first buried in sand; the top of the fruiting body opens up to form segments like the ray of an umbel, Relation: hypernym, Tail: puffball, any of various fungi of the genus Scleroderma having hard-skinned subterranean fruiting bodies resembling truffles. Answer with 'Yes' or 'No'.	No
11607071	_hypernym	8103777	Is the following triple valid? Head: subdivision pinophytina, most conifers: in some systems classified as a class (Pinopsida) and in others as a subdivision (Pinophytina); used in some classifications for one of five subdivisions of Gymnospermophyta, Relation: hypernym, Tail: class, (biology) a taxonomic group containing one or more orders. Answer with 'Yes' or 'No'.	Yes
1740969	_derivationally_related_form	918383	"Is the following triple valid? Head: garden, work in the garden; ""My hobby is gardening"", Relation: derivationally related form, Tail: horticulture, the cultivation of plants. Answer with 'Yes' or 'No'."	No
8766988	_has_part	8769439	Is the following triple valid? Head: germany, a republic in central Europe; split into East Germany and West Germany after World War II and reunited in 1990, Relation: has part, Tail: aken, a city in western Germany near the Dutch and Belgian borders; formerly it was Charlemagne's northern capital. Answer with 'Yes' or 'No'.	Yes
12724201	_member_meronym	12725940	Is the following triple valid? Head: salix, a large and widespread genus varying in size from small shrubs to large trees: willows, Relation: member meronym, Tail: silver willow, North American willow with greyish silky pubescent leaves that usually blacken in drying. Answer with 'Yes' or 'No'.	Yes
1589125	_member_meronym	1589286	Is the following triple valid? Head: family certhiidae, creepers, Relation: member meronym, Tail: tree creeper, any of various small insectivorous birds of the northern hemisphere that climb up a tree trunk supporting themselves on stiff tail feathers and their feet. Answer with 'Yes' or 'No'.	Yes
56688	_hypernym	53913	"Is the following triple valid? Head: pullback, (military) the act of pulling back (especially an orderly withdrawal of troops); ""the pullback is expected to be over 25,000 troops"", Relation: hypernym, Tail: withdrawal, the act of withdrawing; ""the withdrawal of French troops from Vietnam"". Answer with 'Yes' or 'No'."	Yes
12761123	_hypernym	11567411	Is the following triple valid? Head: mangifera, tropical tree native to Asia bearing fleshy fruit, Relation: hypernym, Tail: magnoliopsid genus, genus of flowering plants having two cotyledons (embryonic leaves) in the seed which usually appear at germination. Answer with 'Yes' or 'No'.	Yes
591115	_derivationally_related_form	5805475	"Is the following triple valid? Head: understand, perceive (an idea or situation) mentally; ""Now I see!""; ""I just can't see your point""; ""Does she realize how important this decision is?""; ""I don't understand the idea"", Relation: derivationally related form, Tail: understanding, the cognitive condition of someone who understands; ""he has virtually no understanding of social cause and effect"". Answer with 'Yes' or 'No'."	Yes
13954253	_derivationally_related_form	43765	"Is the following triple valid? Head: existence, the state or fact of existing; ""a point of view gradually coming into being""; ""laws in existence for centuries"", Relation: derivationally related form, Tail: existent, presently existing in fact and not merely potential or possible; ""the predicted temperature and the actual temperature were markedly different""; ""actual and imagined conditions"". Answer with 'Yes' or 'No'."	Yes
1346003	_derivationally_related_form	3848348	"Is the following triple valid? Head: open up, cause to open or to become open; ""Mary opened the car door"", Relation: derivationally related form, Tail: opener, a hand tool used for opening sealed containers (bottles or cans). Answer with 'Yes' or 'No'."	Yes
2248744	_hypernym	1759182	Is the following triple valid? Head: family coccidae, scale insects, Relation: hypernym, Tail: arthropod family, any of the arthropods. Answer with 'Yes' or 'No'.	Yes
12242123	_hypernym	13112664	Is the following triple valid? Head: minniebush, low shrub of the eastern United States with downy twigs, Relation: hypernym, Tail: shrub, a low woody perennial plant usually having several major stems. Answer with 'Yes' or 'No'.	Yes
10682038	_derivationally_related_form	1916634	"Is the following triple valid? Head: swaggerer, someone who walks in an arrogant manner, Relation: derivationally related form, Tail: tittup, to walk with a lofty proud gait, often in an attempt to impress others; ""He struts around like a rooster in a hen house"". Answer with 'Yes' or 'No'."	Yes
4956110	_derivationally_related_form	565592	"Is the following triple valid? Head: matte, the property of having little or no contrast; lacking highlights or gloss, Relation: derivationally related form, Tail: matte up, change texture so as to become matted and felt-like; ""The fabric felted up after several washes"". Answer with 'Yes' or 'No'."	Yes
824066	_hypernym	826509	"Is the following triple valid? Head: reprove, take to task; ""He admonished the child for his bad behavior"", Relation: hypernym, Tail: pick apart, find fault with; express criticism of; point out real or perceived flaws; ""The paper criticized the new movie""; ""Don't knock the food--it's free"". Answer with 'Yes' or 'No'."	Yes
1946277	_hypernym	1945845	Is the following triple valid? Head: neritid gastropod, operculate seasnail of coastal waters with a short spiral shell, Relation: hypernym, Tail: seasnail, any of several creeping marine gastropods with a spirally coiled shell: whelks; tritons; moon shells; neritids. Answer with 'Yes' or 'No'.	Yes
