head,relation,tail,prompt,prediction,is_negative,score
/m/03bwzr4,/education/educational_degree/people_with_this_degree./education/education/student,/m/01zwy,"Is the following triple valid? Head: Master of Science, Relation: education educational degree people with this degree. education education student, Tail: Carl Sagan. Answer with 'Yes' or 'No'.",No,0,0
/m/0g5lhl7,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,/m/07ssc,"Is the following triple valid? Head: British Broadcasting Corporation, Relation: base schemastaging organization extra phone number. base schemastaging phone sandbox service location, Tail: United Kingdom. Answer with 'Yes' or 'No'.",No,0,0
/m/08qvhv,/film/actor/film./film/performance/film,/m/0h3k3f,"Is the following triple valid? Head: Gene Reynolds, Relation: film actor film. film performance film, Tail: The Country Girl. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01tj34,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqyl,"Is the following triple valid? Head: Candice Bergen, Relation: award award nominee award nominations. award award nomination award, Tail: Academy Award for Best Actress in a Supporting Role. Answer with 'Yes' or 'No'.",Yes,0,1
/m/012mzw,/common/topic/webpage./common/webpage/category,/m/08mbj5d,"Is the following triple valid? Head: University of Notre Dame, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0226cw,/government/politician/government_positions_held./government/government_position_held/legislative_sessions,/m/07p__7,"Is the following triple valid? Head: John Dingell, Relation: government politician government positions held. government government position held legislative sessions, Tail: 109th United States Congress. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02yv6b,/music/genre/artists,/m/01vsl3_,"Is the following triple valid? Head: Blues-rock, Relation: music genre artists, Tail: John Lennon. Answer with 'Yes' or 'No'.",No,0,0
/m/02yv6b,/music/genre/artists,/m/01518s,"Is the following triple valid? Head: Blues-rock, Relation: music genre artists, Tail: Danzig. Answer with 'Yes' or 'No'.",Yes,0,1
/m/05f2jk,/people/deceased_person/place_of_death,/m/0f2wj,"Is the following triple valid? Head: Marvin Hatley, Relation: people deceased person place of death, Tail: Hollywood. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02dlfh,/people/person/nationality,/m/09c7w0,"Is the following triple valid? Head: David Spade, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01n8gr,/people/person/profession,/m/0lgw7,"Is the following triple valid? Head: Kenny Rogers, Relation: people person profession, Tail: Photographer. Answer with 'Yes' or 'No'.",No,0,0
/m/0l2nd,/location/location/adjoin_s./location/adjoining_relationship/adjoins,/m/0kq2g,"Is the following triple valid? Head: Placer County, Relation: location location adjoin s. location adjoining relationship adjoins, Tail: El Dorado County. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0jgwf,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02pqp12,"Is the following triple valid? Head: David Lean, Relation: award award nominee award nominations. award award nomination award, Tail: BAFTA Award for Best Direction. Answer with 'Yes' or 'No'.",Yes,0,1
/m/09v8db5,/award/award_category/nominees./award/award_nomination/nominated_for,/m/0gl02yg,"Is the following triple valid? Head: Hong Kong Film Award for Best Supporting Actor, Relation: award award category nominees. award award nomination nominated for, Tail: A Simple Life. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02h4rq6,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01l8t8,"Is the following triple valid? Head: Bachelor of Science, Relation: education educational degree people with this degree. education education institution, Tail: State University of New York at Stony Brook. Answer with 'Yes' or 'No'.",No,0,0
/m/049g_xj,/people/person/place_of_birth,/m/036k0s,"Is the following triple valid? Head: Ellen Page, Relation: people person place of birth, Tail: Halifax Regional Municipality. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02h48,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,"Is the following triple valid? Head: Danny Kaye, Relation: people person spouse s. people marriage type of union, Tail: Marriage. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07x4qr,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0345h,"Is the following triple valid? Head: The Smurfs, Relation: film film release date s. film film regional release date film release region, Tail: Germany. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0b7xl8,/people/person/profession,/m/05sxg2,"Is the following triple valid? Head: Emanuel Azenberg, Relation: people person profession, Tail: Theatrical producer. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02dpl9,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/0dxtw,"Is the following triple valid? Head: The City of Lost Children, Relation: film film other crew. film film crew gig film crew role, Tail: Special Effects. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02dpl9,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/06mzp,"Is the following triple valid? Head: The City of Lost Children, Relation: film film release date s. film film regional release date film release region, Tail: Switzerland. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0d7wh,/people/ethnicity/languages_spoken,/m/083tk,"Is the following triple valid? Head: British people, Relation: people ethnicity languages spoken, Tail: Welsh Language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0d7wh,/people/ethnicity/people,/m/02vkvcz,"Is the following triple valid? Head: British people, Relation: people ethnicity people, Tail: Shirley Ann Russell. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0b1xl,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/09s1f,"Is the following triple valid? Head: Loyola University Chicago, Relation: education educational institution students graduates. education education major field of study, Tail: Business. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03lmzl,/people/person/place_of_birth,/m/0r5y9,"Is the following triple valid? Head: Keith Carradine, Relation: people person place of birth, Tail: San Mateo. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01cgz,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,/m/077qn,"Is the following triple valid? Head: Boxing, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: Serbia. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01cgz,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,/m/01xbgx,"Is the following triple valid? Head: Boxing, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: Cambodia. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01swxv,/education/university/fraternities_and_sororities,/m/0325pb,"Is the following triple valid? Head: University of Delaware, Relation: education university fraternities and sororities, Tail: Alpha Delta Pi. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0_9l_,/film/film/film_format,/m/07fb8_,"Is the following triple valid? Head: Howards End, Relation: film film film format, Tail: Super 35. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02py7pj,/award/award_category/winners./award/award_honor/award_winner,/m/0bw6y,"Is the following triple valid? Head: Screen Actors Guild Life Achievement Award, Relation: award award category winners. award award honor award winner, Tail: Barbara Stanwyck. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0gs9p,/award/award_category/nominees./award/award_nomination/nominated_for,/m/01fx4k,"Is the following triple valid? Head: Academy Award for Best Director, Relation: award award category nominees. award award nomination nominated for, Tail: Women in Love. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0gs9p,/award/award_category/nominees./award/award_nomination/nominated_for,/m/0jym0,"Is the following triple valid? Head: Academy Award for Best Director, Relation: award award category nominees. award award nomination nominated for, Tail: The Last Picture Show. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01304j,/music/artist/track_contributions./music/track_contribution/role,/m/0395lw,"Is the following triple valid? Head: Carlos Santana, Relation: music artist track contributions. music track contribution role, Tail: Bell. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01309x,/people/person/profession,/m/02hrh1q,"Is the following triple valid? Head: James Taylor, Relation: people person profession, Tail: Actor-GB. Answer with 'Yes' or 'No'.",No,0,0
/m/01l3j,/film/actor/film./film/performance/special_performance_type,/m/01pb34,"Is the following triple valid? Head: Bela Lugosi, Relation: film actor film. film performance special performance type, Tail: Cameo appearance. Answer with 'Yes' or 'No'.",Yes,0,1
/m/015fs3,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01mkq,"Is the following triple valid? Head: Western Michigan University, Relation: education educational institution students graduates. education education major field of study, Tail: Computer Science. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01trf3,/people/person/profession,/m/0np9r,"Is the following triple valid? Head: Martin Short, Relation: people person profession, Tail: Voice Actor. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0gq_v,/award/award_category/winners./award/award_honor/ceremony,/m/09306z,"Is the following triple valid? Head: Academy Award for Best Production Design, Relation: award award category winners. award award honor ceremony, Tail: 58th Academy Awards. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01trxd,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/05qjt,"Is the following triple valid? Head: Free University of Berlin, Relation: education educational institution students graduates. education education major field of study, Tail: Physics. Answer with 'Yes' or 'No'.",Yes,0,1
/m/030qb3t,/location/location/contains,/m/0k049,"Is the following triple valid? Head: Los Angeles, Relation: location location contains, Tail: Beverly Hills. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0m68w,/people/person/profession,/m/02hrh1q,"Is the following triple valid? Head: Sandra Bernhard, Relation: people person profession, Tail: Actor-GB. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0j_c,/people/person/nationality,/m/02jx1,"Is the following triple valid? Head: Alfred Hitchcock, Relation: people person nationality, Tail: England. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03hkv_r,/award/award_category/nominees./award/award_nomination/nominated_for,/m/01jrbv,"Is the following triple valid? Head: Writers Guild of America Award for Best Adapted Screenplay, Relation: award award category nominees. award award nomination nominated for, Tail: The Birdcage. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0lpjn,/people/person/place_of_birth,/m/088cp,"Is the following triple valid? Head: Judi Dench, Relation: people person place of birth, Tail: York. Answer with 'Yes' or 'No'.",Yes,0,1
/m/013w7j,/people/person/places_lived./people/place_lived/location,/m/04n3l,"Is the following triple valid? Head: Sean Combs, Relation: people person places lived. people place lived location, Tail: Long Island. Answer with 'Yes' or 'No'.",Yes,0,1
/m/06rq2l,/film/actor/film./film/performance/film,/m/0ch3qr1,"Is the following triple valid? Head: Allen Covert, Relation: film actor film. film performance film, Tail: Jack & Jill. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0h3y,/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics,/m/0kbvb,"Is the following triple valid? Head: Algeria, Relation: olympics olympic participating country athletes. olympics olympic athlete affiliation olympics, Tail: 2004 Summer Olympics. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01f8hf,/film/film/genre,/m/02kdv5l,"Is the following triple valid? Head: Aliens, Relation: film film genre, Tail: Action Film. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02bfxb,/people/person/nationality,/m/0ctw_b,"Is the following triple valid? Head: Fran Walsh, Relation: people person nationality, Tail: New Zealand. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0661ql3,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0k6nt,"Is the following triple valid? Head: Inception, Relation: film film release date s. film film regional release date film release region, Tail: Denmark-GB. Answer with 'Yes' or 'No'.",Yes,0,1
/m/03v3xp,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02tr7d,"Is the following triple valid? Head: Clive Owen, Relation: award award nominee award nominations. award award nomination award nominee, Tail: Kelly Macdonald. Answer with 'Yes' or 'No'.",No,0,0
/m/0pc62,/film/film/language,/m/03_9r,"Is the following triple valid? Head: Pearl Harbor, Relation: film film language, Tail: Japanese Language. Answer with 'Yes' or 'No'.",No,0,0
/m/01qszl,/business/business_operation/industry,/m/01mw1,"Is the following triple valid? Head: Bandai, Relation: business business operation industry, Tail: Video game. Answer with 'Yes' or 'No'.",Yes,0,1
/m/034qzw,/film/film/executive_produced_by,/m/06m6z6,"Is the following triple valid? Head: Anchorman: The Legend of Ron Burgundy, Relation: film film executive produced by, Tail: David O. Russell. Answer with 'Yes' or 'No'.",No,0,0
/m/01trtc,/music/record_label/artist,/m/01q_wyj,"Is the following triple valid? Head: Interscope Records, Relation: music record label artist, Tail: John 5. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01ppq,/organization/organization_member/member_of./organization/organization_membership/organization,/m/07t65,"Is the following triple valid? Head: Cyprus, Relation: organization organization member member of. organization organization membership organization, Tail: United Nations. Answer with 'Yes' or 'No'.",Yes,0,1
/m/08d6bd,/people/person/languages,/m/0688f,"Is the following triple valid? Head: Vinod Khanna, Relation: people person languages, Tail: Punjabi language. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07vyf,/education/educational_institution/students_graduates./education/education/student,/m/01t6b4,"Is the following triple valid? Head: University of Arizona, Relation: education educational institution students graduates. education education student, Tail: Jerry Bruckheimer. Answer with 'Yes' or 'No'.",Yes,0,1
/m/09gq0x5,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0kszw,"Is the following triple valid? Head: The King's Speech, Relation: award award winning work awards won. award award honor award winner, Tail: Helena Bonham Carter. Answer with 'Yes' or 'No'.",No,0,0
/m/013b6_,/people/ethnicity/people,/m/0hwqg,"Is the following triple valid? Head: Ashkenazi Jews, Relation: people ethnicity people, Tail: Tony Curtis. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0kv9d3,/film/film/language,/m/064_8sq,"Is the following triple valid? Head: The Painted Veil, Relation: film film language, Tail: French Language. Answer with 'Yes' or 'No'.",No,0,0
/m/030pr,/people/person/nationality,/m/09c7w0,"Is the following triple valid? Head: Frank Capra, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.",Yes,0,1
/m/076psv,/film/film_set_designer/film_sets_designed,/m/03mr85,"Is the following triple valid? Head: Walter M. Scott, Relation: film film set designer film sets designed, Tail: Peyton Place. Answer with 'Yes' or 'No'.",Yes,0,1
/m/09yhzs,/film/actor/film./film/performance/film,/m/07_fj54,"Is the following triple valid? Head: Emma Stone, Relation: film actor film. film performance film, Tail: Marmaduke. Answer with 'Yes' or 'No'.",Yes,0,1
/m/05ztjjw,/award/award_category/nominees./award/award_nomination/nominated_for,/m/01hv3t,"Is the following triple valid? Head: MTV Movie Award for Best Movie, Relation: award award category nominees. award award nomination nominated for, Tail: The Truman Show. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0dwxr,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,/m/015qh,"Is the following triple valid? Head: Modern pentathlon, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation country, Tail: Bulgaria. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02w4fkq,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03qbnj,"Is the following triple valid? Head: Colbie Caillat, Relation: award award nominee award nominations. award award nomination award, Tail: Grammy Award for Best Pop Vocal Album. Answer with 'Yes' or 'No'.",Yes,0,1
/m/06bd5j,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,/m/09nqf,"Is the following triple valid? Head: Basic Instinct 2, Relation: film film estimated budget. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.",No,0,0
/m/05xvj,/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft,/m/047dpm0,"Is the following triple valid? Head: Philadelphia Phillies, Relation: sports professional sports team draft picks. sports sports league draft pick draft, Tail: 1995 Major League Baseball Draft. Answer with 'Yes' or 'No'.",Yes,0,1
/m/07w0v,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0jjw,"Is the following triple valid? Head: University of Texas at Austin, Relation: education educational institution students graduates. education education major field of study, Tail: Art. Answer with 'Yes' or 'No'.",Yes,0,1
/m/018ygt,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf,"Is the following triple valid? Head: Alec Baldwin, Relation: base schemastaging person extra net worth. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.",No,0,0
/m/011wtv,/film/film/featured_film_locations,/m/0rh6k,"Is the following triple valid? Head: Minority Report, Relation: film film featured film locations, Tail: Washington, D.C.. Answer with 'Yes' or 'No'.",Yes,0,1
/m/02pqp12,/award/award_category/nominees./award/award_nomination/nominated_for,/m/092vkg,"Is the following triple valid? Head: BAFTA Award for Best Direction, Relation: award award category nominees. award award nomination nominated for, Tail: Capote. Answer with 'Yes' or 'No'.",Yes,0,1
/m/0m31m,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/07kg3,"Is the following triple valid? Head: Joseph Fiennes, Relation: people person spouse s. people marriage location of ceremony, Tail: Tuscany. Answer with 'Yes' or 'No'.",Yes,0,1
/m/015q1n,/education/educational_institution/colors,/m/01jnf1,"Is the following triple valid? Head: University of Kansas, Relation: education educational institution colors, Tail: Crimson. Answer with 'Yes' or 'No'.",Yes,0,1
/m/045g4l,/people/person/profession,/m/02hrh1q,"Is the following triple valid? Head: Curly Howard, Relation: people person profession, Tail: Actor-GB. Answer with 'Yes' or 'No'.",Yes,0,1
/m/01kwsg,/film/actor/film./film/performance/film,/m/05r3qc,"Is the following triple valid? Head: Tommy Lee Jones, Relation: film actor film. film performance film, Tail: Space Cowboys. Answer with 'Yes' or 'No'.",Yes,0,1
head,relation,tail,prompt,prediction,1,0
/m/08966,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,1042531,"Is the following triple valid? Head: Zürich, Relation: travel travel destination climate. travel travel destination monthly climate month, Tail: 1042531. Answer with 'Yes' or 'No'.",No,1,1
/m/01hww_,/music/performance_role/regular_performances./music/group_membership/group,1885158,"Is the following triple valid? Head: Autoharp, Relation: music performance role regular performances. music group membership group, Tail: 1885158. Answer with 'Yes' or 'No'.",No,1,1
/m/09v3jyg,/film/film/release_date_s./film/film_regional_release_date/film_release_region,14656666,"Is the following triple valid? Head: Winnie the Pooh, Relation: film film release date s. film film regional release date film release region, Tail: 14656666. Answer with 'Yes' or 'No'.",No,1,1
/m/02jx1,/location/location/contains,1224001,"Is the following triple valid? Head: England, Relation: location location contains, Tail: 1224001. Answer with 'Yes' or 'No'.",No,1,1
2509287,/location/location/contains,/m/0m0bj,"Is the following triple valid? Head: 2509287, Relation: location location contains, Tail: Lancaster. Answer with 'Yes' or 'No'.",Yes,1,0
/m/02bfmn,/film/actor/film./film/performance/film,12100538,"Is the following triple valid? Head: Brad Dourif, Relation: film actor film. film performance film, Tail: 12100538. Answer with 'Yes' or 'No'.",Yes,1,0
2549989,/award/award_category/nominees./award/award_nomination/nominated_for,/m/04y9mm8,"Is the following triple valid? Head: 2549989, Relation: award award category nominees. award award nomination nominated for, Tail: Piranha 3D. Answer with 'Yes' or 'No'.",Yes,1,0
420712,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,/m/04j53,"Is the following triple valid? Head: 420712, Relation: government government office category officeholders. government government position held jurisdiction of office, Tail: Liechtenstein. Answer with 'Yes' or 'No'.",Yes,1,0
12268096,/film/film/genre,/m/082gq,"Is the following triple valid? Head: 12268096, Relation: film film genre, Tail: War film. Answer with 'Yes' or 'No'.",Yes,1,0
12737745,/sports/pro_athlete/teams./sports/sports_team_roster/team,/m/029q3k,"Is the following triple valid? Head: 12737745, Relation: sports pro athlete teams. sports sports team roster team, Tail: Notts County F.C.. Answer with 'Yes' or 'No'.",Yes,1,0
/m/0djb3vw,/film/film/release_date_s./film/film_regional_release_date/film_release_region,6673770,"Is the following triple valid? Head: Restless, Relation: film film release date s. film film regional release date film release region, Tail: 6673770. Answer with 'Yes' or 'No'.",No,1,1
1478511,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,/m/0dxmyh,"Is the following triple valid? Head: 1478511, Relation: base popstra location vacationers. base popstra vacation choice vacationer, Tail: David Henrie. Answer with 'Yes' or 'No'.",No,1,1
/m/01d8l,/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal,12656685,"Is the following triple valid? Head: Bohemia, Relation: olympics olympic participating country medals won. olympics olympic medal honor medal, Tail: 12656685. Answer with 'Yes' or 'No'.",No,1,1
/m/0ydpd,/location/location/time_zones,9357580,"Is the following triple valid? Head: Asheville, Relation: location location time zones, Tail: 9357580. Answer with 'Yes' or 'No'.",No,1,1
/m/0738b8,/people/person/places_lived./people/place_lived/location,5526,"Is the following triple valid? Head: David Cross, Relation: people person places lived. people place lived location, Tail: 5526. Answer with 'Yes' or 'No'.",No,1,1
7509996,/sports/sports_team/colors,/m/01g5v,"Is the following triple valid? Head: 7509996, Relation: sports sports team colors, Tail: Blue. Answer with 'Yes' or 'No'.",No,1,1
/m/0mwk9,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,4779895,"Is the following triple valid? Head: Lycoming County, Relation: location statistical region rent50 2. measurement unit dated money value currency, Tail: 4779895. Answer with 'Yes' or 'No'.",No,1,1
/m/09306z,/award/award_ceremony/awards_presented./award/award_honor/honored_for,2530770,"Is the following triple valid? Head: 58th Academy Awards, Relation: award award ceremony awards presented. award award honor honored for, Tail: 2530770. Answer with 'Yes' or 'No'.",No,1,1
1188273,/olympics/olympic_games/participating_countries,/m/027jk,"Is the following triple valid? Head: 1188273, Relation: olympics olympic games participating countries, Tail: Djibouti. Answer with 'Yes' or 'No'.",Yes,1,0
11740824,/olympics/olympic_games/participating_countries,/m/04vjh,"Is the following triple valid? Head: 11740824, Relation: olympics olympic games participating countries, Tail: Mauritania. Answer with 'Yes' or 'No'.",Yes,1,0
/m/017j69,/education/educational_institution/students_graduates./education/education/major_field_of_study,1835496,"Is the following triple valid? Head: Northwestern University, Relation: education educational institution students graduates. education education major field of study, Tail: 1835496. Answer with 'Yes' or 'No'.",No,1,1
261705,/location/statistical_region/religions./location/religion_percentage/religion,/m/0631_,"Is the following triple valid? Head: 261705, Relation: location statistical region religions. location religion percentage religion, Tail: Presbyterianism. Answer with 'Yes' or 'No'.",Yes,1,0
8948027,/military/military_conflict/combatants./military/military_combatant_group/combatants,/m/0d060g,"Is the following triple valid? Head: 8948027, Relation: military military conflict combatants. military military combatant group combatants, Tail: Canada. Answer with 'Yes' or 'No'.",Yes,1,0
1274171,/award/award_category/winners./award/award_honor/ceremony,/m/01bx35,"Is the following triple valid? Head: 1274171, Relation: award award category winners. award award honor ceremony, Tail: 43rd Annual Grammy Awards. Answer with 'Yes' or 'No'.",Yes,1,0
/m/01c9f2,/award/award_category/winners./award/award_honor/ceremony,14497763,"Is the following triple valid? Head: Grammy Award for Best Country Album, Relation: award award category winners. award award honor ceremony, Tail: 14497763. Answer with 'Yes' or 'No'.",No,1,1
1630795,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,/m/04n6k,"Is the following triple valid? Head: 1630795, Relation: user tsegaran random taxonomy subject entry. user tsegaran random taxonomy entry taxonomy, Tail: Library of Congress Classification. Answer with 'Yes' or 'No'.",No,1,1
2263982,/influence/influence_node/influenced_by,/m/0121rx,"Is the following triple valid? Head: 2263982, Relation: influence influence node influenced by, Tail: Jackie Gleason. Answer with 'Yes' or 'No'.",Yes,1,0
/m/065ym0c,/film/film/release_date_s./film/film_regional_release_date/film_release_region,10153155,"Is the following triple valid? Head: Detective Dee: Mystery of the Phantom Flame, Relation: film film release date s. film film regional release date film release region, Tail: 10153155. Answer with 'Yes' or 'No'.",No,1,1
/m/06kxk2,/people/person/place_of_birth,1680836,"Is the following triple valid? Head: Carl Foreman, Relation: people person place of birth, Tail: 1680836. Answer with 'Yes' or 'No'.",No,1,1
4552348,/people/cause_of_death/people,/m/0lcx,"Is the following triple valid? Head: 4552348, Relation: people cause of death people, Tail: Albert Camus. Answer with 'Yes' or 'No'.",No,1,1
8752974,/education/educational_institution/school_type,/m/04399,"Is the following triple valid? Head: 8752974, Relation: education educational institution school type, Tail: Society of Jesus-GB. Answer with 'Yes' or 'No'.",No,1,1
/m/0xxc,/education/educational_institution/students_graduates./education/education/major_field_of_study,2774630,"Is the following triple valid? Head: Acadia University, Relation: education educational institution students graduates. education education major field of study, Tail: 2774630. Answer with 'Yes' or 'No'.",No,1,1
7934530,/film/film/prequel,/m/01y9jr,"Is the following triple valid? Head: 7934530, Relation: film film prequel, Tail: Charlie's Angels. Answer with 'Yes' or 'No'.",Yes,1,0
1777817,/award/award_category/nominees./award/award_nomination/nominated_for,/m/09gq0x5,"Is the following triple valid? Head: 1777817, Relation: award award category nominees. award award nomination nominated for, Tail: The King's Speech. Answer with 'Yes' or 'No'.",Yes,1,0
/m/09sdmz,/award/award_category/nominees./award/award_nomination/nominated_for,276068,"Is the following triple valid? Head: Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Supporting Role, Relation: award award category nominees. award award nomination nominated for, Tail: 276068. Answer with 'Yes' or 'No'.",No,1,1
/m/02ghq,/people/person/profession,10064229,"Is the following triple valid? Head: Dean Koontz, Relation: people person profession, Tail: 10064229. Answer with 'Yes' or 'No'.",No,1,1
7311661,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,/m/0dtfn,"Is the following triple valid? Head: 7311661, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: Star Wars Episode IV: A New Hope. Answer with 'Yes' or 'No'.",Yes,1,0
/m/016tt2,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,3685640,"Is the following triple valid? Head: 20th Century Fox, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: 3685640. Answer with 'Yes' or 'No'.",No,1,1
/m/016tt2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,11094611,"Is the following triple valid? Head: 20th Century Fox, Relation: award award nominee award nominations. award award nomination award nominee, Tail: 11094611. Answer with 'Yes' or 'No'.",No,1,1
/m/07jrjb,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,4350458,"Is the following triple valid? Head: Tom Werner, Relation: tv tv producer programs produced. tv tv producer term producer type, Tail: 4350458. Answer with 'Yes' or 'No'.",No,1,1
/m/09v71cj,/film/film/release_date_s./film/film_regional_release_date/film_release_region,14547369,"Is the following triple valid? Head: The Beaver, Relation: film film release date s. film film regional release date film release region, Tail: 14547369. Answer with 'Yes' or 'No'.",No,1,1
2806907,/film/film/edited_by,/m/0dky9n,"Is the following triple valid? Head: 2806907, Relation: film film edited by, Tail: Ralph E. Winters. Answer with 'Yes' or 'No'.",Yes,1,0
4908396,/sports/sports_team/sport,/m/0jm_,"Is the following triple valid? Head: 4908396, Relation: sports sports team sport, Tail: American football. Answer with 'Yes' or 'No'.",Yes,1,0
2352946,/people/ethnicity/people,/m/0411q,"Is the following triple valid? Head: 2352946, Relation: people ethnicity people, Tail: John Lee Hooker. Answer with 'Yes' or 'No'.",No,1,1
4874409,/people/ethnicity/people,/m/030wkp,"Is the following triple valid? Head: 4874409, Relation: people ethnicity people, Tail: Kenan Thompson. Answer with 'Yes' or 'No'.",Yes,1,0
/m/0gmgwnv,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,5331653,"Is the following triple valid? Head: Lincoln, Relation: film film estimated budget. measurement unit dated money value currency, Tail: 5331653. Answer with 'Yes' or 'No'.",No,1,1
779601,/people/person/profession,/m/09jwl,"Is the following triple valid? Head: 779601, Relation: people person profession, Tail: Musician-GB. Answer with 'Yes' or 'No'.",Yes,1,0
6121113,/organization/organization_member/member_of./organization/organization_membership/organization,/m/04k4l,"Is the following triple valid? Head: 6121113, Relation: organization organization member member of. organization organization membership organization, Tail: League of Nations. Answer with 'Yes' or 'No'.",No,1,1
744305,/people/deceased_person/place_of_death,/m/027l4q,"Is the following triple valid? Head: 744305, Relation: people deceased person place of death, Tail: Pacific Palisades. Answer with 'Yes' or 'No'.",No,1,1
/m/017jv5,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,729378,"Is the following triple valid? Head: United Artists, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: 729378. Answer with 'Yes' or 'No'.",No,1,1
