head	relation	tail	prompt	prediction
12983961	_hypernym	9032483	Is the following triple valid? Head: sarcosomataceae, a type of ascomycetous fungus, Relation: hypernym, Tail: basle, a city in northwestern Switzerland. Answer with 'Yes' or 'No'.	No
9876892	_hypernym	811661	"Is the following triple valid? Head: brother, a male person who is a fellow member (of a fraternity or religion or other group); ""none of his brothers would betray him"", Relation: hypernym, Tail: storage, the commercial enterprise of storing goods and materials. Answer with 'Yes' or 'No'."	No
7211950	_hypernym	6742426	"Is the following triple valid? Head: wail, a cry of sorrow and grief; ""their pitiful laments could be heard throughout the ward"", Relation: hypernym, Tail: expounding, a systematic interpretation or explanation (usually written) of a specific topic. Answer with 'Yes' or 'No'."	No
10701783	_hypernym	47945	"Is the following triple valid? Head: tenor, an adult male with a tenor voice, Relation: hypernym, Tail: tog, provide with clothes or put clothes on; ""Parents must feed and dress their child"". Answer with 'Yes' or 'No'."	No
2669723	_member_meronym	12960378	Is the following triple valid? Head: judge's robe, a gown worn by academics or judges, Relation: member meronym, Tail: adder's tongue fern, ferns with fertile spikes shaped like a snake's tongue. Answer with 'Yes' or 'No'.	No
5941210	_derivationally_related_form	6306233	"Is the following triple valid? Head: shape, a concrete representation of an otherwise nebulous concept; ""a circle was the embodiment of his concept of life"", Relation: derivationally related form, Tail: morpheme, minimal meaningful language unit; it cannot be divided into smaller meaningful units. Answer with 'Yes' or 'No'."	Yes
3961070	_derivationally_related_form	6807198	"Is the following triple valid? Head: sheet glass, glass formed into large thin sheets, Relation: derivationally related form, Tail: numeral, a symbol used to represent a number; ""he learned to write the numerals before he went to school"". Answer with 'Yes' or 'No'."	No
6780309	_hypernym	21997	Is the following triple valid? Head: travesty, a composition that imitates or misrepresents somebody's style, usually in a humorous way, Relation: hypernym, Tail: freeze, anesthetize by cold. Answer with 'Yes' or 'No'.	No
1388992	_derivationally_related_form	10620758	Is the following triple valid? Head: pyrrophyta, a division of lower plants comprising unicellular and biflagellate algae that form starchy compounds, Relation: derivationally related form, Tail: sociologist, a social scientist who studies the institutions and development of human society. Answer with 'Yes' or 'No'.	No
1453969	_hypernym	890590	"Is the following triple valid? Head: train, drag loosely along a surface; allow to sweep the ground; ""The toddler was trailing his pants""; ""She trained her long scarf behind her"", Relation: hypernym, Tail: secure, make certain of; ""This nest egg will ensure a nice retirement for us""; ""Preparation will guarantee success!"". Answer with 'Yes' or 'No'."	No
315330	_derivationally_related_form	1707925	"Is the following triple valid? Head: depreciate, lower the value of something; ""The Fed depreciated the dollar once again"", Relation: derivationally related form, Tail: instrumentate, write an instrumental score for. Answer with 'Yes' or 'No'."	No
7557165	_hypernym	12969131	Is the following triple valid? Head: treat, something considered choice to eat, Relation: hypernym, Tail: puffball, any of various fungi of the genus Scleroderma having hard-skinned subterranean fruiting bodies resembling truffles. Answer with 'Yes' or 'No'.	Yes
11607071	_hypernym	8340153	Is the following triple valid? Head: subdivision pinophytina, most conifers: in some systems classified as a class (Pinopsida) and in others as a subdivision (Pinophytina); used in some classifications for one of five subdivisions of Gymnospermophyta, Relation: hypernym, Tail: united states intelligence community, a group of government agencies and organizations that carry out intelligence activities for the United States government; headed by the Director of Central Intelligence. Answer with 'Yes' or 'No'.	No
1120900	_derivationally_related_form	918383	Is the following triple valid? Head: savage, attack brutally and fiercely, Relation: derivationally related form, Tail: horticulture, the cultivation of plants. Answer with 'Yes' or 'No'.	No
5426087	_has_part	8769439	Is the following triple valid? Head: venule, a minute vein continuous with a capillary, Relation: has part, Tail: aken, a city in western Germany near the Dutch and Belgian borders; formerly it was Charlemagne's northern capital. Answer with 'Yes' or 'No'.	No
2027209	_member_meronym	12725940	Is the following triple valid? Head: genus erolia, a genus of Scolopacidae, Relation: member meronym, Tail: silver willow, North American willow with greyish silky pubescent leaves that usually blacken in drying. Answer with 'Yes' or 'No'.	No
2130300	_member_meronym	1589286	"Is the following triple valid? Head: view, look at carefully; study mentally; ""view a problem"", Relation: member meronym, Tail: tree creeper, any of various small insectivorous birds of the northern hemisphere that climb up a tree trunk supporting themselves on stiff tail feathers and their feet. Answer with 'Yes' or 'No'."	No
2022162	_hypernym	53913	"Is the following triple valid? Head: reach, reach a goal, e.g., ""make the first team""; ""We made it!""; ""She may not make the grade"", Relation: hypernym, Tail: withdrawal, the act of withdrawing; ""the withdrawal of French troops from Vietnam"". Answer with 'Yes' or 'No'."	No
12761123	_hypernym	12892226	Is the following triple valid? Head: mangifera, tropical tree native to Asia bearing fleshy fruit, Relation: hypernym, Tail: solanaceae, large and economically important family of herbs or shrubs or trees often strongly scented and sometimes narcotic or poisonous; includes the genera Solanum, Atropa, Brugmansia, Capsicum, Datura, Hyoscyamus, Lycopersicon, Nicotiana, Petunia, Physalis, and Solandra. Answer with 'Yes' or 'No'.	No
591115	_derivationally_related_form	11750989	"Is the following triple valid? Head: understand, perceive (an idea or situation) mentally; ""Now I see!""; ""I just can't see your point""; ""Does she realize how important this decision is?""; ""I don't understand the idea"", Relation: derivationally related form, Tail: sweet clover, erect annual or biennial plant grown extensively especially for hay and soil improvement. Answer with 'Yes' or 'No'."	No
13954253	_derivationally_related_form	11951511	"Is the following triple valid? Head: existence, the state or fact of existing; ""a point of view gradually coming into being""; ""laws in existence for centuries"", Relation: derivationally related form, Tail: golden aster, any of several shrubby herbs or subshrubs of the genus Chrysopsis having bright golden-yellow flower heads that resemble asters; throughout much of United States and into Canada. Answer with 'Yes' or 'No'."	No
2897692	_derivationally_related_form	3848348	Is the following triple valid? Head: whatnot, miscellaneous curios, Relation: derivationally related form, Tail: opener, a hand tool used for opening sealed containers (bottles or cans). Answer with 'Yes' or 'No'.	No
2248744	_hypernym	2601200	Is the following triple valid? Head: family coccidae, scale insects, Relation: hypernym, Tail: mugilidae, grey mullets. Answer with 'Yes' or 'No'.	No
12242123	_hypernym	7133701	Is the following triple valid? Head: minniebush, low shrub of the eastern United States with downy twigs, Relation: hypernym, Tail: conversation, the use of speech for informal exchange of views or ideas or information etc.. Answer with 'Yes' or 'No'.	No
4306847	_derivationally_related_form	1916634	"Is the following triple valid? Head: statue, a sculpture representing a human or animal, Relation: derivationally related form, Tail: tittup, to walk with a lofty proud gait, often in an attempt to impress others; ""He struts around like a rooster in a hen house"". Answer with 'Yes' or 'No'."	No
4956110	_derivationally_related_form	2513268	"Is the following triple valid? Head: matte, the property of having little or no contrast; lacking highlights or gloss, Relation: derivationally related form, Tail: advantage, give an advantage to; ""This system advantages the rich"". Answer with 'Yes' or 'No'."	No
824066	_hypernym	10198602	"Is the following triple valid? Head: reprove, take to task; ""He admonished the child for his bad behavior"", Relation: hypernym, Tail: idolizer, a person who worships idols. Answer with 'Yes' or 'No'."	No
1296505	_hypernym	1945845	Is the following triple valid? Head: tannenberg, a battle in World War I (1914); decisive German victory over the Russians, Relation: hypernym, Tail: seasnail, any of several creeping marine gastropods with a spirally coiled shell: whelks; tritons; moon shells; neritids. Answer with 'Yes' or 'No'.	No
4598010	_hypernym	3575958	Is the following triple valid? Head: wooden spoon, a booby prize consisting of a spoon made of wood, Relation: hypernym, Tail: instrument of punishment, an instrument designed and used to punish a condemned person. Answer with 'Yes' or 'No'.	No
154778	_hypernym	880978	"Is the following triple valid? Head: enlarge, make larger; ""She enlarged the flower beds"", Relation: hypernym, Tail: truckle, try to gain favor by cringing or flattering; ""He is always kowtowing to his boss"". Answer with 'Yes' or 'No'."	No
14980579	_hypernym	9478047	Is the following triple valid? Head: rock oil, a dark oil consisting mainly of hydrocarbons, Relation: hypernym, Tail: wheeler peak, a mountain peak in northeastern New Mexico in the Rocky Mountains. Answer with 'Yes' or 'No'.	No
7047011	_synset_domain_topic_of	1251928	Is the following triple valid? Head: suite, a musical composition of several movements only loosely connected, Relation: synset domain topic of, Tail: smutch, make a smudge on; soil by smudging. Answer with 'Yes' or 'No'.	No
5301908	_derivationally_related_form	13471206	"Is the following triple valid? Head: mouth, the externally visible part of the oral cavity on the face and the system of organs surrounding the opening; ""she wiped lipstick from her mouth"", Relation: derivationally related form, Tail: economic process, any process affecting the production and development and management of material wealth. Answer with 'Yes' or 'No'."	No
5245775	_member_meronym	11813309	Is the following triple valid? Head: comedo, a black-tipped plug clogging a pore of the skin, Relation: member meronym, Tail: paronychia, low-growing annual or perennial herbs or woody plants; whitlowworts. Answer with 'Yes' or 'No'.	No
2418421	_hypernym	11573660	"Is the following triple valid? Head: recreate, engage in recreational activities rather than work; occupy oneself in a diversion; ""On weekends I play""; ""The students all recreate alike"", Relation: hypernym, Tail: caryophylloid dicot genus, genus of relatively early dicotyledonous plants including mostly flowers. Answer with 'Yes' or 'No'."	No
2660442	_hypernym	11608250	Is the following triple valid? Head: cooccur, go with, fall together, Relation: hypernym, Tail: true pine, a coniferous tree. Answer with 'Yes' or 'No'.	No
2621901	_derivationally_related_form	2792049	Is the following triple valid? Head: androgenous, of or related to androgenesis, Relation: derivationally related form, Tail: barbiturate, organic compound having powerful soporific effect; overdose can be fatal. Answer with 'Yes' or 'No'.	No
7060167	_hypernym	10915566	Is the following triple valid? Head: folk music, the traditional and typically anonymous music that is an expression of the life of people in a community, Relation: hypernym, Tail: davy crockett, United States frontiersman and Tennessee politician who died at the siege of the Alamo (1786-1836). Answer with 'Yes' or 'No'.	No
8969291	_derivationally_related_form	741911	Is the following triple valid? Head: morocco, a kingdom (constitutional monarchy) in northwestern Africa with a largely Muslim population; achieved independence from France in 1956, Relation: derivationally related form, Tail: aphorize, speak or write in aphorisms. Answer with 'Yes' or 'No'.	No
2635420	_hypernym	6930934	"Is the following triple valid? Head: compel, necessitate or exact; ""the water shortage compels conservation"", Relation: hypernym, Tail: sino-tibetan language, the family of tonal languages spoken in eastern Asia. Answer with 'Yes' or 'No'."	No
6920010	_hypernym	7846	"Is the following triple valid? Head: chippewyan, the language spoken by the Chipewyan, Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'."	No
14395018	_derivationally_related_form	50693	Is the following triple valid? Head: insanity, relatively permanent disorder of the mind, Relation: derivationally related form, Tail: emersion, the act of emerging. Answer with 'Yes' or 'No'.	No
4576211	_has_part	1146288	"Is the following triple valid? Head: wheeled vehicle, a vehicle that moves on wheels and usually has a container for transporting things or people; ""the oldest known wheeled vehicles were found in Sumer and Syria and date from around 3500 BC"", Relation: has part, Tail: immobilizing, the act of limiting movement or making incapable of movement; ""the storm caused complete immobilization of the rescue team"". Answer with 'Yes' or 'No'."	No
2426799	_derivationally_related_form	3905540	"Is the following triple valid? Head: restore, bring back into original existence, use, function, or position; ""restore law and order""; ""reestablish peace in the region""; ""restore the emperor to the throne"", Relation: derivationally related form, Tail: peg, a wooden pin pushed or driven into a surface. Answer with 'Yes' or 'No'."	No
11704791	_has_part	499924	Is the following triple valid? Head: cinnamon, tropical Asian tree with aromatic yellowish-brown bark; source of the spice cinnamon, Relation: has part, Tail: billiards, any of several games played on rectangular cloth-covered table (with cushioned edges) in which long tapering cue sticks are used to propel ivory (or composition) balls. Answer with 'Yes' or 'No'.	No
3051249	_hypernym	2688443	Is the following triple valid? Head: clothespin, wood or plastic fastener; for holding clothes on a clothesline, Relation: hypernym, Tail: surface, a device that provides reactive force when in motion relative to the surrounding air; can lift or control a plane in flight. Answer with 'Yes' or 'No'.	No
4657876	_derivationally_related_form	883611	"Is the following triple valid? Head: unfriendliness, an unfriendly disposition, Relation: derivationally related form, Tail: reducible, capable of being reduced; ""reducible to a set of principles of human nature""- Edmund Wilson. Answer with 'Yes' or 'No'."	No
2150948	_derivationally_related_form	628302	"Is the following triple valid? Head: watch, see or watch; ""view a show on television""; ""This program will be seen all over the world""; ""view an exhibition""; ""Catch a show on Broadway""; ""see a movie"", Relation: derivationally related form, Tail: proofread, read for errors; ""I should proofread my manuscripts"". Answer with 'Yes' or 'No'."	No
2022486	_hypernym	933420	"Is the following triple valid? Head: strand, bring to the ground; ""the storm grounded the ship"", Relation: hypernym, Tail: artistic production, the creation of beautiful or significant things; ""art does not need to be innovative to be good""; ""I was never any good at art""; ""he said that architecture is the art of wasting space beautifully"". Answer with 'Yes' or 'No'."	No
435853	_hypernym	5129201	"Is the following triple valid? Head: roll up, form into a cylinder by rolling; ""Roll up the cloth"", Relation: hypernym, Tail: length, the linear extent in space from one end to the other; the longest dimension of something that is fixed in place; ""the length of the table was 5 feet"". Answer with 'Yes' or 'No'."	No
2629435	_derivationally_related_form	836236	"Is the following triple valid? Head: xiphiidae, comprising the common swordfishes, Relation: derivationally related form, Tail: typify, express indirectly by an image, form, or model; be a symbol; ""What does the Statue of Liberty symbolize?"". Answer with 'Yes' or 'No'."	No
10912451	_hypernym	8103777	Is the following triple valid? Head: cosimo the elder, Italian financier and statesman and friend of the papal court (1389-1464), Relation: hypernym, Tail: class, (biology) a taxonomic group containing one or more orders. Answer with 'Yes' or 'No'.	No
978549	_derivationally_related_form	2677567	"Is the following triple valid? Head: sound out, speak, pronounce, or utter in a certain way; ""She pronounces French words in a funny way""; ""I cannot say `zip wire'""; ""Can the child sound out this complicated word?"", Relation: derivationally related form, Tail: involve, engage as a participant; ""Don't involve me in your family affairs!"". Answer with 'Yes' or 'No'."	No
10214637	_derivationally_related_form	378664	"Is the following triple valid? Head: inventor, someone who is the first to think of or make something, Relation: derivationally related form, Tail: fire, destroy by fire; ""They burned the house and his diaries"". Answer with 'Yes' or 'No'."	No
3386011	_has_part	13203551	Is the following triple valid? Head: fortress, a fortified defensive structure, Relation: has part, Tail: loxomataceae, very small family of New Zealand ferns. Answer with 'Yes' or 'No'.	No
2144835	_hypernym	13951444	"Is the following triple valid? Head: hide, prevent from being seen or discovered; ""Muslim women hide their faces""; ""hide the money"", Relation: hypernym, Tail: lower status, the state of being inferior. Answer with 'Yes' or 'No'."	No
2496816	_hypernym	3482523	"Is the following triple valid? Head: subjugate, make subservient; force to submit or subdue, Relation: hypernym, Tail: hand, a rotating pointer on the face of a timepiece; ""the big hand counts the minutes"". Answer with 'Yes' or 'No'."	No
5614657	_hypernym	2546873	"Is the following triple valid? Head: sense, sound practical judgment; ""Common sense is not so common""; ""he hasn't got the sense God gave little green apples""; ""fortunately she had the good sense to run away"", Relation: hypernym, Tail: reglaecus, type genus of the Regalecidae. Answer with 'Yes' or 'No'."	No
13800801	_derivationally_related_form	2234087	"Is the following triple valid? Head: qualifying, the grammatical relation that exists when a word qualifies the meaning of the phrase, Relation: derivationally related form, Tail: apportion, distribute according to a plan or set apart for a special purpose; ""I am allocating a loaf of bread to everyone on a daily basis""; ""I'm allocating the rations for the camping trip"". Answer with 'Yes' or 'No'."	No
3282060	_hypernym	13104059	Is the following triple valid? Head: embankment, a long artificial mound of stone or earth; built to hold back water or to support a road or as protection, Relation: hypernym, Tail: tree, a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms. Answer with 'Yes' or 'No'.	No
2653651	_derivationally_related_form	260622	"Is the following triple valid? Head: axiomatic, containing aphorisms or maxims; ""axiomatic wisdom"", Relation: derivationally related form, Tail: reform, a change for the better as a result of correcting abuses; ""justice was for sale before the reform of the law courts"". Answer with 'Yes' or 'No'."	No
11529603	_member_meronym	6707709	Is the following triple valid? Head: plantae, (botany) the taxonomic kingdom comprising all living or extinct plants, Relation: member meronym, Tail: navy cross, a United States Navy decoration for extraordinary heroism against an armed enemy. Answer with 'Yes' or 'No'.	No
2390470	_derivationally_related_form	8832447	"Is the following triple valid? Head: initiate, accept people into an exclusive society or group, usually with some rite; ""African men are initiated when they reach puberty"", Relation: derivationally related form, Tail: australian state, one of the several states constituting Australia. Answer with 'Yes' or 'No'."	No
4907269	_hypernym	1015244	"Is the following triple valid? Head: intractableness, the trait of being hard to influence or control, Relation: hypernym, Tail: testify, provide evidence for; ""The blood test showed that he was the father""; ""Her behavior testified to her incompetence"". Answer with 'Yes' or 'No'."	No
15225249	_hypernym	37396	"Is the following triple valid? Head: session, the time during which a school holds classes; ""they had to shorten the school term"", Relation: hypernym, Tail: action, something done (usually as opposed to something said); ""there were stories of murders and other unnatural actions"". Answer with 'Yes' or 'No'."	No
1006421	_hypernym	962447	"Is the following triple valid? Head: sketch, describe roughly or briefly or give the main points or summary of; ""sketch the outline of the book""; ""outline his ideas"", Relation: hypernym, Tail: talk, exchange thoughts; talk with; ""We often talk business""; ""Actions talk louder than words"". Answer with 'Yes' or 'No'."	No
8024732	_hypernym	134780	"Is the following triple valid? Head: provos, a militant organization of Irish nationalists who used terrorism and guerilla warfare in an effort to drive British forces from Northern Ireland and achieve a united independent Ireland, Relation: hypernym, Tail: slug, (boxing) a blow with the fist; ""I gave him a clout on his nose"". Answer with 'Yes' or 'No'."	No
24649	_derivationally_related_form	1253379	Is the following triple valid? Head: refreshen, make fresh again, Relation: derivationally related form, Tail: jamming, deliberate radiation or reflection of electromagnetic energy for the purpose of disrupting enemy use of electronic devices or systems. Answer with 'Yes' or 'No'.	No
9211735	_instance_hypernym	13963970	"Is the following triple valid? Head: australian alps, a range of mountains in Australia that forms the southern end of the Great Dividing Range, Relation: instance hypernym, Tail: wedlock, the state of being a married couple voluntarily joined for life (or until divorce); ""a long and happy marriage""; ""God bless this union"". Answer with 'Yes' or 'No'."	No
9891470	_derivationally_related_form	999588	Is the following triple valid? Head: paddler, someone paddling a canoe, Relation: derivationally related form, Tail: tuning, (music) calibrating something (an instrument or electronic circuit) to a standard frequency. Answer with 'Yes' or 'No'.	No
6514880	_hypernym	3763968	Is the following triple valid? Head: case history, detailed record of the background of a person or group under study or treatment, Relation: hypernym, Tail: military uniform, prescribed identifying uniform for soldiers. Answer with 'Yes' or 'No'.	No
11601487	_synset_domain_topic_of	528667	Is the following triple valid? Head: zamiaceae, a family of cycads often included in the family Cycadaceae: zamias, Relation: synset domain topic of, Tail: concert dance, a theatrical representation of a story that is performed to music by trained dancers. Answer with 'Yes' or 'No'.	No
2471467	_member_meronym	12547658	Is the following triple valid? Head: hominidae, modern man and extinct immediate ancestors of man, Relation: member meronym, Tail: macrotyloma, annual or perennial vines of Africa and India and Australia; plants often placed in genus Dolichos. Answer with 'Yes' or 'No'.	No
9851165	_derivationally_related_form	1381399	"Is the following triple valid? Head: topper, the person who is most outstanding or excellent; someone who tops all others; ""he could beat the best of them"", Relation: derivationally related form, Tail: spirochaetales, higher bacteria; slender spiral rodlike forms. Answer with 'Yes' or 'No'."	No
14498096	_derivationally_related_form	11962108	Is the following triple valid? Head: stain, the state of being covered with unclean things, Relation: derivationally related form, Tail: genus echinacea, small genus of North American coarse perennial herbs. Answer with 'Yes' or 'No'.	No
12746733	_derivationally_related_form	1262113	"Is the following triple valid? Head: genus pachysandra, evergreen perennial procumbent subshrubs or herbs, Relation: derivationally related form, Tail: layer, make or form a layer; ""layer the different colored sands"". Answer with 'Yes' or 'No'."	No
2244956	_also_see	8138686	"Is the following triple valid? Head: trade, do business; offer for sale as for one's livelihood; ""She deals in gold""; ""The brothers sell shoes"", Relation: also see, Tail: inr, an agency that is the primary source in the State Department for interpretive analyses of global developments and focal point for policy issues and activities of the Intelligence Community. Answer with 'Yes' or 'No'."	No
1517565	_member_meronym	2531820	Is the following triple valid? Head: ratite bird, flightless birds having flat breastbones lacking a keel for attachment of flight muscles: ostriches; cassowaries; emus; moas; rheas; kiwis; elephant birds, Relation: member meronym, Tail: genus clupea, type genus of the Clupeidae: typical herrings. Answer with 'Yes' or 'No'.	No
2621395	_derivationally_related_form	5115804	"Is the following triple valid? Head: make, to compose or represent:""This wall forms the background of the stage setting""; ""The branches made a roof""; ""This makes a fine introduction"", Relation: derivationally related form, Tail: richness, the property of being extremely abundant; ""the profusion of detail""; ""the idiomatic richness of English"". Answer with 'Yes' or 'No'."	No
960734	_derivationally_related_form	1426153	"Is the following triple valid? Head: synchronize, make (motion picture sound) exactly simultaneous with the action; ""synchronize this film"", Relation: derivationally related form, Tail: neck, kiss, embrace, or fondle with sexual passion; ""The couple were necking in the back seat of the car"". Answer with 'Yes' or 'No'."	No
1567133	_hypernym	5236152	Is the following triple valid? Head: wood warbler, small bright-colored American songbird with a weak unmusical song, Relation: hypernym, Tail: radicle, (anatomy) a small structure resembling a rootlet (such as a fibril of a nerve). Answer with 'Yes' or 'No'.	No
11199727	_instance_hypernym	8963369	Is the following triple valid? Head: nansen, Norwegian explorer of the Arctic and director of the League of Nations relief program for refugees of World War I (1861-1930), Relation: instance hypernym, Tail: malaysia, a constitutional monarchy in southeastern Asia on Borneo and the Malay Peninsula; achieved independence from the United Kingdom in 1957. Answer with 'Yes' or 'No'.	No
6742426	_hypernym	13998576	"Is the following triple valid? Head: expounding, a systematic interpretation or explanation (usually written) of a specific topic, Relation: hypernym, Tail: confinement, the state of being confined; ""he was held in confinement"". Answer with 'Yes' or 'No'."	No
1987781	_derivationally_related_form	2762806	"Is the following triple valid? Head: glycerolize, place in glycerol, Relation: derivationally related form, Tail: flare, burn brightly; ""Every star seemed to flare with new intensity"". Answer with 'Yes' or 'No'."	No
12130408	_derivationally_related_form	785962	"Is the following triple valid? Head: phleum, grasses native to temperate regions, Relation: derivationally related form, Tail: investigate, conduct an inquiry or investigation of; ""The district attorney's office investigated reports of possible irregularities""; ""inquire into the disappearance of the rich old lady"". Answer with 'Yes' or 'No'."	No
12892226	_member_meronym	1391933	Is the following triple valid? Head: solanaceae, large and economically important family of herbs or shrubs or trees often strongly scented and sometimes narcotic or poisonous; includes the genera Solanum, Atropa, Brugmansia, Capsicum, Datura, Hyoscyamus, Lycopersicon, Nicotiana, Petunia, Physalis, and Solandra, Relation: member meronym, Tail: family endamoebidae, a large family of endoparasitic amebas that invade the digestive tract. Answer with 'Yes' or 'No'.	No
256961	_hypernym	8579352	Is the following triple valid? Head: teasing, the act of removing tangles from you hair with a comb, Relation: hypernym, Tail: grainfield, a field where grain is grown. Answer with 'Yes' or 'No'.	No
9165613	_has_part	2325558	Is the following triple valid? Head: zambia, a republic in central Africa; formerly controlled by Great Britain and called Northern Rhodesia until it gained independence within the commonwealth in 1964, Relation: has part, Tail: sacrifice, make a sacrifice of; in religious rituals. Answer with 'Yes' or 'No'.	No
3673767	_derivationally_related_form	8138466	Is the following triple valid? Head: lining, a protective covering that protects an inside surface, Relation: derivationally related form, Tail: foreign service, the part of the State Department that supplies diplomats for the United States embassies and consulates around the world. Answer with 'Yes' or 'No'.	No
8740875	_has_part	7124340	Is the following triple valid? Head: united mexican states, a republic in southern North America; became independent from Spain in 1810, Relation: has part, Tail: vulgarism, an offensive or indecent word or phrase. Answer with 'Yes' or 'No'.	No
6279326	_hypernym	2263378	"Is the following triple valid? Head: email, (computer science) a system of world-wide electronic communication in which a computer user can compose a message at one terminal that can be regenerated at the recipient's terminal when the recipient logs in; ""you cannot send packages by electronic mail"", Relation: hypernym, Tail: neuropterous insect, insect having biting mouthparts and four large membranous wings with netlike veins. Answer with 'Yes' or 'No'."	No
2134589	_member_meronym	2035559	Is the following triple valid? Head: viverrinae, genets; civets; mongooses, Relation: member meronym, Tail: hunch over, round one's back by bending forward and drawing the shoulders forward. Answer with 'Yes' or 'No'.	No
6453324	_hypernym	6350274	Is the following triple valid? Head: writings, the third of three divisions of the Hebrew Scriptures, Relation: hypernym, Tail: running hand, rapid handwriting in which letters are set down in full and are cursively connected within words without lifting the writing implement from the paper. Answer with 'Yes' or 'No'.	No
2400760	_derivationally_related_form	3424630	"Is the following triple valid? Head: elect, select by a vote for an office or membership; ""We elected him chairman of the board"", Relation: derivationally related form, Tail: petrol engine, an internal-combustion engine that burns gasoline; most automobiles are driven by gasoline engines. Answer with 'Yes' or 'No'."	No
5537806	_hypernym	12204546	Is the following triple valid? Head: rectum, the terminal section of the alimentary canal; from the sigmoid flexure to the anus, Relation: hypernym, Tail: genus corchorus, widely distributed genus of tropical herbs or subshrubs; especially Asia. Answer with 'Yes' or 'No'.	No
6729864	_hypernym	5462315	"Is the following triple valid? Head: claim, an assertion of a right (as to money or property); ""his claim asked for damages"", Relation: hypernym, Tail: systema nervosum, the sensory and control apparatus consisting of a network of nerve cells. Answer with 'Yes' or 'No'."	No
3014440	_hypernym	7241205	"Is the following triple valid? Head: chessman, any of 16 white and 16 black pieces used in playing the game of chess, Relation: hypernym, Tail: oratory, addressing an audience formally (usually a long and rhetorical address and often pompous); ""he loved the sound of his own oratory"". Answer with 'Yes' or 'No'."	No
13602401	_derivationally_related_form	4683600	Is the following triple valid? Head: cord, a unit of amount of wood cut for burning; 128 cubic feet, Relation: derivationally related form, Tail: hirsutism, excessive hairiness. Answer with 'Yes' or 'No'.	No
534480	_hypernym	8482700	"Is the following triple valid? Head: turnout, (ballet) the outward rotation of a dancer's leg from the hip, Relation: hypernym, Tail: rear, the back of a military formation or procession; ""infantrymen were in the rear"". Answer with 'Yes' or 'No'."	No
8279298	_hypernym	12142085	Is the following triple valid? Head: academy, a secondary school (usually private), Relation: hypernym, Tail: wheat, annual or biennial grass having erect flower spikes and light brown grains. Answer with 'Yes' or 'No'.	No
1065441	_has_part	4170515	Is the following triple valid? Head: loafing, having no employment, Relation: has part, Tail: self-starter, an electric starting motor that automatically starts an internal-combustion engine. Answer with 'Yes' or 'No'.	No
9460888	_instance_hypernym	2394662	"Is the following triple valid? Head: transylvanian alps, a range of the southern Carpathian Mountains extending across central Romania, Relation: instance hypernym, Tail: substitute, act as a substitute; ""She stood in for the soprano who suffered from a cold"". Answer with 'Yes' or 'No'."	No
2726715	_derivationally_related_form	14816181	"Is the following triple valid? Head: feverish, of or relating to or characterized by fever; ""a febrile reaction caused by an allergen"", Relation: derivationally related form, Tail: wool grease, a yellow viscous animal oil extracted from wool; a mixture of fatty acids and esters; used in some ointments and cosmetics. Answer with 'Yes' or 'No'."	No
238867	_verb_group	434075	Is the following triple valid? Head: oxidize, add oxygen to or combine with oxygen, Relation: verb group, Tail: tumbling, the gymnastic moves of an acrobat. Answer with 'Yes' or 'No'.	No
2837416	_member_of_domain_usage	3189995	Is the following triple valid? Head: thunder, street names for heroin, Relation: member of domain usage, Tail: valium, a tranquilizer (trade name Valium) used to relieve anxiety and relax muscles; acts by enhancing the inhibitory actions of the neurotransmitter GABA; can also be used as an anticonvulsant drug in cases of nerve agent poisoning. Answer with 'Yes' or 'No'.	Yes
2081578	_derivationally_related_form	2685665	"Is the following triple valid? Head: leave behind, depart and not take along; ""He left behind all his possessions when he moved to Europe"", Relation: derivationally related form, Tail: touch, to extend as far as; ""The sunlight reached the wall""; ""Can he reach?"" ""The chair must not touch the wall"". Answer with 'Yes' or 'No'."	No
3528263	_derivationally_related_form	229280	"Is the following triple valid? Head: household appliance, an appliance that does a particular job in the home, Relation: derivationally related form, Tail: extract, extract by the process of distillation; ""distill the essence of this compound"". Answer with 'Yes' or 'No'."	No
6879056	_hypernym	407535	"Is the following triple valid? Head: wince, the facial expression of sudden pain, Relation: hypernym, Tail: activity, any specific behavior; ""they avoided all recreational activity"". Answer with 'Yes' or 'No'."	No
9665545	_instance_hypernym	956485	Is the following triple valid? Head: penutian, a member of a North American Indian people speaking one of the Penutian languages, Relation: instance hypernym, Tail: pitched battle, a fierce battle fought in close combat between troops in predetermined positions at a chosen time and place. Answer with 'Yes' or 'No'.	No
1741864	_synset_domain_topic_of	1321002	"Is the following triple valid? Head: turn, to break and turn over earth especially with a plow; ""Farmer Jones plowed his east field last week""; ""turn the earth in the Spring"", Relation: synset domain topic of, Tail: trim, cultivate, tend, and cut back the growth of; ""dress the plants in the garden"". Answer with 'Yes' or 'No'."	No
3761845	_derivationally_related_form	1253060	Is the following triple valid? Head: versed, an injectable form of benzodiazepine (trade name Versed) useful for sedation and for reducing pain during uncomfortable medical procedures, Relation: derivationally related form, Tail: emission, the act of emitting; causing to flow forth. Answer with 'Yes' or 'No'.	No
