head,relation,tail,prompt,prediction,is_negative,score
80705,_synset_domain_topic_of,612160,"Is the following triple valid? Head: nurse, try to cure by special care of treatment, of an illness or injury; ""He nursed his cold with Chinese herbs"", Relation: synset domain topic of, Tail: practice of medicine, the learned profession that is mastered by graduate training in a medical school and that is devoted to preventing or alleviating or curing diseases and injuries; ""he studied medicine at Harvard"". Answer with 'Yes' or 'No'.",Yes,0,1
10551265,_synset_domain_topic_of,15259284,"Is the following triple valid? Head: isolde, (Middle Ages) the bride of the king of Cornwall who (according to legend) fell in love with the king's nephew (Tristan) after they mistakenly drank a love potion that left them eternally in love with each other, Relation: synset domain topic of, Tail: middle ages, the period of history between classical antiquity and the Italian Renaissance. Answer with 'Yes' or 'No'.",Yes,0,1
2025550,_derivationally_related_form,827782,"Is the following triple valid? Head: accompany, go or travel along with; ""The nurse accompanied the old lady everywhere"", Relation: derivationally related form, Tail: escort, the act of accompanying someone or something in order to protect them. Answer with 'Yes' or 'No'.",No,0,0
10362003,_hypernym,7846,"Is the following triple valid? Head: nonresident, someone who does not live in a particular place; ""described by an admiring nonresident as a green and pleasant land"", Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'.",No,0,0
2570267,_hypernym,2514187,"Is the following triple valid? Head: spoil, treat with excessive indulgence; ""grandparents often pamper the children""; ""Let's not mollycoddle our students!"", Relation: hypernym, Tail: treat, interact in a certain way; ""Do right by her""; ""Treat him with caution, please""; ""Handle the press reporters gently"". Answer with 'Yes' or 'No'.",Yes,0,1
1292727,_derivationally_related_form,9334396,"Is the following triple valid? Head: earth, connect to the earth; ""earth the circuit"", Relation: derivationally related form, Tail: terra firma, the solid part of the earth's surface; ""the plane turned away from the sea and moved back over land""; ""the earth shook for several minutes""; ""he dropped the logs on the ground"". Answer with 'Yes' or 'No'.",No,0,0
7105475,_member_of_domain_usage,36580,"Is the following triple valid? Head: trope, language used in a figurative or nonliteral sense, Relation: member of domain usage, Tail: cakewalk, an easy accomplishment; ""winning the tournament was a cakewalk for him""; ""invading Iraq won't be a cakewalk"". Answer with 'Yes' or 'No'.",No,0,0
751887,_derivationally_related_form,8190292,"Is the following triple valid? Head: command, be in command of; ""The general commanded a huge army"", Relation: derivationally related form, Tail: command, a military unit or region under the control of a single officer. Answer with 'Yes' or 'No'.",No,0,0
11867525,_member_meronym,11896904,"Is the following triple valid? Head: mustard family, a large family of plants with four-petaled flowers; includes mustards, cabbages, broccoli, turnips, cresses, and their many relatives, Relation: member meronym, Tail: genus sisymbrium, genus of Old World annual or biennial or perennial herbs with racemose flowers; many are considered to be weeds. Answer with 'Yes' or 'No'.",Yes,0,1
6155075,_hypernym,6153846,"Is the following triple valid? Head: romanticism, a movement in literature and art during the late 18th and early 19th centuries that celebrated nature rather than civilization; ""Romanticism valued imagination and emotion over rationality"", Relation: hypernym, Tail: liberal arts, studies intended to provide general knowledge and intellectual skills (rather than occupational or professional skills); ""the college of arts and sciences"". Answer with 'Yes' or 'No'.",No,0,0
464962,_also_see,1430847,"Is the following triple valid? Head: incoherent, without logical or meaningful connection; ""a turgid incoherent presentation"", Relation: also see, Tail: unlogical, lacking in correct logical relation. Answer with 'Yes' or 'No'.",Yes,0,1
9089923,_instance_hypernym,8524735,"Is the following triple valid? Head: louisville, the largest city in Kentucky; located in north central Kentucky on the Ohio river; site of the Kentucky Derby, Relation: instance hypernym, Tail: urban center, a large and densely populated urban area; may include several independent administrative districts; ""Ancient Troy was a great city"". Answer with 'Yes' or 'No'.",Yes,0,1
511817,_derivationally_related_form,2418421,"Is the following triple valid? Head: romp, gay or light-hearted recreational activity for diversion or amusement; ""it was all done in play""; ""their frolic in the surf threatened to become ugly"", Relation: derivationally related form, Tail: recreate, engage in recreational activities rather than work; occupy oneself in a diversion; ""On weekends I play""; ""The students all recreate alike"". Answer with 'Yes' or 'No'.",Yes,0,1
2140033,_derivationally_related_form,522145,"Is the following triple valid? Head: expose, to show, make visible or apparent; ""The Metropolitan Museum is exhibiting Goya's works this month""; ""Why don't you show your nice legs and wear shorter skirts?""; ""National leaders will have to display the highest skills of statesmanship"", Relation: derivationally related form, Tail: exhibition, the act of exhibiting; ""a remarkable exhibition of musicianship"". Answer with 'Yes' or 'No'.",Yes,0,1
334935,_derivationally_related_form,1499265,"Is the following triple valid? Head: thrusting, a sharp hand gesture (resembling a blow); ""he warned me with a jab with his finger""; ""he made a thrusting motion with his fist"", Relation: derivationally related form, Tail: thrust, place or put with great energy; ""She threw the blanket around the child""; ""thrust the money in the hands of the beggar"". Answer with 'Yes' or 'No'.",Yes,0,1
11511765,_derivationally_related_form,835903,"Is the following triple valid? Head: distortion, a change (usually undesired) in the waveform of an acoustic or analog electrical signal; the difference between two measurements of a signal (as between the input and output signal); ""heavy metal guitar players use vacuum tube amplifiers to produce extreme distortion"", Relation: derivationally related form, Tail: warp, make false by mutilation or addition; as of a message or story. Answer with 'Yes' or 'No'.",No,0,0
2395406,_derivationally_related_form,2395694,"Is the following triple valid? Head: sus scrofa, domestic swine, Relation: derivationally related form, Tail: shote, a young pig. Answer with 'Yes' or 'No'.",Yes,0,1
935940,_derivationally_related_form,1643464,"Is the following triple valid? Head: drawing, the creation of artistic pictures or diagrams; ""he learned drawing from his father"", Relation: derivationally related form, Tail: draw, engage in drawing; ""He spent the day drawing in the garden"". Answer with 'Yes' or 'No'.",Yes,0,1
1225562,_derivationally_related_form,11551,"Is the following triple valid? Head: presumption, a kind of discourtesy in the form of an act of presuming; ""his presumption was intolerable"", Relation: derivationally related form, Tail: presume, take liberties or act with too much confidence. Answer with 'Yes' or 'No'.",Yes,0,1
12163824,_has_part,7755411,"Is the following triple valid? Head: melon vine, any of various fruit of cucurbitaceous vines including: muskmelons; watermelons; cantaloupes; cucumbers, Relation: has part, Tail: melon, any of numerous fruits of the gourd family having a hard rind and sweet juicy flesh. Answer with 'Yes' or 'No'.",Yes,0,1
4894204,_hypernym,4894037,"Is the following triple valid? Head: rashness, the trait of acting rashly and without prudence, Relation: hypernym, Tail: imprudence, a lack of caution in practical affairs. Answer with 'Yes' or 'No'.",Yes,0,1
10037922,_hypernym,10515194,"Is the following triple valid? Head: prohibitionist, a reformer who opposes the use of intoxicating beverages, Relation: hypernym, Tail: social reformer, a disputant who advocates reform. Answer with 'Yes' or 'No'.",Yes,0,1
3639497,_hypernym,4402057,"Is the following triple valid? Head: landline, a telephone line that travels over terrestrial circuits; ""a land line can be wire or fiber optics or microwave"", Relation: hypernym, Tail: telephone line, a telephone connection. Answer with 'Yes' or 'No'.",Yes,0,1
1483779,_hypernym,1463963,"Is the following triple valid? Head: wad, compress into a wad; ""wad paper into the box"", Relation: hypernym, Tail: set up, put into a proper or systematic order; ""arrange the books on the shelves in chronological order"". Answer with 'Yes' or 'No'.",No,0,0
15146004,_hypernym,15290337,"Is the following triple valid? Head: genital stage, (psychoanalysis) the fifth sexual and social stage in a person's development occurring during adolescence; interest focuses on sexual activity, Relation: hypernym, Tail: stage, any distinct time period in a sequence of events; ""we are in a transitional stage in which many former ideas must be revised or rejected"". Answer with 'Yes' or 'No'.",Yes,0,1
2795169,_has_part,3533972,"Is the following triple valid? Head: cask, a cylindrical container that holds liquids, Relation: has part, Tail: ring, a rigid circular band of metal or wood or other material used for holding or fastening or hanging or pulling; ""there was still a rusty iron hoop for tying a horse"". Answer with 'Yes' or 'No'.",Yes,0,1
2987047,_hypernym,3574816,"Is the following triple valid? Head: cautery, an instrument or substance used to destroy tissue for medical reasons (eg removal of a wart) by burning it with a hot iron or an electric current or a caustic or by freezing it, Relation: hypernym, Tail: instrument, a device that requires skill for proper use. Answer with 'Yes' or 'No'.",Yes,0,1
2418686,_hypernym,2419073,"Is the following triple valid? Head: play, be at play; be engaged in playful activity; amuse oneself in a way characteristic of children; ""The kids were playing outside all day""; ""I used to play with trucks as a little girl"", Relation: hypernym, Tail: act, be engaged in an activity, often for no particular purpose other than pleasure. Answer with 'Yes' or 'No'.",Yes,0,1
2119874,_derivationally_related_form,14180327,"Is the following triple valid? Head: scratch, scrape or rub as if to relieve itching; ""Don't scratch your insect bites!"", Relation: derivationally related form, Tail: scabies, a contagious skin infection caused by the itch mite; characterized by persistent itching and skin irritation; ""he has a bad case of the itch"". Answer with 'Yes' or 'No'.",No,0,0
7286368,_hypernym,7286014,"Is the following triple valid? Head: prognostication, a sign of something about to happen; ""he looked for an omen before going into battle"", Relation: hypernym, Tail: sign, an event that is experienced as indicating important things to come; ""he hoped it was an augury""; ""it was a sign from God"". Answer with 'Yes' or 'No'.",Yes,0,1
2950154,_derivationally_related_form,7115914,"Is the following triple valid? Head: occlusive, tending to occlude, Relation: derivationally related form, Tail: stop consonant, a consonant produced by stopping the flow of air at some point and suddenly releasing it; ""his stop consonants are too aspirated"". Answer with 'Yes' or 'No'.",No,0,0
9184136,_hypernym,9183693,"Is the following triple valid? Head: sense of right and wrong, motivation deriving logically from ethical or moral principles that govern a person's thoughts and actions, Relation: hypernym, Tail: morals, motivation based on ideas of right and wrong. Answer with 'Yes' or 'No'.",Yes,0,1
1639714,_hypernym,1631534,"Is the following triple valid? Head: plan, make a design of; plan out in systematic, often graphic form; ""design a better mousetrap""; ""plan the new wing of the museum"", Relation: hypernym, Tail: create mentally, create mentally and abstractly rather than with one's hands. Answer with 'Yes' or 'No'.",Yes,0,1
1558765,_hypernym,1557185,"Is the following triple valid? Head: turdus torquatus, European thrush common in rocky areas; the male has blackish plumage with a white band around the neck, Relation: hypernym, Tail: thrush, songbirds characteristically having brownish upper plumage with a spotted breast. Answer with 'Yes' or 'No'.",Yes,0,1
7388987,_derivationally_related_form,1247804,"Is the following triple valid? Head: tap, the sound made by a gentle blow, Relation: derivationally related form, Tail: tip, strike lightly; ""He tapped me on the shoulder"". Answer with 'Yes' or 'No'.",No,0,0
7027180,_hypernym,7020895,"Is the following triple valid? Head: musical harmony, the structure of music with respect to the composition and progression of chords, Relation: hypernym, Tail: music, an artistic form of auditory communication incorporating instrumental or vocal tones in a structured and continuous manner. Answer with 'Yes' or 'No'.",Yes,0,1
9426788,_has_part,9313716,"Is the following triple valid? Head: sea, a division of an ocean or a large body of salt water partially enclosed by land, Relation: has part, Tail: recess, an arm off of a larger body of water (often between rocky headlands). Answer with 'Yes' or 'No'.",Yes,0,1
6236802,_hypernym,5946687,"Is the following triple valid? Head: hinduism, a body of religious and philosophical beliefs and cultural practices native to India and based on a caste system; it is characterized by a belief in reincarnation, by a belief in a supreme being of many forms and natures, by the view that opposing theories are aspects of one eternal truth, and by a desire for liberation from earthly evils, Relation: hypernym, Tail: religious belief, a strong belief in a supernatural power or powers that control human destiny; ""he lost his faith but not his morality"". Answer with 'Yes' or 'No'.",Yes,0,1
1522276,_derivationally_related_form,7441619,"Is the following triple valid? Head: wrap, arrange or or coil around; ""roll your hair around your finger""; ""Twine the thread around the spool""; ""She wrapped her arms around the child"", Relation: derivationally related form, Tail: roll, rotary motion of an object around its own axis; ""wheels in axial rotation"". Answer with 'Yes' or 'No'.",No,0,0
2711114,_hypernym,2700867,"Is the following triple valid? Head: hold in, close in; darkness enclosed him"", Relation: hypernym, Tail: hold, contain or hold; have within; ""The jar carries wine""; ""The canteen holds fresh water""; ""This can contains water"". Answer with 'Yes' or 'No'.",No,0,0
3466162,_has_part,4551375,"Is the following triple valid? Head: guided missile, a rocket-propelled missile whose path can be controlled during flight either by radio signals or by internal homing devices, Relation: has part, Tail: warhead, the front part of a guided missile or rocket or torpedo that carries the nuclear or explosive charge or the chemical or biological agents. Answer with 'Yes' or 'No'.",Yes,0,1
2229828,_hypernym,2229550,"Is the following triple valid? Head: light, fall to somebody by assignment or lot; ""The task fell to me""; ""It fell to me to notify the parents of the victims"", Relation: hypernym, Tail: return, be inherited by; ""The estate fell to my sister""; ""The land returned to the family""; ""The estate devolved to an heir that everybody had assumed to be dead"". Answer with 'Yes' or 'No'.",No,0,0
6875094,_hypernym,6873571,"Is the following triple valid? Head: signal flag, a rectangular piece of fabric used as a signalling device, Relation: hypernym, Tail: visual signal, a signal that involves visual communication. Answer with 'Yes' or 'No'.",Yes,0,1
1960779,_synset_domain_topic_of,299217,"Is the following triple valid? Head: trot, ride at a trot, Relation: synset domain topic of, Tail: riding, travel by being carried on horseback. Answer with 'Yes' or 'No'.",Yes,0,1
6732710,_derivationally_related_form,1015244,"Is the following triple valid? Head: testimony, an assertion offering firsthand authentication of a fact; ""according to his own testimony he can't do it"", Relation: derivationally related form, Tail: testify, provide evidence for; ""The blood test showed that he was the father""; ""Her behavior testified to her incompetence"". Answer with 'Yes' or 'No'.",Yes,0,1
1800195,_hypernym,1799302,"Is the following triple valid? Head: smash, a kind of guan   humiliate or depress completely; ""She was crushed by his refusal of her invitation""; ""The death of her son smashed her"", Relation: hypernym, Tail: guan, any of several large turkey-like game birds of the family Cracidae; native to jungles of tropical America; resembling the curassows and valued as food. Answer with 'Yes' or 'No'.",No,0,0
61401,_hypernym,61595,"Is the following triple valid? Head: vasectomize, remove the vas deferens; ""many men choose to be vasectomized as a form of safe birth control"", Relation: hypernym, Tail: unsex, make infertile; ""in some countries, people with genetically transmissible disabilites are sterilized"". Answer with 'Yes' or 'No'.",No,0,0
2647903,_member_meronym,2648035,"Is the following triple valid? Head: genus agonus, type genus of the Agonidae, Relation: member meronym, Tail: pogge, northern Atlantic sea poacher. Answer with 'Yes' or 'No'.",Yes,0,1
784388,_hypernym,768701,"Is the following triple valid? Head: extortion, the felonious act of extorting money (as by threats of violence), Relation: hypernym, Tail: felony, a serious crime (such as murder or arson). Answer with 'Yes' or 'No'.",No,0,0
4230808,_hypernym,3419014,"Is the following triple valid? Head: skirt, a garment hanging from the waist; worn mainly by girls and women, Relation: hypernym, Tail: garment, an article of clothing; ""garments of the finest silk"". Answer with 'Yes' or 'No'.",Yes,0,1
12994979,_member_meronym,12995724,"Is the following triple valid? Head: eumycota, true fungi; eukaryotic heterotrophic walled organisms; distinguished from Myxomycota (funguslike slime molds): comprises subdivisions Mastigomycotina; Zygomycotina; Ascomycotina; Basidiomycotina; Deuteromycotina (imperfect fungi), Relation: member meronym, Tail: subdivision deuteromycotina, large and heterogeneous form division of fungi comprising forms for which no sexually reproductive stage is known. Answer with 'Yes' or 'No'.",Yes,0,1
6682494,_hypernym,6682290,"Is the following triple valid? Head: newsflash, a short news announcement concerning some on-going news story, Relation: hypernym, Tail: bulletin, a brief report (especially an official statement issued for immediate publication or broadcast). Answer with 'Yes' or 'No'.",Yes,0,1
1422172,_hypernym,1421622,"Is the following triple valid? Head: intubate, introduce a cannula or tube into; ""Cannulate the blood vessel in the neck"", Relation: hypernym, Tail: introduce, put or introduce into something; ""insert a picture into the text"". Answer with 'Yes' or 'No'.",Yes,0,1
9051898,_instance_hypernym,8574314,"Is the following triple valid? Head: tidewater region, the coastal plain of the South: eastern parts of Virginia and North Carolina and South Carolina and Georgia, Relation: instance hypernym, Tail: geographical region, a demarcated area of the Earth. Answer with 'Yes' or 'No'.",Yes,0,1
7230502,_hypernym,7160883,"Is the following triple valid? Head: naming, the verbal act of naming; ""the part he failed was the naming of state capitals"", Relation: hypernym, Tail: speech act, the use of language to perform some act. Answer with 'Yes' or 'No'.",Yes,0,1
10315561,_derivationally_related_form,13655262,"Is the following triple valid? Head: miler, a runner in a one-mile race, Relation: derivationally related form, Tail: swedish mile, a Swedish unit of length equivalent to 10 km. Answer with 'Yes' or 'No'.",No,0,0
1140315,_derivationally_related_form,7797641,"Is the following triple valid? Head: scollop, fish for scallops, Relation: derivationally related form, Tail: scollop, edible muscle of mollusks having fan-shaped shells; served broiled or poached or in salads or cream sauces. Answer with 'Yes' or 'No'.",No,0,0
1528821,_derivationally_related_form,13496286,"Is the following triple valid? Head: plant, fix or set securely or deeply; ""He planted a knee in the back of his opponent""; ""The dentist implanted a tooth in the gum"", Relation: derivationally related form, Tail: nidation, (embryology) the organic process whereby a fertilized egg becomes implanted in the lining of the uterus of placental mammals. Answer with 'Yes' or 'No'.",No,0,0
8365855,_derivationally_related_form,409281,"Is the following triple valid? Head: communism, a form of socialism that abolishes private ownership, Relation: derivationally related form, Tail: communize, make Communist or bring in accord with Communist principles; ""communize the government"". Answer with 'Yes' or 'No'.",Yes,0,1
2678070,_hypernym,2422026,"Is the following triple valid? Head: disinvolve, free from involvement or entanglement; ""How can I disentangle myself from her personal affairs?"", Relation: hypernym, Tail: free, free from obligations or duties. Answer with 'Yes' or 'No'.",No,0,0
1943406,_also_see,2498708,"Is the following triple valid? Head: sensible, showing reason or sound judgment; ""a sensible choice""; ""a sensible person"", Relation: also see, Tail: valid, well grounded in logic or truth or having legal force; ""a valid inference""; ""a valid argument""; ""a valid contract"". Answer with 'Yes' or 'No'.",Yes,0,1
5294606,_derivationally_related_form,27268,"Is the following triple valid? Head: extensor muscle, a skeletal muscle whose contraction extends or stretches a body part, Relation: derivationally related form, Tail: stretch, extend one's limbs or muscles, or the entire body; ""Stretch your legs!""; ""Extend your right arm above your head"". Answer with 'Yes' or 'No'.",Yes,0,1
888796,_hypernym,887081,"Is the following triple valid? Head: indoctrination, teaching someone to accept doctrines uncritically, Relation: hypernym, Tail: teaching, the profession of a teacher; ""he prepared for teaching while still in college""; ""pedagogy is recognized as an important profession"". Answer with 'Yes' or 'No'.",Yes,0,1
486557,_hypernym,486018,"Is the following triple valid? Head: adhere, follow through or carry out a plan without deviation; ""They adhered to their plan"", Relation: hypernym, Tail: put through, pursue to a conclusion or bring to a successful issue; ""Did he go through with the treatment?""; ""He implemented a new economic plan""; ""She followed up his recommendations with a written proposal"". Answer with 'Yes' or 'No'.",Yes,0,1
10319580,_derivationally_related_form,7255998,"Is the following triple valid? Head: thought-reader, a magician who seems to discern the thoughts of another person (usually by clever signals from an accomplice), Relation: derivationally related form, Tail: thought transference, apparent communication from one mind to another without using sensory perceptions. Answer with 'Yes' or 'No'.",No,0,0
5405324,_hypernym,13771404,"Is the following triple valid? Head: teardrop, a drop of the clear salty saline solution secreted by the lacrimal glands; ""his story brought tears to her eyes"", Relation: hypernym, Tail: drop, a small indefinite quantity (especially of a liquid); ""he had a drop too much to drink""; ""a drop of each sample was analyzed""; ""there is not a drop of pity in that man""; ""years afterward, they would pay the blood-money, driblet by driblet""--Kipling. Answer with 'Yes' or 'No'.",Yes,0,1
9014979,_has_part,9263087,"Is the following triple valid? Head: ukrayina, a republic in southeastern Europe; formerly a European soviet; the center of the original Russian state which came into existence in the ninth century, Relation: has part, Tail: danube river, the 2nd longest European river (after the Volga); flows from southwestern Germany to the Black Sea; ""Vienna, Budapest, and Belgrade are on the banks of the Danube"". Answer with 'Yes' or 'No'.",No,0,0
156101,_also_see,82241,"Is the following triple valid? Head: self-assertive,  aggressively self-assured; ""an energetic assertive boy who was always ready to argue""; ""pointing directly at a listener is an assertive act"", Relation: also see, Tail: aggressive, having or showing determination and energetic pursuit of your ends; ""an aggressive businessman""; ""an aggressive basketball player""; ""he was aggressive and imperious; positive in his convictions""; ""aggressive drivers"". Answer with 'Yes' or 'No'.",Yes,0,1
14627820,_derivationally_related_form,1338113,"Is the following triple valid? Head: atomic number 13, a silvery ductile metallic element found primarily in bauxite, Relation: derivationally related form, Tail: aluminize, cover with aluminum. Answer with 'Yes' or 'No'.",No,0,0
5415395,_hypernym,5404728,"Is the following triple valid? Head: mucus, protective secretion of the mucus membranes; in the gut it lubricates the passage of food and protects the epithelial cells; in the nose and throat and lungs it can make it difficult for bacteria to penetrate the body through the epithelium, Relation: hypernym, Tail: secretion, a functionally specialized substance (especially one that is not a waste) released from a gland or cell. Answer with 'Yes' or 'No'.",Yes,0,1
10634316,_derivationally_related_form,633443,"Is the following triple valid? Head: speculator, someone who makes conjectures without knowing the facts, Relation: derivationally related form, Tail: theorize, to believe especially on uncertain or tentative grounds; ""Scientists supposed that large dinosaurs lived in swamps"". Answer with 'Yes' or 'No'.",Yes,0,1
12039743,_member_meronym,12051285,"Is the following triple valid? Head: orchidaceae, enormous cosmopolitan family of perennial terrestrial or epiphytic plants with fleshy tubers or rootstocks and unusual flowers, Relation: member meronym, Tail: genus cleistes, terrestrial orchids of North and South America having slender fibrous roots; allied to genus Pogonia. Answer with 'Yes' or 'No'.",Yes,0,1
1569181,_derivationally_related_form,225593,"Is the following triple valid? Head: suffocate, deprive of oxygen and prevent from breathing; ""Othello smothered Desdemona with a pillow""; ""The child suffocated herself with a plastic bag that the parents had left on the floor"", Relation: derivationally related form, Tail: suffocation, killing by depriving of oxygen. Answer with 'Yes' or 'No'.",Yes,0,1
1675190,_also_see,1282014,"Is the following triple valid? Head: extraordinary, beyond what is ordinary or usual; highly unusual or exceptional or remarkable; ""extraordinary authority""; ""an extraordinary achievement""; ""her extraordinary beauty""; ""enjoyed extraordinary popularity""; ""an extraordinary capacity for work""; ""an extraordinary session of the legislature"", Relation: also see, Tail: impressive, making a strong or vivid impression; ""an impressive ceremony"". Answer with 'Yes' or 'No'.",No,0,0
773432,_derivationally_related_form,7183151,"Is the following triple valid? Head: fence, have an argument about something, Relation: derivationally related form, Tail: tilt, a contentious speech act; a dispute where there is strong disagreement; ""they were involved in a violent argument"". Answer with 'Yes' or 'No'.",No,0,0
5844105,_hypernym,5839024,"Is the following triple valid? Head: style, a particular kind (as to appearance); ""this style of shoe is in demand"", Relation: hypernym, Tail: variety, a category of things distinguished by some common characteristic or quality; ""sculpture is a form of art""; ""what kinds of desserts are there?"". Answer with 'Yes' or 'No'.",Yes,0,1
376106,_hypernym,443984,"Is the following triple valid? Head: unthaw, become or cause to become soft or liquid; ""The sun melted the ice""; ""the ice thawed""; ""the ice cream melted""; ""The heat melted the wax""; ""The giant iceberg dissolved over the years during the global warming phase""; ""dethaw the meat"", Relation: hypernym, Tail: liquify, become liquid or fluid when heated; ""the frozen fat liquefied"". Answer with 'Yes' or 'No'.",Yes,0,1
1097500,_derivationally_related_form,15293590,"Is the following triple valid? Head: muster in, engage somebody to enter the army, Relation: derivationally related form, Tail: tour of duty, a period of time spent in military service. Answer with 'Yes' or 'No'.",No,0,0
10299700,_derivationally_related_form,855674,"Is the following triple valid? Head: onanist, a person who practices masturbation, Relation: derivationally related form, Tail: onanism, manual stimulation of the genital organs (of yourself or another) for sexual pleasure. Answer with 'Yes' or 'No'.",Yes,0,1
3082807,_derivationally_related_form,1387786,"Is the following triple valid? Head: compressor, a mechanical device that compresses gasses, Relation: derivationally related form, Tail: squeeze, squeeze or press together; ""she compressed her lips""; ""the spasm contracted the muscle"". Answer with 'Yes' or 'No'.",Yes,0,1
10754449,_derivationally_related_form,2566528,"Is the following triple valid? Head: violator, someone who violates the law, Relation: derivationally related form, Tail: violate, act in disregard of laws, rules, contracts, or promises; ""offend all laws of humanity""; ""violate the basic laws or human civilization""; ""break a law""; ""break a promise"". Answer with 'Yes' or 'No'.",Yes,0,1
1958868,_synset_domain_topic_of,299217,"Is the following triple valid? Head: prance, ride a horse such that it springs and bounds forward, Relation: synset domain topic of, Tail: riding, travel by being carried on horseback. Answer with 'Yes' or 'No'.",Yes,0,1
5464685,_has_part,5468523,"Is the following triple valid? Head: myelin sheath, a layer of myelin encasing (and insulating) the axons of medullated nerve fibers, Relation: has part, Tail: oligodendroglia, tissue consisting of glial cells with sheetlike processes that form the myelin sheath of nerve fibers. Answer with 'Yes' or 'No'.",Yes,0,1
14123259,_hypernym,14123044,"Is the following triple valid? Head: three-day measles, a contagious viral disease that is a milder form of measles lasting three or four days; can be damaging to a fetus during the first trimester, Relation: hypernym, Tail: rubeola, an acute and highly contagious viral disease marked by distinct red spots followed by a rash; occurs primarily in children. Answer with 'Yes' or 'No'.",No,0,0
1218766,_derivationally_related_form,1778017,"Is the following triple valid? Head: idolization, the act of admiring strongly, Relation: derivationally related form, Tail: worship, love unquestioningly and uncritically or to excess; venerate as an idol; ""Many teenagers idolized the Beatles"". Answer with 'Yes' or 'No'.",Yes,0,1
3118539,_derivationally_related_form,2666691,"Is the following triple valid? Head: equalizer, a weight that balances another weight, Relation: derivationally related form, Tail: counterweight, constitute a counterweight or counterbalance to. Answer with 'Yes' or 'No'.",Yes,0,1
13194036,_hypernym,13193642,"Is the following triple valid? Head: marginal wood fern, North American fern with evergreen fronds, Relation: hypernym, Tail: woodfern, any of various ferns of the genus Dryopteris. Answer with 'Yes' or 'No'.",Yes,0,1
2215966,_hypernym,2271137,"Is the following triple valid? Head: fund, invest money in government securities, Relation: hypernym, Tail: put, make an investment; ""Put money into bonds"". Answer with 'Yes' or 'No'.",No,0,0
14862753,_hypernym,14739360,"Is the following triple valid? Head: propionic acid, a liquid fatty acid found in milk and sweat and in fuel distillates, Relation: hypernym, Tail: carboxylic acid, an organic acid characterized by one or more carboxyl groups. Answer with 'Yes' or 'No'.",Yes,0,1
2130300,_hypernym,644583,"Is the following triple valid? Head: view, look at carefully; study mentally; ""view a problem"", Relation: hypernym, Tail: study, consider in detail and subject to an analysis in order to discover essential features or meaning; ""analyze a sonnet by Shakespeare""; ""analyze the evidence in a criminal trial""; ""analyze your real motives"". Answer with 'Yes' or 'No'.",Yes,0,1
437852,_also_see,1507402,"Is the following triple valid? Head: inclement, used of persons or behavior; showing no clemency or mercy; ""the harsh sentence of an inclement judge"", Relation: also see, Tail: unmerciful, having or showing no mercy; ""the merciless enemy""; ""a merciless critic""; ""gave him a merciless beating"". Answer with 'Yes' or 'No'.",Yes,0,1
8571275,_hypernym,8523483,"Is the following triple valid? Head: midfield, (sports) the middle part of a playing field (as in football or lacrosse), Relation: hypernym, Tail: middle, an area that is approximately central within some larger region; ""it is in the center of town""; ""they ran forward into the heart of the struggle""; ""they were in the eye of the storm"". Answer with 'Yes' or 'No'.",Yes,0,1
1911511,_member_meronym,1912272,"Is the following triple valid? Head: hydrozoa, coelenterates typically having alternation of generations; hydroid phase is usually colonial giving rise to the medusoid phase by budding: hydras and jellyfishes, Relation: member meronym, Tail: siphonophora, marine colonial hydrozoans. Answer with 'Yes' or 'No'.",Yes,0,1
3044934,_derivationally_related_form,1456463,"Is the following triple valid? Head: clipper, scissors for cutting hair or finger nails (often used in the plural), Relation: derivationally related form, Tail: snip off, sever or remove by pinching or snipping; ""nip off the flowers"". Answer with 'Yes' or 'No'.",No,0,0
2376958,_hypernym,2367363,"Is the following triple valid? Head: interact, act together or towards others or with others; ""He should interact more with his colleagues"", Relation: hypernym, Tail: move, perform an action, or work out or perform (an action); ""think before you act""; ""We must move quickly""; ""The governor should act on the new energy bill""; ""The nanny acted quickly by grabbing the toddler and covering him with a wet towel"". Answer with 'Yes' or 'No'.",No,0,0
904690,_derivationally_related_form,6740644,"Is the following triple valid? Head: vindicate, maintain, uphold, or defend; ""vindicate the rights of the citizens"", Relation: derivationally related form, Tail: vindication, the justification for some act or belief; ""he offered a persuasive defense of the theory"". Answer with 'Yes' or 'No'.",Yes,0,1
276987,_derivationally_related_form,493259,"Is the following triple valid? Head: pollution, the act of contaminating or polluting; including (either intentionally or accidentally) unwanted substances or factors, Relation: derivationally related form, Tail: contaminate, make radioactive by adding radioactive material; ""Don't drink the water--it's contaminated"". Answer with 'Yes' or 'No'.",Yes,0,1
1949007,_hypernym,1955984,"Is the following triple valid? Head: taxi, ride in a taxicab, Relation: hypernym, Tail: ride, be carried or travel on or in a vehicle; ""I ride to work in a bus""; ""He rides the subway downtown every day"". Answer with 'Yes' or 'No'.",Yes,0,1
539510,_hypernym,539121,"Is the following triple valid? Head: longways dance, country dancing performed with couples in two long lines facing each other, Relation: hypernym, Tail: country dancing, a type of folk dance in which couples are arranged in sets or face one another in a line. Answer with 'Yes' or 'No'.",Yes,0,1
2474780,_hypernym,884540,"Is the following triple valid? Head: covenant, enter into a covenant, Relation: hypernym, Tail: plight, promise solemnly and formally; ""I pledge that I will honor my wife"". Answer with 'Yes' or 'No'.",No,0,0
