head	relation	tail	prompt	prediction
1800422	_derivationally_related_form	271263	"Is the following triple valid? Head: take down, reduce in worth or character, usually verbally; ""She tends to put down younger women colleagues""; ""His critics took him down after the lecture"", Relation: derivationally related form, Tail: degradation, changing to a lower state (a less respected state). Answer with 'Yes' or 'No'."	Yes
897026	_hypernym	894552	"Is the following triple valid? Head: rehearsal, a practice session in preparation for a public performance (as of a play or speech or concert); ""he missed too many rehearsals""; ""a rehearsal will be held the day before the wedding"", Relation: hypernym, Tail: recitation, systematic training by multiple repetitions; ""practice makes perfect"". Answer with 'Yes' or 'No'."	No
1358328	_derivationally_related_form	8253450	"Is the following triple valid? Head: mask, put a mask on or cover with a mask; ""Mask the children for Halloween"", Relation: derivationally related form, Tail: masquerade party, a party of guests wearing costumes and masks. Answer with 'Yes' or 'No'."	No
336718	_hypernym	126264	"Is the following triple valid? Head: crack, cause to become cracked; ""heat and light cracked the back of the leather chair"", Relation: hypernym, Tail: modify, cause to change; make different; cause a transformation; ""The advent of the automobile may have altered the growth pattern of the city""; ""The discussion has changed my thinking about the issue"". Answer with 'Yes' or 'No'."	No
5520479	_hypernym	5264756	Is the following triple valid? Head: umbilical cord, membranous duct connecting the fetus with the placenta, Relation: hypernym, Tail: funiculus, any of several body structure resembling a cord. Answer with 'Yes' or 'No'.	No
2662979	_derivationally_related_form	1203676	"Is the following triple valid? Head: conform, be similar, be in line with, Relation: derivationally related form, Tail: conformity, acting according to certain accepted standards; ""their financial statements are in conformity with generally accepted accounting practices"". Answer with 'Yes' or 'No'."	Yes
6135915	_derivationally_related_form	3002351	"Is the following triple valid? Head: nutrition, the scientific study of food and drink (especially in humans), Relation: derivationally related form, Tail: nutritionary, of or relating to or providing nutrition; ""nutritional information"". Answer with 'Yes' or 'No'."	Yes
180770	_hypernym	180413	"Is the following triple valid? Head: embrace, a close affectionate and protective acceptance; ""his willing embrace of new ideas""; ""in the bosom of the family"", Relation: hypernym, Tail: espousal, the act of accepting with approval; favorable reception; ""its adoption by society""; ""the proposal found wide acceptance"". Answer with 'Yes' or 'No'."	Yes
1500082	_derivationally_related_form	2818832	"Is the following triple valid? Head: bed, put to bed; ""The children were bedded at ten o'clock"", Relation: derivationally related form, Tail: bed, a piece of furniture that provides a place to sleep; ""he sat on the edge of the bed""; ""the room had only a bed and chair"". Answer with 'Yes' or 'No'."	Yes
1822724	_derivationally_related_form	13811900	"Is the following triple valid? Head: sympathize, share the feelings of; understand the sentiments of, Relation: derivationally related form, Tail: sympathy, a relation of affinity or harmony between people; whatever affects one correspondingly affects the other; ""the two of them were in close sympathy"". Answer with 'Yes' or 'No'."	Yes
4151581	_hypernym	4014297	"Is the following triple valid? Head: screen, a protective covering consisting of netting; can be mounted in a frame; ""they put screens in the windows for protection against insects""; ""a metal screen protected the observers"", Relation: hypernym, Tail: protective covering, a covering that is intend to protect from damage or injury; ""they had no protection from the fallout""; ""wax provided protection for the floors"". Answer with 'Yes' or 'No'."	Yes
8023843	_synset_domain_topic_of	759694	Is the following triple valid? Head: hizb ut-tahrir, the most popular and feared Islamic extremist group in central Asia; advocates `pure' Islam and the creation of a worldwide Islamic state, Relation: synset domain topic of, Tail: terrorist act, the calculated use of violence (or the threat of violence) against civilians in order to attain goals that are political or religious or ideological in nature; this is done through intimidation or coercion or instilling fear. Answer with 'Yes' or 'No'.	Yes
2472012	_member_meronym	2474777	Is the following triple valid? Head: genus homo, type genus of the family Hominidae, Relation: member meronym, Tail: homo sapiens, the only surviving hominid; species to which modern man belongs; bipedal primate having language and ability to make and use complex tools; brain volume at least 1400 cc. Answer with 'Yes' or 'No'.	Yes
5055503	_synset_domain_topic_of	17222	Is the following triple valid? Head: fugacity, the lack of enduring qualities (used chiefly of plant parts), Relation: synset domain topic of, Tail: plant life, (botany) a living organism lacking the power of locomotion. Answer with 'Yes' or 'No'.	Yes
14501545	_hypernym	14500908	Is the following triple valid? Head: typicality, the state of being that is typical, Relation: hypernym, Tail: normality, being within certain limits that define the range of normal functioning. Answer with 'Yes' or 'No'.	Yes
3318983	_hypernym	4014297	"Is the following triple valid? Head: fallboard, the hinged protective covering that protects the keyboard of a piano when it is not being played, Relation: hypernym, Tail: protective covering, a covering that is intend to protect from damage or injury; ""they had no protection from the fallout""; ""wax provided protection for the floors"". Answer with 'Yes' or 'No'."	Yes
832626	_has_part	659349	Is the following triple valid? Head: mouth-to-mouth resuscitation, an emergency procedure consisting of external cardiac massage and artificial respiration; the first treatment for a person who has collapsed and has no pulse and has stopped breathing; attempts to restore circulation of the blood and prevent death or brain damage due to lack of oxygen, Relation: has part, Tail: heart massage, an emergency procedure that employs rhythmic compression of the heart (either through the chest wall or, during surgery, directly to the heart) in an attempt to maintain circulation during cardiac arrest. Answer with 'Yes' or 'No'.	Yes
1708676	_derivationally_related_form	428270	"Is the following triple valid? Head: trip the light fantastic toe, move in a pattern; usually to musical accompaniment; do or perform a dance; ""My husband and I like to dance at home to the radio"", Relation: derivationally related form, Tail: terpsichore, taking a series of rhythmical steps (and movements) in time to music. Answer with 'Yes' or 'No'."	No
1747945	_derivationally_related_form	6678302	"Is the following triple valid? Head: print, reproduce by printing, Relation: derivationally related form, Tail: print, the text appearing in a book, newspaper, or other printed publication; ""I want to see it in print"". Answer with 'Yes' or 'No'."	No
6062076	_derivationally_related_form	9919297	Is the following triple valid? Head: podiatry, the branch of medicine concerned with the feet, Relation: derivationally related form, Tail: podiatrist, a specialist in care for the feet. Answer with 'Yes' or 'No'.	Yes
6877849	_hypernym	6877078	Is the following triple valid? Head: scowl, a facial expression of dislike or displeasure, Relation: hypernym, Tail: facial gesture, a gesture executed with the facial muscles. Answer with 'Yes' or 'No'.	Yes
378042	_hypernym	140123	"Is the following triple valid? Head: incinerate, cause to undergo combustion; ""burn garbage""; ""The car burns only Diesel oil"", Relation: hypernym, Tail: change integrity, change in physical make-up. Answer with 'Yes' or 'No'."	Yes
2661252	_hypernym	2666239	"Is the following triple valid? Head: vary, be at variance with; be out of line with, Relation: hypernym, Tail: differ, be different; ""These two tests differ in only one respect"". Answer with 'Yes' or 'No'."	Yes
12217211	_member_meronym	12217586	Is the following triple valid? Head: genus grevillea, large genus of Australian shrubs and trees having usually showy orange or red flowers, Relation: member meronym, Tail: silk oak, any of several Australian timber trees having usually fernlike foliage and mottled wood used in cabinetry and veneering. Answer with 'Yes' or 'No'.	No
3776460	_hypernym	4467099	Is the following triple valid? Head: mobile home, a large house trailer that can be connected to utilities and can be parked in one place and used as permanent housing, Relation: hypernym, Tail: trailer, a wheeled vehicle that can be pulled by a car or truck and is equipped for occupancy. Answer with 'Yes' or 'No'.	Yes
1015244	_derivationally_related_form	5823932	"Is the following triple valid? Head: testify, provide evidence for; ""The blood test showed that he was the father""; ""Her behavior testified to her incompetence"", Relation: derivationally related form, Tail: grounds, your basis for belief or disbelief; knowledge on which to base belief; ""the evidence that smoking causes lung cancer is very compelling"". Answer with 'Yes' or 'No'."	No
6915601	_hypernym	6906439	Is the following triple valid? Head: caddoan language, a family of North American Indian languages spoken widely in the Midwest by the Caddo, Relation: hypernym, Tail: indian, any of the languages spoken by Amerindians. Answer with 'Yes' or 'No'.	Yes
9999532	_derivationally_related_form	2253766	Is the following triple valid? Head: defaulter, someone who fails to meet a financial obligation, Relation: derivationally related form, Tail: default on, fail to pay up. Answer with 'Yes' or 'No'.	Yes
12213635	_member_meronym	12216028	Is the following triple valid? Head: proteaceae, large family of Australian and South African shrubs and trees with leathery leaves and clustered mostly tetramerous flowers; constitutes the order Proteales, Relation: member meronym, Tail: genus conospermum, Australian shrubs (some trees) with flowers in dense spikes: smoke bush. Answer with 'Yes' or 'No'.	Yes
2330582	_member_meronym	2350845	Is the following triple valid? Head: suborder myomorpha, true rats and mice and related rodents, Relation: member meronym, Tail: zapodidae, jumping mice. Answer with 'Yes' or 'No'.	No
10985440	_instance_hypernym	9805475	Is the following triple valid? Head: richard buckminster fuller, United States architect who invented the geodesic dome (1895-1983), Relation: instance hypernym, Tail: designer, someone who creates plans to be used in making something (such as buildings). Answer with 'Yes' or 'No'.	Yes
1989869	_hypernym	1974773	Is the following triple valid? Head: stomatopod crustacean, a kind of crustacean, Relation: hypernym, Tail: crustacean, any mainly aquatic arthropod usually having a segmented body and chitinous exoskeleton. Answer with 'Yes' or 'No'.	Yes
652346	_derivationally_related_form	5763412	"Is the following triple valid? Head: name, identify as in botany or biology, for example, Relation: derivationally related form, Tail: identity, the individual characteristics by which a thing or person is recognized or known; ""geneticists only recently discovered the identity of the gene that causes it""; ""it was too dark to determine his identity""; ""she guessed the identity of his lover"". Answer with 'Yes' or 'No'."	No
11675096	_hypernym	11675842	Is the following triple valid? Head: stamen, the male reproductive organ of a flower, Relation: hypernym, Tail: reproductive structure, the parts of a plant involved in its reproduction. Answer with 'Yes' or 'No'.	Yes
6845599	_member_of_domain_usage	3739136	Is the following triple valid? Head: trade name, a name given to a product or service, Relation: member of domain usage, Tail: meclizine hydrochloride, an antihistamine (trade name Antivert) used to treat or prevent motion sickness. Answer with 'Yes' or 'No'.	No
8816236	_member_meronym	9750891	Is the following triple valid? Head: yugoslavia, a mountainous republic in southeastern Europe bordering on the Adriatic Sea; formed from two of the six republics that made up Yugoslavia until 1992; Serbia and Montenegro were known as the Federal Republic of Yugoslavia until 2003 when they adopted the name of the Union of Serbia and Montenegro, Relation: member meronym, Tail: yugoslavian, a native or inhabitant of Yugoslavia. Answer with 'Yes' or 'No'.	No
13423615	_derivationally_related_form	1254013	Is the following triple valid? Head: detrition, erosion by friction, Relation: derivationally related form, Tail: rub off, wear away. Answer with 'Yes' or 'No'.	No
883226	_derivationally_related_form	10274318	Is the following triple valid? Head: vaunt, show off, Relation: derivationally related form, Tail: loudmouth, a person who causes trouble by speaking indiscreetly. Answer with 'Yes' or 'No'.	No
7186148	_hypernym	7185325	"Is the following triple valid? Head: invitation, a request (spoken or written) to participate or be present or take part in something; ""an invitation to lunch""; ""she threw the invitation away"", Relation: hypernym, Tail: request, the verbal act of requesting. Answer with 'Yes' or 'No'."	Yes
2230782	_member_meronym	2231930	Is the following triple valid? Head: phasmida, in some classifications considered a suborder of Orthoptera: stick insects; leaf insects, Relation: member meronym, Tail: phyllidae, leaf insects. Answer with 'Yes' or 'No'.	Yes
12514592	_hypernym	13112664	Is the following triple valid? Head: tagasaste, shrub of Canary Islands having bristle-tipped oblanceolate leaves; used as cattle fodder, Relation: hypernym, Tail: shrub, a low woody perennial plant usually having several major stems. Answer with 'Yes' or 'No'.	Yes
771961	_derivationally_related_form	7246582	"Is the following triple valid? Head: prompt, serve as the inciting cause of; ""She prompted me to call my relatives"", Relation: derivationally related form, Tail: suggestion, persuasion formulated as a suggestion. Answer with 'Yes' or 'No'."	No
10067968	_hypernym	10215623	"Is the following triple valid? Head: inspector, an investigator who observes carefully; ""the examiner searched for clues"", Relation: hypernym, Tail: investigator, someone who investigates. Answer with 'Yes' or 'No'."	Yes
9093608	_instance_hypernym	8655464	Is the following triple valid? Head: old line state, a Mid-Atlantic state; one of the original 13 colonies, Relation: instance hypernym, Tail: american state, one of the 50 states of the United States. Answer with 'Yes' or 'No'.	Yes
2559862	_hypernym	2554730	"Is the following triple valid? Head: robalo, a kind of percoid fish   suggesting an unhealthy mental state; ""morbid interest in death""; ""morbid curiosity"", Relation: hypernym, Tail: percoidean, any of numerous spiny-finned fishes of the order Perciformes. Answer with 'Yes' or 'No'."	No
2023992	_derivationally_related_form	3386011	Is the following triple valid? Head: killdeer plover, American plover of inland waters and fields having a distinctive cry   gather in, or as if in, a fort, as for protection or defense, Relation: derivationally related form, Tail: fortress, a fortified defensive structure. Answer with 'Yes' or 'No'.	No
1786419	_hypernym	1785971	"Is the following triple valid? Head: combust, cause to become violent or angry; ""Riots combusted Pakistan after the U.S. air attacks on Afghanistan"", Relation: hypernym, Tail: anger, make angry; ""The news angered him"". Answer with 'Yes' or 'No'."	No
6350127	_derivationally_related_form	10654015	Is the following triple valid? Head: tachygraphy, a method of writing rapidly, Relation: derivationally related form, Tail: stenographer, someone skilled in the transcription of speech (especially dictation). Answer with 'Yes' or 'No'.	No
4103918	_synset_domain_topic_of	2691156	"Is the following triple valid? Head: roll-on roll-off, a method of transport (as a ferry or train or plane) that vehicles roll onto at the beginning and roll off of at the destination, Relation: synset domain topic of, Tail: plane, an aircraft that has a fixed wing and is powered by propellers or jets; ""the flight was delayed due to trouble with the airplane"". Answer with 'Yes' or 'No'."	Yes
8920924	_has_part	8925287	Is the following triple valid? Head: honshu, the central and largest of the four main islands of Japan; between the Sea of Japan and the Pacific Ocean; regarded as the Japanese mainland, Relation: has part, Tail: hiroshima, a port city on the southwestern coast of Honshu in Japan; on August 6, 1945 Hiroshima was almost completely destroyed by the first atomic bomb dropped on a populated area. Answer with 'Yes' or 'No'.	Yes
1208597	_hypernym	1207609	"Is the following triple valid? Head: resort, act of turning to for assistance; ""have recourse to the courts""; ""an appeal to his uncle was his last resort"", Relation: hypernym, Tail: help, the activity of contributing to the fulfillment of a need or furtherance of an effort or purpose; ""he gave me an assist with the housework""; ""could not walk without assistance""; ""rescue party went to their aid""; ""offered his help in unloading"". Answer with 'Yes' or 'No'."	No
13722757	_has_part	13722522	Is the following triple valid? Head: troy pound, an apothecary weight equal to 12 ounces or 373.242 grams, Relation: has part, Tail: troy ounce, a unit of apothecary weight equal to 480 grains or one twelfth of a pound. Answer with 'Yes' or 'No'.	Yes
2465693	_derivationally_related_form	2120451	"Is the following triple valid? Head: stinger, a sharp organ of offense or defense (as of a wasp or stingray or scorpion) often connected with a poison gland, Relation: derivationally related form, Tail: sting, cause a sharp or stinging pain or discomfort; ""The sun burned his face"". Answer with 'Yes' or 'No'."	Yes
1418037	_synset_domain_topic_of	243918	"Is the following triple valid? Head: cream, make creamy by beating; ""Cream the butter"", Relation: synset domain topic of, Tail: preparation, the act of preparing something (as food) by the application of heat; ""cooking can be a great art""; ""people are needed who have experience in cookery""; ""he left the preparation of meals to his wife"". Answer with 'Yes' or 'No'."	Yes
2501101	_hypernym	1342529	Is the following triple valid? Head: tarsioidea, in some classifications assigned to the suborder Prosimii, Relation: hypernym, Tail: animal order, the order of animals. Answer with 'Yes' or 'No'.	Yes
1385017	_hypernym	1384687	Is the following triple valid? Head: entozoon, any of various parasites that live in the internal organs of animals (especially intestinal worms), Relation: hypernym, Tail: parasite, an animal or plant that lives in or on a host (another animal or plant); it obtains nourishment from the host without benefiting or killing the host. Answer with 'Yes' or 'No'.	Yes
14598079	_derivationally_related_form	1539633	"Is the following triple valid? Head: absorber, (physics) material in a nuclear reactor that absorbs radiation, Relation: derivationally related form, Tail: absorb, become imbued; ""The liquids, light, and gases absorb"". Answer with 'Yes' or 'No'."	Yes
15278281	_hypernym	15286249	"Is the following triple valid? Head: oftenness, the number of occurrences within a given time period; ""the frequency of modulation was 40 cycles per second""; ""the frequency of his seizures increased as he grew older"", Relation: hypernym, Tail: rate, a magnitude or frequency relative to a time unit; ""they traveled at a rate of 55 miles per hour""; ""the rate of change was faster than expected"". Answer with 'Yes' or 'No'."	Yes
2464626	_has_part	2463205	Is the following triple valid? Head: hind leg, the back limb of a quadruped, Relation: has part, Tail: hock-joint, tarsal joint of the hind leg of hoofed mammals; corresponds to the human ankle. Answer with 'Yes' or 'No'.	Yes
2753255	_derivationally_related_form	331102	"Is the following triple valid? Head: transplant, be transplantable; ""These delicate plants do not transplant easily"", Relation: derivationally related form, Tail: transplanting, the act of removing something from one location and introducing it in another location; ""the transplant did not flower until the second year""; ""too frequent transplanting is not good for families""; ""she returned to Alabama because she could not bear transplantation"". Answer with 'Yes' or 'No'."	Yes
1292885	_derivationally_related_form	4613158	"Is the following triple valid? Head: twin, bring two objects, ideas, or people together; ""This fact is coupled to the other one""; ""Matchmaker, can you match my daughter with a nice young man?""; ""The student was paired with a partner for collaboration on the project"", Relation: derivationally related form, Tail: yoke, a connection (like a clamp or vise) between two things so they move together. Answer with 'Yes' or 'No'."	No
6590885	_synset_domain_topic_of	6677302	Is the following triple valid? Head: trial impression, (printing) an impression made to check for errors, Relation: synset domain topic of, Tail: printing process, reproduction by applying ink to paper as for publication. Answer with 'Yes' or 'No'.	Yes
739632	_hypernym	739270	Is the following triple valid? Head: comparative negligence, (law) negligence allocated between the plaintiff and the defendant with a corresponding reduction in damages paid to the plaintiff, Relation: hypernym, Tail: nonperformance, failure to act with the prudence that a reasonable person would exercise under the same circumstances. Answer with 'Yes' or 'No'.	No
344421	_hypernym	331950	"Is the following triple valid? Head: sitting, (photography) the act of assuming a certain position (as for a photograph or portrait); ""he wanted his portrait painted but couldn't spare time for the sitting"", Relation: hypernym, Tail: movement, a change of position that does not entail a change of location; ""the reflex motion of his eyebrows revealed his surprise""; ""movement is a sign of life""; ""an impatient move of his hand""; ""gastrointestinal motility"". Answer with 'Yes' or 'No'."	No
10347446	_synset_domain_topic_of	8199025	"Is the following triple valid? Head: naval commander, naval officer in command of a fleet of warships, Relation: synset domain topic of, Tail: war machine, the military forces of a nation; ""their military is the largest in the region""; ""the military machine is the same one we faced in 1991 but now it is weaker"". Answer with 'Yes' or 'No'."	Yes
4530566	_has_part	4117216	Is the following triple valid? Head: watercraft, a craft designed for water transportation, Relation: has part, Tail: rudder, (nautical) steering mechanism consisting of a hinged vertical plate mounted at the stern of a vessel. Answer with 'Yes' or 'No'.	Yes
7185325	_derivationally_related_form	753428	"Is the following triple valid? Head: request, the verbal act of requesting, Relation: derivationally related form, Tail: request, ask (a person) to do something; ""She asked him to be here at noon""; ""I requested that she type the entire manuscript"". Answer with 'Yes' or 'No'."	No
10247880	_hypernym	7846	"Is the following triple valid? Head: latin, a person who is a member of those peoples whose languages derived from Latin, Relation: hypernym, Tail: soul, a human being; ""there was too much for one person to do"". Answer with 'Yes' or 'No'."	No
7752109	_hypernym	7751451	Is the following triple valid? Head: sloe, small sour dark purple fruit of especially the Allegheny plum bush, Relation: hypernym, Tail: plum, any of numerous varieties of small to medium-sized round or oval fruit having a smooth skin and a single pit. Answer with 'Yes' or 'No'.	Yes
2338901	_hypernym	2329401	Is the following triple valid? Head: wood rat, any of various small short-tailed rodents of the northern hemisphere having soft fur grey above and white below with furred tails and large ears; some are hosts for Ixodes pacificus and Ixodes scapularis (Lyme disease ticks), Relation: hypernym, Tail: rodent, relatively small placental mammals having a single pair of constantly growing incisor teeth specialized for gnawing. Answer with 'Yes' or 'No'.	Yes
504901	_hypernym	115157	"Is the following triple valid? Head: nitrify, convert into nitric acid, nitrous acid, or nitrate, especially with the action of nitrobacteria, Relation: hypernym, Tail: convert, change the nature, purpose, or function of something; ""convert lead into gold""; ""convert hotels into jails""; ""convert slaves to laborers"". Answer with 'Yes' or 'No'."	Yes
9189411	_has_part	8707917	Is the following triple valid? Head: africa, the second largest continent; located to the south of Europe and bordered to the west by the South Atlantic and to the east by the Indian Ocean, Relation: has part, Tail: republic of angola, a republic in southwestern Africa on the Atlantic Ocean; achieved independence from Portugal in 1975 and was the scene of civil war until 1990. Answer with 'Yes' or 'No'.	Yes
1523908	_member_meronym	1584004	Is the following triple valid? Head: passeriformes, largest order of birds comprising about half the known species; rooks; finches; sparrows; tits; warblers; robins; wrens; swallows; etc.; the four suborders are Eurylaimi and Tyranni and Menurae and Oscines or Passeres, Relation: member meronym, Tail: troglodytidae, wrens. Answer with 'Yes' or 'No'.	Yes
2690708	_derivationally_related_form	8624196	Is the following triple valid? Head: lie, be located or situated somewhere; occupy a certain position, Relation: derivationally related form, Tail: lie, position or manner in which something is situated. Answer with 'Yes' or 'No'.	Yes
395333	_derivationally_related_form	2350175	"Is the following triple valid? Head: riddance, the act of removing or getting rid of something, Relation: derivationally related form, Tail: rid, relieve from; ""Rid the house of pests"". Answer with 'Yes' or 'No'."	Yes
1831308	_derivationally_related_form	5685030	"Is the following triple valid? Head: puzzle, be uncertain about; think about without fully understanding or being able to decide; ""We puzzled over her sudden departure"", Relation: derivationally related form, Tail: puzzlement, confusion resulting from failure to understand. Answer with 'Yes' or 'No'."	Yes
13566535	_derivationally_related_form	376106	"Is the following triple valid? Head: thawing, the process whereby heat changes something from a solid to a liquid; ""the power failure caused a refrigerator melt that was a disaster""; ""the thawing of a frozen turkey takes several hours"", Relation: derivationally related form, Tail: unthaw, become or cause to become soft or liquid; ""The sun melted the ice""; ""the ice thawed""; ""the ice cream melted""; ""The heat melted the wax""; ""The giant iceberg dissolved over the years during the global warming phase""; ""dethaw the meat"". Answer with 'Yes' or 'No'."	Yes
2163982	_hypernym	1342529	Is the following triple valid? Head: order coleoptera, beetles, Relation: hypernym, Tail: animal order, the order of animals. Answer with 'Yes' or 'No'.	Yes
873603	_also_see	884778	"Is the following triple valid? Head: energetic, possessing or exerting or displaying energy; ""an energetic fund raiser for the college""; ""an energetic group of hikers""; ""it caused an energetic chemical reaction"", Relation: also see, Tail: enterprising, marked by imagination, initiative, and readiness to undertake new projects; ""an enterprising foreign policy""; ""an enterprising young man likely to go far"". Answer with 'Yes' or 'No'."	Yes
2457058	_derivationally_related_form	44900	Is the following triple valid? Head: exhume, dig up for reburial or for medical investigation; of dead bodies, Relation: derivationally related form, Tail: exhumation, the act of digging something out of the ground (especially a corpse) where it has been buried. Answer with 'Yes' or 'No'.	Yes
4889162	_hypernym	4887912	Is the following triple valid? Head: snobbism, the trait of condescending to those of lower social status, Relation: hypernym, Tail: lordliness, overbearing pride evidenced by a superior manner toward inferiors. Answer with 'Yes' or 'No'.	Yes
264776	_derivationally_related_form	4860586	"Is the following triple valid? Head: fearful, lacking courage; ignobly timid and faint-hearted; ""cowardly dogs, ye will not aid me then""- P.B.Shelley, Relation: derivationally related form, Tail: fearfulness, the trait of being afraid. Answer with 'Yes' or 'No'."	Yes
8179879	_hypernym	7942152	"Is the following triple valid? Head: population, the people who inhabit a territory or state; ""the population seemed to be well fed and clothed"", Relation: hypernym, Tail: people, (plural) any group of human beings (men or women or children) collectively; ""old people""; ""there were at least 200 people in the audience"". Answer with 'Yes' or 'No'."	Yes
7485475	_derivationally_related_form	1188485	Is the following triple valid? Head: craving, an intense desire for some particular thing, Relation: derivationally related form, Tail: thirst, have a craving, appetite, or great desire for. Answer with 'Yes' or 'No'.	Yes
8765069	_instance_hypernym	8691669	Is the following triple valid? Head: oslo, the capital and largest city of Norway; the country's main port; located at the head of a fjord on Norway's southern coast, Relation: instance hypernym, Tail: national capital, the capital city of a nation. Answer with 'Yes' or 'No'.	Yes
8231499	_member_meronym	8078819	Is the following triple valid? Head: majors, the most important league in any sport (especially baseball), Relation: member meronym, Tail: major-league team, a team that plays in a major league. Answer with 'Yes' or 'No'.	Yes
188137	_hypernym	187526	"Is the following triple valid? Head: plug, insert a plug into; ""plug the wall""   in a most excellent way or manner; ""he played best after a couple of martinis"", Relation: hypernym, Tail: stick in, introduce; ""Insert your ticket here"". Answer with 'Yes' or 'No'."	No
7105475	_member_of_domain_usage	15267945	"Is the following triple valid? Head: trope, language used in a figurative or nonliteral sense, Relation: member of domain usage, Tail: dawn, an opening time period; ""it was the dawn of the Roman Empire"". Answer with 'Yes' or 'No'."	No
1880113	_hypernym	1831531	"Is the following triple valid? Head: thump, move rhythmically; ""Her heart was beating fast"", Relation: hypernym, Tail: move, move so as to change position, perform a nontranslational motion; ""He moved his hand slightly to the right"". Answer with 'Yes' or 'No'."	Yes
3158885	_has_part	3474896	Is the following triple valid? Head: sticker, a short knife with a pointed blade used for piercing or stabbing, Relation: has part, Tail: helve, the handle of a weapon or tool. Answer with 'Yes' or 'No'.	Yes
10379620	_derivationally_related_form	1081152	"Is the following triple valid? Head: opposition, a contestant that you are matched against, Relation: derivationally related form, Tail: play off, set into opposition or rivalry; ""let them match their best athletes against ours""; ""pit a chess player against the Russian champion""; ""He plays his two children off against each other"". Answer with 'Yes' or 'No'."	No
10771270	_derivationally_related_form	1041415	"Is the following triple valid? Head: waver, someone who communicates by waving, Relation: derivationally related form, Tail: wave, signal with the hands or nod; ""She waved to her friends""; ""He waved his hand hospitably"". Answer with 'Yes' or 'No'."	Yes
1400044	_derivationally_related_form	125629	"Is the following triple valid? Head: hit, deal a blow to, either with the hand or with an instrument; ""He hit her hard in the face"", Relation: derivationally related form, Tail: striking, the act of contacting one thing with another; ""repeated hitting raised a large bruise""; ""after three misses she finally got a hit"". Answer with 'Yes' or 'No'."	Yes
2154508	_derivationally_related_form	6767035	"Is the following triple valid? Head: observe, discover or determine the existence, presence, or fact of; ""She detected high levels of lead in her drinking water""; ""We found traces of lead in the paint"", Relation: derivationally related form, Tail: reflexion, a remark expressing careful consideration. Answer with 'Yes' or 'No'."	No
650353	_derivationally_related_form	10012815	"Is the following triple valid? Head: tell apart, mark as different; ""We distinguish several kinds of maple"", Relation: derivationally related form, Tail: discriminator, a person who (or that which) differentiates. Answer with 'Yes' or 'No'."	Yes
93979	_hypernym	241689	"Is the following triple valid? Head: atrophy, undergo atrophy; ""Muscles that are not used will atrophy"", Relation: hypernym, Tail: wither, wither, as with a loss of moisture; ""The fruit dried and shriveled"". Answer with 'Yes' or 'No'."	No
2647497	_derivationally_related_form	5393023	"Is the following triple valid? Head: run, continue to exist; ""These stories die hard""; ""The legend of Elvis endures""   of or relating to a cavity or chamber in the body (especially one of the upper chambers of the heart), Relation: derivationally related form, Tail: atrium, any chamber that is connected to other chambers or passageways (especially one of the two upper chambers of the heart). Answer with 'Yes' or 'No'."	No
8760510	_member_meronym	8761244	Is the following triple valid? Head: scandinavia, a group of culturally related countries in northern Europe; Finland and Iceland are sometimes considered Scandinavian, Relation: member meronym, Tail: kingdom of denmark, a constitutional monarchy in northern Europe; consists of the mainland of Jutland and many islands between the North Sea and the Baltic Sea. Answer with 'Yes' or 'No'.	No
2038357	_derivationally_related_form	5068080	"Is the following triple valid? Head: tip, to incline or bend from a vertical position; ""She leaned over the banister"", Relation: derivationally related form, Tail: tilt, the property possessed by a line or surface that departs from the vertical; ""the tower had a pronounced tilt""; ""the ship developed a list to starboard""; ""he walked with a heavy inclination to the right"". Answer with 'Yes' or 'No'."	No
1194483	_derivationally_related_form	4663763	"Is the following triple valid? Head: thoughtful, taking heed; giving close and thoughtful attention; ""heedful of the warnings""; ""so heedful a writer""; ""heedful of what they were doing"", Relation: derivationally related form, Tail: mindfulness, the trait of staying aware of (paying close attention to) your responsibilities. Answer with 'Yes' or 'No'."	Yes
635794	_derivationally_related_form	575365	"Is the following triple valid? Head: cinch, get a grip on; get mastery of, Relation: derivationally related form, Tail: walkover, any undertaking that is easy to do; ""marketing this product will be no picnic"". Answer with 'Yes' or 'No'."	No
8955626	_instance_hypernym	8700255	Is the following triple valid? Head: south korea, a republic in the southern half of the Korean Peninsula; established in 1948, Relation: instance hypernym, Tail: asian nation, any one of the nations occupying the Asian continent. Answer with 'Yes' or 'No'.	Yes
1134781	_derivationally_related_form	122954	"Is the following triple valid? Head: shoot, fire a shot; ""the gunman blasted away"", Relation: derivationally related form, Tail: shoot, the act of shooting at targets; ""they hold a shoot every weekend during the summer"". Answer with 'Yes' or 'No'."	Yes
8566028	_hypernym	8568978	"Is the following triple valid? Head: terminal, either extremity of something that has length; ""the end of the pier""; ""she knotted the end of the thread""; ""they rode to the end of the line""; ""the terminals of the anterior arches of the fornix"", Relation: hypernym, Tail: extremity, the outermost or farthest region or point. Answer with 'Yes' or 'No'."	Yes
456596	_verb_group	456740	"Is the following triple valid? Head: match, be equal or harmonize; ""The two pieces match"", Relation: verb group, Tail: match, make correspond or harmonize; ""Match my sweater"". Answer with 'Yes' or 'No'."	Yes
915830	_hypernym	941990	"Is the following triple valid? Head: whisper, speak softly; in a low voice, Relation: hypernym, Tail: verbalize, express in speech; ""She talks a lot of nonsense""; ""This depressed patient does not verbalize"". Answer with 'Yes' or 'No'."	No
