head	relation	tail	prompt	prediction
/m/01t3h6	/location/location/time_zones	13241600	Is the following triple valid? Head: Scarborough, Relation: location location time zones, Tail: 13241600. Answer with 'Yes' or 'No'.	No
/m/0c40vxk	/film/film/release_date_s./film/film_regional_release_date/film_release_region	8044265	Is the following triple valid? Head: Haywire, Relation: film film release date s. film film regional release date film release region, Tail: 8044265. Answer with 'Yes' or 'No'.	No
2186360	/music/genre/artists	/m/0l8g0	Is the following triple valid? Head: 2186360, Relation: music genre artists, Tail: The Flaming Lips. Answer with 'Yes' or 'No'.	Yes
/m/064t9	/music/genre/artists	2095060	Is the following triple valid? Head: Pop music, Relation: music genre artists, Tail: 2095060. Answer with 'Yes' or 'No'.	No
10400998	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h	Is the following triple valid? Head: 10400998, Relation: film film other crew. film film crew gig film crew role, Tail: Visual Effects. Answer with 'Yes' or 'No'.	Yes
/m/023zl	/education/educational_institution/school_type	1247647	Is the following triple valid? Head: City University of New York, Relation: education educational institution school type, Tail: 1247647. Answer with 'Yes' or 'No'.	No
/m/02tq2r	/award/award_nominee/award_nominations./award/award_nomination/award	6062407	Is the following triple valid? Head: Akshay Kumar, Relation: award award nominee award nominations. award award nomination award, Tail: 6062407. Answer with 'Yes' or 'No'.	No
/m/05d6q1	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	1245618	Is the following triple valid? Head: IFC Films, Relation: film film distributor films distributed. film film film distributor relationship film, Tail: 1245618. Answer with 'Yes' or 'No'.	No
3622526	/film/film/language	/m/02h40lc	Is the following triple valid? Head: 3622526, Relation: film film language, Tail: English Language. Answer with 'Yes' or 'No'.	Yes
10955483	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/09nqf	Is the following triple valid? Head: 10955483, Relation: base schemastaging person extra net worth. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.	Yes
179060	/people/deceased_person/place_of_death	/m/04qdj	Is the following triple valid? Head: 179060, Relation: people deceased person place of death, Tail: Lausanne. Answer with 'Yes' or 'No'.	Yes
/m/07t90	/education/educational_institution/students_graduates./education/education/major_field_of_study	1384439	Is the following triple valid? Head: University of Washington, Relation: education educational institution students graduates. education education major field of study, Tail: 1384439. Answer with 'Yes' or 'No'.	No
/m/01vs5c	/education/educational_institution/students_graduates./education/education/major_field_of_study	825776	Is the following triple valid? Head: University of Oklahoma, Relation: education educational institution students graduates. education education major field of study, Tail: 825776. Answer with 'Yes' or 'No'.	No
10089484	/government/politician/government_positions_held./government/government_position_held/basic_title	/m/060c4	Is the following triple valid? Head: 10089484, Relation: government politician government positions held. government government position held basic title, Tail: President. Answer with 'Yes' or 'No'.	Yes
/m/0dky9n	/people/person/gender	10500942	Is the following triple valid? Head: Ralph E. Winters, Relation: people person gender, Tail: 10500942. Answer with 'Yes' or 'No'.	No
9089923	/people/person/place_of_birth	/m/0xn7b	Is the following triple valid? Head: 9089923, Relation: people person place of birth, Tail: Hoboken. Answer with 'Yes' or 'No'.	Yes
5532944	/people/person/gender	/m/05zppz	Is the following triple valid? Head: 5532944, Relation: people person gender, Tail: Male. Answer with 'Yes' or 'No'.	No
/m/01gf5h	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	7427337	Is the following triple valid? Head: Chris Cornell, Relation: award award nominee award nominations. award award nomination nominated for, Tail: 7427337. Answer with 'Yes' or 'No'.	No
13504173	/location/location/time_zones	/m/02fqwt	Is the following triple valid? Head: 13504173, Relation: location location time zones, Tail: Central Time Zone. Answer with 'Yes' or 'No'.	No
/m/05g_nr	/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team	2178866	Is the following triple valid? Head: 2005 NCAA Men's Division I Basketball Tournament, Relation: base marchmadness ncaa basketball tournament seeds. base marchmadness ncaa tournament seed team, Tail: 2178866. Answer with 'Yes' or 'No'.	No
/m/05wkw	/education/field_of_study/students_majoring./education/education/major_field_of_study	12656685	Is the following triple valid? Head: Photography, Relation: education field of study students majoring. education education major field of study, Tail: 12656685. Answer with 'Yes' or 'No'.	No
/m/0g83dv	/film/film/music	9076675	Is the following triple valid? Head: Breaking and Entering, Relation: film film music, Tail: 9076675. Answer with 'Yes' or 'No'.	No
1313923	/award/award_category/nominees./award/award_nomination/nominated_for	/m/03vyw8	Is the following triple valid? Head: 1313923, Relation: award award category nominees. award award nomination nominated for, Tail: Mrs. Parker and the Vicious Circle. Answer with 'Yes' or 'No'.	Yes
/m/02r9p0c	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	10212780	Is the following triple valid? Head: EX Machina, Relation: film film release date s. film film regional release date film release distribution medium, Tail: 10212780. Answer with 'Yes' or 'No'.	No
/m/0bpm4yw	/film/film/costume_design_by	10645854	Is the following triple valid? Head: The Dark Knight Rises, Relation: film film costume design by, Tail: 10645854. Answer with 'Yes' or 'No'.	No
55633	/music/performance_role/regular_performances./music/group_membership/role	/m/0j871	Is the following triple valid? Head: 55633, Relation: music performance role regular performances. music group membership role, Tail: Baritone. Answer with 'Yes' or 'No'.	Yes
11128394	/people/person/nationality	/m/0d060g	Is the following triple valid? Head: 11128394, Relation: people person nationality, Tail: Canada. Answer with 'Yes' or 'No'.	No
14420954	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	/m/0j46b	Is the following triple valid? Head: 14420954, Relation: base x2010fifaworldcupsouthafrica world cup squad current world cup squad. base x2010fifaworldcupsouthafrica current world cup squad current club, Tail: Celtic F.C.. Answer with 'Yes' or 'No'.	Yes
/m/05kj_	/location/statistical_region/religions./location/religion_percentage/religion	14644654	Is the following triple valid? Head: Oregon, Relation: location statistical region religions. location religion percentage religion, Tail: 14644654. Answer with 'Yes' or 'No'.	No
/m/02_kd	/award/award_winning_work/awards_won./award/award_honor/award	4876053	Is the following triple valid? Head: Four Weddings and a Funeral, Relation: award award winning work awards won. award award honor award, Tail: 4876053. Answer with 'Yes' or 'No'.	No
2136271	/location/country/form_of_government	/m/018wl5	Is the following triple valid? Head: 2136271, Relation: location country form of government, Tail: Parliamentary system. Answer with 'Yes' or 'No'.	No
995286	/location/statistical_region/religions./location/religion_percentage/religion	/m/01s5nb	Is the following triple valid? Head: 995286, Relation: location statistical region religions. location religion percentage religion, Tail: United Church of Christ. Answer with 'Yes' or 'No'.	No
/m/04l5b4	/sports/sports_team/colors	2635420	Is the following triple valid? Head: Manchester Monarchs, Relation: sports sports team colors, Tail: 2635420. Answer with 'Yes' or 'No'.	No
/m/070ltt	/tv/tv_program/country_of_origin	14739360	Is the following triple valid? Head: Saturday Night's Main Event, Relation: tv tv program country of origin, Tail: 14739360. Answer with 'Yes' or 'No'.	No
/m/01gsvb	/government/legislative_session/members./government/government_position_held/district_represented	11441561	Is the following triple valid? Head: 18th United States Congress, Relation: government legislative session members. government government position held district represented, Tail: 11441561. Answer with 'Yes' or 'No'.	No
/m/01d259	/film/film/release_date_s./film/film_regional_release_date/film_release_region	5771532	Is the following triple valid? Head: Lost Highway, Relation: film film release date s. film film regional release date film release region, Tail: 5771532. Answer with 'Yes' or 'No'.	No
/m/07rzf	/film/actor/film./film/performance/film	504464	Is the following triple valid? Head: Tim Curry, Relation: film actor film. film performance film, Tail: 504464. Answer with 'Yes' or 'No'.	No
/m/0vbk	/location/location/contains	2607072	Is the following triple valid? Head: Arkansas, Relation: location location contains, Tail: 2607072. Answer with 'Yes' or 'No'.	No
/m/02cft	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	12385046	Is the following triple valid? Head: Dublin, Relation: travel travel destination climate. travel travel destination monthly climate month, Tail: 12385046. Answer with 'Yes' or 'No'.	No
12202936	/film/film/runtime./film/film_cut/film_release_region	/m/06mkj	Is the following triple valid? Head: 12202936, Relation: film film runtime. film film cut film release region, Tail: Spain. Answer with 'Yes' or 'No'.	Yes
/m/07wjk	/education/educational_institution/students_graduates./education/education/major_field_of_study	12202936	Is the following triple valid? Head: University of Toronto, Relation: education educational institution students graduates. education education major field of study, Tail: 12202936. Answer with 'Yes' or 'No'.	No
5773776	/award/award_nominee/award_nominations./award/award_nomination/award	/m/09qv3c	Is the following triple valid? Head: 5773776, Relation: award award nominee award nominations. award award nomination award, Tail: Primetime Emmy Award for Outstanding Supporting Actor - Comedy Series. Answer with 'Yes' or 'No'.	Yes
1524523	/film/film/genre	/m/0vgkd	Is the following triple valid? Head: 1524523, Relation: film film genre, Tail: Black comedy. Answer with 'Yes' or 'No'.	No
/m/0gr36	/people/person/languages	3778135	Is the following triple valid? Head: Alec Guinness, Relation: people person languages, Tail: 3778135. Answer with 'Yes' or 'No'.	No
/m/05lfwd	/common/topic/webpage./common/webpage/category	11640645	Is the following triple valid? Head: Grey's Anatomy, Relation: common topic webpage. common webpage category, Tail: 11640645. Answer with 'Yes' or 'No'.	No
/m/0168ls	/film/film/release_date_s./film/film_regional_release_date/film_release_region	2446164	Is the following triple valid? Head: Spartacus, Relation: film film release date s. film film regional release date film release region, Tail: 2446164. Answer with 'Yes' or 'No'.	No
/m/016z2j	/people/person/places_lived./people/place_lived/location	2122164	Is the following triple valid? Head: Robert Downey Jr., Relation: people person places lived. people place lived location, Tail: 2122164. Answer with 'Yes' or 'No'.	No
10230580	/award/award_winning_work/awards_won./award/award_honor/award	/m/027cyf7	Is the following triple valid? Head: 10230580, Relation: award award winning work awards won. award award honor award, Tail: National Board of Review Award for Best Cast. Answer with 'Yes' or 'No'.	Yes
12797693	/people/ethnicity/people	/m/0453t	Is the following triple valid? Head: 12797693, Relation: people ethnicity people, Tail: Joseph Campbell. Answer with 'Yes' or 'No'.	No
9954639	/people/ethnicity/people	/m/01vsyjy	Is the following triple valid? Head: 9954639, Relation: people ethnicity people, Tail: John Paul Jones. Answer with 'Yes' or 'No'.	No
1490336	/common/topic/webpage./common/webpage/category	/m/08mbj5d	Is the following triple valid? Head: 1490336, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.	No
1623489	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0d68qy	Is the following triple valid? Head: 1623489, Relation: award award ceremony awards presented. award award honor honored for, Tail: 30 Rock. Answer with 'Yes' or 'No'.	Yes
/m/04s430	/people/person/profession	2651424	Is the following triple valid? Head: Chris Parnell, Relation: people person profession, Tail: 2651424. Answer with 'Yes' or 'No'.	No
/m/0gg8z1f	/film/film/release_date_s./film/film_regional_release_date/film_release_region	12171503	Is the following triple valid? Head: Carnage, Relation: film film release date s. film film regional release date film release region, Tail: 12171503. Answer with 'Yes' or 'No'.	No
328370	/people/deceased_person/place_of_death	/m/0n2z	Is the following triple valid? Head: 328370, Relation: people deceased person place of death, Tail: Athens. Answer with 'Yes' or 'No'.	No
/m/02qfv5d	/media_common/netflix_genre/titles	2504131	Is the following triple valid? Head: Political thriller, Relation: media common netflix genre titles, Tail: 2504131. Answer with 'Yes' or 'No'.	No
/m/05fjf	/location/location/contains	13508651	Is the following triple valid? Head: New Jersey, Relation: location location contains, Tail: 13508651. Answer with 'Yes' or 'No'.	No
7080868	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f6ym	Is the following triple valid? Head: 7080868, Relation: award award nominee award nominations. award award nomination award, Tail: MTV Video Music Award for Best Female Video. Answer with 'Yes' or 'No'.	Yes
/m/033tf_	/people/ethnicity/people	2137538	Is the following triple valid? Head: Irish American, Relation: people ethnicity people, Tail: 2137538. Answer with 'Yes' or 'No'.	No
/m/07_l6	/music/instrument/instrumentalists	2460275	Is the following triple valid? Head: Viola, Relation: music instrument instrumentalists, Tail: 2460275. Answer with 'Yes' or 'No'.	No
2509071	/sports/sports_team_location/teams	/m/07147	Is the following triple valid? Head: 2509071, Relation: sports sports team location teams, Tail: San Diego Padres. Answer with 'Yes' or 'No'.	Yes
4089152	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy	Is the following triple valid? Head: 4089152, Relation: film film release date s. film film regional release date film release region, Tail: Australia. Answer with 'Yes' or 'No'.	Yes
/m/04ddm4	/film/film/release_date_s./film/film_regional_release_date/film_release_region	4041069	Is the following triple valid? Head: Jaws 3-D, Relation: film film release date s. film film regional release date film release region, Tail: 4041069. Answer with 'Yes' or 'No'.	No
9906538	/music/genre/artists	/m/021r7r	Is the following triple valid? Head: 9906538, Relation: music genre artists, Tail: Ray Manzarek. Answer with 'Yes' or 'No'.	No
4595855	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	Is the following triple valid? Head: 4595855, Relation: people person spouse s. people marriage type of union, Tail: Marriage. Answer with 'Yes' or 'No'.	No
/m/01z4y	/media_common/netflix_genre/titles	2547586	Is the following triple valid? Head: Comedy-GB, Relation: media common netflix genre titles, Tail: 2547586. Answer with 'Yes' or 'No'.	No
1089878	/film/film/language	/m/02h40lc	Is the following triple valid? Head: 1089878, Relation: film film language, Tail: English Language. Answer with 'Yes' or 'No'.	Yes
/m/0xrzh	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	940842	Is the following triple valid? Head: Paterson, Relation: location hud foreclosure area estimated number of mortgages. measurement unit dated integer source, Tail: 940842. Answer with 'Yes' or 'No'.	No
/m/02fqrf	/film/film/release_date_s./film/film_regional_release_date/film_release_region	10521100	Is the following triple valid? Head: Batman Begins, Relation: film film release date s. film film regional release date film release region, Tail: 10521100. Answer with 'Yes' or 'No'.	No
8070465	/film/film/country	/m/09c7w0	Is the following triple valid? Head: 8070465, Relation: film film country, Tail: United States of America. Answer with 'Yes' or 'No'.	No
/m/0psss	/people/person/nationality	3425595	Is the following triple valid? Head: Charlotte Gainsbourg, Relation: people person nationality, Tail: 3425595. Answer with 'Yes' or 'No'.	No
/m/0psss	/people/person/place_of_birth	840980	Is the following triple valid? Head: Charlotte Gainsbourg, Relation: people person place of birth, Tail: 840980. Answer with 'Yes' or 'No'.	No
/m/0jrtv	/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	746232	Is the following triple valid? Head: Orange County, Relation: location statistical region rent50 2. measurement unit dated money value currency, Tail: 746232. Answer with 'Yes' or 'No'.	Yes
8790495	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x258x	Is the following triple valid? Head: 8790495, Relation: award award nominee award nominations. award award nomination award, Tail: Satellite Award for Best Cinematography. Answer with 'Yes' or 'No'.	Yes
5008943	/people/person/profession	/m/0np9r	Is the following triple valid? Head: 5008943, Relation: people person profession, Tail: Voice Actor. Answer with 'Yes' or 'No'.	No
2909006	/common/topic/webpage./common/webpage/category	/m/08mbj5d	Is the following triple valid? Head: 2909006, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.	Yes
/m/01l2fn	/film/actor/film./film/performance/film	842538	Is the following triple valid? Head: Keira Knightley, Relation: film actor film. film performance film, Tail: 842538. Answer with 'Yes' or 'No'.	Yes
14881303	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd	Is the following triple valid? Head: 14881303, Relation: film film release date s. film film regional release date film release region, Tail: Argentina. Answer with 'Yes' or 'No'.	Yes
13651804	/film/actor/film./film/performance/film	/m/02sg5v	Is the following triple valid? Head: 13651804, Relation: film actor film. film performance film, Tail: A View to a Kill. Answer with 'Yes' or 'No'.	Yes
158503	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/06cddt	Is the following triple valid? Head: 158503, Relation: tv tv program regular cast. tv regular tv appearance actor, Tail: Jason Sudeikis. Answer with 'Yes' or 'No'.	Yes
/m/0jq2r	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	1079480	Is the following triple valid? Head: Last of the Summer Wine, Relation: tv tv program regular cast. tv regular tv appearance actor, Tail: 1079480. Answer with 'Yes' or 'No'.	No
1848123	/award/award_nominee/award_nominations./award/award_nomination/award	/m/0bfvw2	Is the following triple valid? Head: 1848123, Relation: award award nominee award nominations. award award nomination award, Tail: Primetime Emmy Award for Outstanding Supporting Actress - Miniseries or a Movie. Answer with 'Yes' or 'No'.	Yes
2613434	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr	Is the following triple valid? Head: 2613434, Relation: film film release date s. film film regional release date film release region, Tail: Brazil. Answer with 'Yes' or 'No'.	No
/m/02wtp6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	153961	Is the following triple valid? Head: The Dreamers, Relation: film film release date s. film film regional release date film release region, Tail: 153961. Answer with 'Yes' or 'No'.	No
3550153	/film/actor/film./film/performance/film	/m/04hwbq	Is the following triple valid? Head: 3550153, Relation: film actor film. film performance film, Tail: Toy Story 3. Answer with 'Yes' or 'No'.	Yes
/m/01w5jwb	/award/award_nominee/award_nominations./award/award_nomination/award	10609092	Is the following triple valid? Head: Cee Lo Green, Relation: award award nominee award nominations. award award nomination award, Tail: 10609092. Answer with 'Yes' or 'No'.	No
/m/0dc_ms	/film/film/release_date_s./film/film_regional_release_date/film_release_region	8726305	Is the following triple valid? Head: Hellboy, Relation: film film release date s. film film regional release date film release region, Tail: 8726305. Answer with 'Yes' or 'No'.	No
/m/01vvycq	/award/award_nominee/award_nominations./award/award_nomination/award	7905038	Is the following triple valid? Head: Prince, Relation: award award nominee award nominations. award award nomination award, Tail: 7905038. Answer with 'Yes' or 'No'.	No
1820077	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf	Is the following triple valid? Head: 1820077, Relation: film film estimated budget. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.	Yes
12797693	/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	/m/0hvjr	Is the following triple valid? Head: 12797693, Relation: base x2010fifaworldcupsouthafrica world cup squad current world cup squad. base x2010fifaworldcupsouthafrica current world cup squad current club, Tail: Tottenham Hotspur F.C.. Answer with 'Yes' or 'No'.	Yes
7364115	/award/award_category/category_of	/m/0c4ys	Is the following triple valid? Head: 7364115, Relation: award award category category of, Tail: Grammy Awards. Answer with 'Yes' or 'No'.	No
1017701	/award/award_category/winners./award/award_honor/ceremony	/m/02cg41	Is the following triple valid? Head: 1017701, Relation: award award category winners. award award honor ceremony, Tail: 46th Annual Grammy Awards. Answer with 'Yes' or 'No'.	Yes
634586	/film/film/written_by	/m/06kbb6	Is the following triple valid? Head: 634586, Relation: film film written by, Tail: Stirling Silliphant. Answer with 'Yes' or 'No'.	No
/m/01vs14j	/award/award_nominee/award_nominations./award/award_nomination/award	10376523	Is the following triple valid? Head: Larry Mullen, Jr., Relation: award award nominee award nominations. award award nomination award, Tail: 10376523. Answer with 'Yes' or 'No'.	No
2134589	/award/award_category/winners./award/award_honor/award_winner	/m/0gs1_	Is the following triple valid? Head: 2134589, Relation: award award category winners. award award honor award winner, Tail: Robert Redford. Answer with 'Yes' or 'No'.	Yes
/m/02x8s9	/common/topic/webpage./common/webpage/category	15057744	Is the following triple valid? Head: Steve Englehart, Relation: common topic webpage. common webpage category, Tail: 15057744. Answer with 'Yes' or 'No'.	No
/m/0265vt	/award/award_category/disciplines_or_subjects	2823124	Is the following triple valid? Head: Nebula Award for Best Novel, Relation: award award category disciplines or subjects, Tail: 2823124. Answer with 'Yes' or 'No'.	No
14535643	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/02ynfr	Is the following triple valid? Head: 14535643, Relation: film film other crew. film film crew gig film crew role, Tail: Art Director. Answer with 'Yes' or 'No'.	Yes
45907	/award/award_category/nominees./award/award_nomination/nominated_for	/m/04b2qn	Is the following triple valid? Head: 45907, Relation: award award category nominees. award award nomination nominated for, Tail: Sideways. Answer with 'Yes' or 'No'.	Yes
/m/07jjt	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	10369417	Is the following triple valid? Head: Track cycling, Relation: olympics olympic sport athletes. olympics olympic athlete affiliation olympics, Tail: 10369417. Answer with 'Yes' or 'No'.	Yes
/m/06szd3	/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	669630	Is the following triple valid? Head: Television Hall of Fame, Relation: award hall of fame inductees. award hall of fame induction inductee, Tail: 669630. Answer with 'Yes' or 'No'.	No
/m/06szd3	/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	9939313	Is the following triple valid? Head: Television Hall of Fame, Relation: award hall of fame inductees. award hall of fame induction inductee, Tail: 9939313. Answer with 'Yes' or 'No'.	No
9771664	/award/hall_of_fame/inductees./award/hall_of_fame_induction/inductee	/m/025mb_	Is the following triple valid? Head: 9771664, Relation: award hall of fame inductees. award hall of fame induction inductee, Tail: Betty White. Answer with 'Yes' or 'No'.	Yes
11796744	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02ddq4	Is the following triple valid? Head: 11796744, Relation: award award nominee award nominations. award award nomination award, Tail: Grammy Award for Best Contemporary Folk Album. Answer with 'Yes' or 'No'.	Yes
/m/024n3z	/people/person/spouse_s./people/marriage/type_of_union	7261782	Is the following triple valid? Head: Karl Urban, Relation: people person spouse s. people marriage type of union, Tail: 7261782. Answer with 'Yes' or 'No'.	No
/m/08c4yn	/film/film/country	2613687	Is the following triple valid? Head: The Proposition, Relation: film film country, Tail: 2613687. Answer with 'Yes' or 'No'.	No
2073831	/people/person/nationality	/m/09c7w0	Is the following triple valid? Head: 2073831, Relation: people person nationality, Tail: United States of America. Answer with 'Yes' or 'No'.	Yes
10618848	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/09zzb8	Is the following triple valid? Head: 10618848, Relation: film film other crew. film film crew gig film crew role, Tail: Makeup Artist-GB. Answer with 'Yes' or 'No'.	Yes
/m/0146pg	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	38750	Is the following triple valid? Head: John Williams, Relation: base schemastaging person extra net worth. measurement unit dated money value currency, Tail: 38750. Answer with 'Yes' or 'No'.	No
/m/0gqy2	/award/award_category/nominees./award/award_nomination/nominated_for	3396311	Is the following triple valid? Head: Academy Award for Best Actor in a Supporting Role, Relation: award award category nominees. award award nomination nominated for, Tail: 3396311. Answer with 'Yes' or 'No'.	No
/m/0b1zz	/influence/influence_node/influenced_by	11958742	Is the following triple valid? Head: Nirvana, Relation: influence influence node influenced by, Tail: 11958742. Answer with 'Yes' or 'No'.	No
/m/049tjg	/people/person/nationality	2166346	Is the following triple valid? Head: Van Johnson, Relation: people person nationality, Tail: 2166346. Answer with 'Yes' or 'No'.	No
13808708	/film/film/genre	/m/02kdv5l	Is the following triple valid? Head: 13808708, Relation: film film genre, Tail: Action Film. Answer with 'Yes' or 'No'.	Yes
2729632	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/m/09nqf	Is the following triple valid? Head: 2729632, Relation: film film estimated budget. measurement unit dated money value currency, Tail: United States Dollar. Answer with 'Yes' or 'No'.	Yes
4929422	/people/person/languages	/m/02h40lc	Is the following triple valid? Head: 4929422, Relation: people person languages, Tail: English Language. Answer with 'Yes' or 'No'.	Yes
/m/02k1pr	/film/film/genre	10117957	Is the following triple valid? Head: The Poseidon Adventure, Relation: film film genre, Tail: 10117957. Answer with 'Yes' or 'No'.	No
/m/01gtcc	/government/legislative_session/members./government/government_position_held/district_represented	2152991	Is the following triple valid? Head: 26th United States Congress, Relation: government legislative session members. government government position held district represented, Tail: 2152991. Answer with 'Yes' or 'No'.	No
/m/0b_j2	/award/award_nominee/award_nominations./award/award_nomination/award	2570062	Is the following triple valid? Head: Billy Joel, Relation: award award nominee award nominations. award award nomination award, Tail: 2570062. Answer with 'Yes' or 'No'.	No
/m/0392kz	/film/actor/film./film/performance/film	3198637	Is the following triple valid? Head: Aya Hisakawa, Relation: film actor film. film performance film, Tail: 3198637. Answer with 'Yes' or 'No'.	No
/m/03hjv97	/film/film/release_date_s./film/film_regional_release_date/film_release_region	646332	Is the following triple valid? Head: The Merry Widow, Relation: film film release date s. film film regional release date film release region, Tail: 646332. Answer with 'Yes' or 'No'.	No
/m/0d060g	/location/location/contains	3268790	Is the following triple valid? Head: Canada, Relation: location location contains, Tail: 3268790. Answer with 'Yes' or 'No'.	No
6099269	/film/film/production_companies	/m/025jfl	Is the following triple valid? Head: 6099269, Relation: film film production companies, Tail: Fox Searchlight Pictures. Answer with 'Yes' or 'No'.	Yes
/m/01skmp	/award/award_nominee/award_nominations./award/award_nomination/award	9439213	Is the following triple valid? Head: Diane Lane, Relation: award award nominee award nominations. award award nomination award, Tail: 9439213. Answer with 'Yes' or 'No'.	No
8759852	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/06qd3	Is the following triple valid? Head: 8759852, Relation: film film release date s. film film regional release date film release region, Tail: South Korea. Answer with 'Yes' or 'No'.	No
611802	/sports/sports_team_location/teams	/m/01l3wr	Is the following triple valid? Head: 611802, Relation: sports sports team location teams, Tail: Germany national football team. Answer with 'Yes' or 'No'.	Yes
1637796	/people/person/spouse_s./people/marriage/type_of_union	/m/04ztj	Is the following triple valid? Head: 1637796, Relation: people person spouse s. people marriage type of union, Tail: Marriage. Answer with 'Yes' or 'No'.	No
15218663	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h	Is the following triple valid? Head: 15218663, Relation: film film other crew. film film crew gig film crew role, Tail: Visual Effects. Answer with 'Yes' or 'No'.	Yes
/m/088vmr	/music/genre/artists	1281154	Is the following triple valid? Head: Dark cabaret, Relation: music genre artists, Tail: 1281154. Answer with 'Yes' or 'No'.	No
/m/02d44q	/film/film/release_date_s./film/film_regional_release_date/film_release_region	14004317	Is the following triple valid? Head: In America, Relation: film film release date s. film film regional release date film release region, Tail: 14004317. Answer with 'Yes' or 'No'.	No
11953762	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/02ct_k	Is the following triple valid? Head: 11953762, Relation: award award ceremony awards presented. award award honor award winner, Tail: David Hyde Pierce. Answer with 'Yes' or 'No'.	Yes
2111684	/common/topic/webpage./common/webpage/category	/m/08mbj5d	Is the following triple valid? Head: 2111684, Relation: common topic webpage. common webpage category, Tail: Official Website. Answer with 'Yes' or 'No'.	No
/m/09z2b7	/film/film/executive_produced_by	1306175	Is the following triple valid? Head: The Wings of the Dove, Relation: film film executive produced by, Tail: 1306175. Answer with 'Yes' or 'No'.	No
/m/05zvzf3	/film/film/film_format	2197545	Is the following triple valid? Head: A Prophet, Relation: film film film format, Tail: 2197545. Answer with 'Yes' or 'No'.	No
/m/0cp0ph6	/film/film/release_date_s./film/film_regional_release_date/film_release_region	1841591	Is the following triple valid? Head: Bad Teacher, Relation: film film release date s. film film regional release date film release region, Tail: 1841591. Answer with 'Yes' or 'No'.	No
843468	/film/film/executive_produced_by	/m/079vf	Is the following triple valid? Head: 843468, Relation: film film executive produced by, Tail: Stan Lee. Answer with 'Yes' or 'No'.	Yes
5319936	/film/film/featured_film_locations	/m/0fttg	Is the following triple valid? Head: 5319936, Relation: film film featured film locations, Tail: Montgomery. Answer with 'Yes' or 'No'.	Yes
/m/027pfg	/film/film/release_date_s./film/film_regional_release_date/film_release_region	10221040	Is the following triple valid? Head: Big Fish, Relation: film film release date s. film film regional release date film release region, Tail: 10221040. Answer with 'Yes' or 'No'.	No
4481373	/film/actor/film./film/performance/film	/m/099bhp	Is the following triple valid? Head: 4481373, Relation: film actor film. film performance film, Tail: Mickey's Magical Christmas: Snowed in at the House of Mouse. Answer with 'Yes' or 'No'.	Yes
63724	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/030p35	Is the following triple valid? Head: 63724, Relation: award award nominee award nominations. award award nomination nominated for, Tail: Picket Fences. Answer with 'Yes' or 'No'.	Yes
13845838	/location/location/contains	/m/01q0kg	Is the following triple valid? Head: 13845838, Relation: location location contains, Tail: San Diego State University. Answer with 'Yes' or 'No'.	Yes
